Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Waveform 1	1	0.212805418	0.557895285	0.0	22050.0	0.345	22050.0		
1	Spectrogram 1	1	0.212805418	0.557895285	0.0	22050.0	0.345	22050.0	-49.5	
2	Waveform 1	1	2.800979421	3.071299817	0.0	22050.0	0.270	22050.0		
2	Spectrogram 1	1	2.800979421	3.071299817	0.0	22050.0	0.270	22050.0	-49.8	
3	Waveform 1	1	5.544443865	5.906788225	0.0	22050.0	0.362	22050.0		
3	Spectrogram 1	1	5.544443865	5.906788225	0.0	22050.0	0.362	22050.0	-52.0	
4	Waveform 1	1	8.517026992	8.919631837	0.0	22050.0	0.403	22050.0		
4	Spectrogram 1	1	8.517026992	8.919631837	0.0	22050.0	0.403	22050.0	-51.1	
5	Waveform 1	1	17.101297893	17.434884765	0.0	22050.0	0.334	22050.0		
5	Spectrogram 1	1	17.101297893	17.434884765	0.0	22050.0	0.334	22050.0	-52.0	
6	Waveform 1	1	21.794520086	22.294900393	0.0	22050.0	0.500	22050.0		
6	Spectrogram 1	1	21.794520086	22.294900393	0.0	22050.0	0.500	22050.0	-52.6	
7	Waveform 1	1	25.981528952	26.269103841	0.0	22050.0	0.288	22050.0		
7	Spectrogram 1	1	25.981528952	26.269103841	0.0	22050.0	0.288	22050.0	-52.3	
8	Waveform 1	1	29.518700090	29.909801939	0.0	22050.0	0.391	22050.0		
8	Spectrogram 1	1	29.518700090	29.909801939	0.0	22050.0	0.391	22050.0	-52.9	
9	Waveform 1	1	64.287549377	64.638390742	0.0	22050.0	0.351	22050.0		
9	Spectrogram 1	1	64.287549377	64.638390742	0.0	22050.0	0.351	22050.0	-48.9	
10	Waveform 1	1	83.814178401	84.090250295	0.0	22050.0	0.276	22050.0		
10	Spectrogram 1	1	83.814178401	84.090250295	0.0	22050.0	0.276	22050.0	-46.5	
11	Waveform 1	1	90.989762381	91.334852248	0.0	22050.0	0.345	22050.0		
11	Spectrogram 1	1	90.989762381	91.334852248	0.0	22050.0	0.345	22050.0	-50.7	
12	Waveform 1	1	94.716732946	95.021562328	0.0	22050.0	0.305	22050.0		
12	Spectrogram 1	1	94.716732946	95.021562328	0.0	22050.0	0.305	22050.0	-46.6	
13	Waveform 1	1	144.304825064	144.678672420	0.0	22050.0	0.374	22050.0		
13	Spectrogram 1	1	144.304825064	144.678672420	0.0	22050.0	0.374	22050.0	-50.9	
14	Waveform 1	1	173.300139038	173.558956438	0.0	22050.0	0.259	22050.0		
14	Spectrogram 1	1	173.300139038	173.558956438	0.0	22050.0	0.259	22050.0	-48.3	
15	Waveform 1	1	185.448967485	185.759548365	0.0	22050.0	0.311	22050.0		
15	Spectrogram 1	1	185.448967485	185.759548365	0.0	22050.0	0.311	22050.0	-47.6	
16	Waveform 1	1	194.634027926	194.973366295	0.0	22050.0	0.339	22050.0		
16	Spectrogram 1	1	194.634027926	194.973366295	0.0	22050.0	0.339	22050.0	-47.6	
17	Waveform 1	1	196.186932328	196.514767702	0.0	22050.0	0.328	22050.0		
17	Spectrogram 1	1	196.186932328	196.514767702	0.0	22050.0	0.328	22050.0	-48.2	
18	Waveform 1	1	196.514767702	196.808094089	0.0	22050.0	0.293	22050.0		
18	Spectrogram 1	1	196.514767702	196.808094089	0.0	22050.0	0.293	22050.0	-51.1	
19	Waveform 1	1	326.388763727	326.705096105	0.0	22050.0	0.316	22050.0		
19	Spectrogram 1	1	326.388763727	326.705096105	0.0	22050.0	0.316	22050.0	-49.6	
