Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	17.923503492	18.269410389	0.0	22050.0	
1	Spectrogram 1	1	17.923503492	18.269410389	0.0	22050.0	
2	Waveform 1	1	24.621451237	25.094562606	0.0	22050.0	
2	Spectrogram 1	1	24.621451237	25.094562606	0.0	22050.0	
3	Waveform 1	1	31.761820035	32.154591737	0.0	22050.0	
3	Spectrogram 1	1	31.761820035	32.154591737	0.0	22050.0	
4	Waveform 1	1	32.178396083	32.508681378	0.0	22050.0	
4	Spectrogram 1	1	32.178396083	32.508681378	0.0	22050.0	
5	Waveform 1	1	32.520583551	32.907404167	0.0	22050.0	
5	Spectrogram 1	1	32.520583551	32.907404167	0.0	22050.0	
6	Waveform 1	1	73.538446571	74.318038889	0.0	22050.0	
6	Spectrogram 1	1	73.538446571	74.318038889	0.0	22050.0	
7	Waveform 1	1	74.770321456	75.365430096	0.0	22050.0	
7	Spectrogram 1	1	74.770321456	75.365430096	0.0	22050.0	
8	Waveform 1	1	400.745991861	401.227813993	0.0	22050.0	SAT.NA_U.take.off_02
8	Spectrogram 1	1	400.745991861	401.227813993	0.0	22050.0	SAT.NA_U.take.off_02
9	Waveform 1	1	402.879475011	403.178246813	0.0	22050.0	SAT.NA_U.take.off_02
9	Spectrogram 1	1	402.879475011	403.178246813	0.0	22050.0	SAT.NA_U.take.off_02
