Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
19	Spectrogram 1	1	87.453470216	87.620763527	0.0	22050.0	0.167	22050.0	-51.2	
20	Waveform 1	1	87.675020817	87.864921332	0.0	22050.0	0.190	22050.0		
20	Spectrogram 1	1	87.675020817	87.864921332	0.0	22050.0	0.190	22050.0	-50.7	
21	Waveform 1	1	87.869442773	88.081950492	0.0	22050.0	0.213	22050.0		
21	Spectrogram 1	1	87.869442773	88.081950492	0.0	22050.0	0.213	22050.0	-46.2	
22	Waveform 1	1	90.472193344	90.634965214	0.0	22050.0	0.163	22050.0		
22	Spectrogram 1	1	90.472193344	90.634965214	0.0	22050.0	0.163	22050.0	-48.0	
23	Waveform 1	1	91.290574135	91.475953209	0.0	22050.0	0.185	22050.0		
23	Spectrogram 1	1	91.290574135	91.475953209	0.0	22050.0	0.185	22050.0	-46.2	
24	Waveform 1	1	91.570903467	91.846711358	0.0	22050.0	0.276	22050.0		
24	Spectrogram 1	1	91.570903467	91.846711358	0.0	22050.0	0.276	22050.0	-42.9	
25	Waveform 1	1	92.172255098	92.425455784	0.0	22050.0	0.253	22050.0		
25	Spectrogram 1	1	92.172255098	92.425455784	0.0	22050.0	0.253	22050.0	-45.8	
26	Waveform 1	1	92.511363160	92.746478083	0.0	22050.0	0.235	22050.0		
26	Spectrogram 1	1	92.511363160	92.746478083	0.0	22050.0	0.235	22050.0	-46.1	
27	Waveform 1	1	92.796213932	93.044893178	0.0	22050.0	0.249	22050.0		
27	Spectrogram 1	1	92.796213932	93.044893178	0.0	22050.0	0.249	22050.0	-45.8	
28	Waveform 1	1	95.358500160	95.480579063	0.0	22050.0	0.122	22050.0		
28	Spectrogram 1	1	95.358500160	95.480579063	0.0	22050.0	0.122	22050.0	-44.3	
29	Waveform 1	1	95.566486439	95.751865513	0.0	22050.0	0.185	22050.0		
29	Spectrogram 1	1	95.566486439	95.751865513	0.0	22050.0	0.185	22050.0	-48.4	
30	Waveform 1	1	95.846815770	96.063844930	0.0	22050.0	0.217	22050.0		
30	Spectrogram 1	1	95.846815770	96.063844930	0.0	22050.0	0.217	22050.0	-48.4	
31	Waveform 1	1	96.326088498	96.475296046	0.0	22050.0	0.149	22050.0		
31	Spectrogram 1	1	96.326088498	96.475296046	0.0	22050.0	0.149	22050.0	-49.3	
32	Waveform 1	1	96.543117658	96.669718002	0.0	22050.0	0.127	22050.0		
32	Spectrogram 1	1	96.543117658	96.669718002	0.0	22050.0	0.127	22050.0	-42.6	
33	Waveform 1	1	118.826966834	119.030431671	0.0	22050.0	0.203	22050.0		
33	Spectrogram 1	1	118.826966834	119.030431671	0.0	22050.0	0.203	22050.0	-43.4	
34	Waveform 1	1	119.450925669	119.667954829	0.0	22050.0	0.217	22050.0		
34	Spectrogram 1	1	119.450925669	119.667954829	0.0	22050.0	0.217	22050.0	-46.9	
35	Waveform 1	1	119.826205258	120.043234418	0.0	22050.0	0.217	22050.0		
35	Spectrogram 1	1	119.826205258	120.043234418	0.0	22050.0	0.217	22050.0	-44.1	
36	Waveform 1	1	120.097491708	120.341649513	0.0	22050.0	0.244	22050.0		
36	Spectrogram 1	1	120.097491708	120.341649513	0.0	22050.0	0.244	22050.0	-44.8	
37	Waveform 1	1	121.847289310	122.059797029	0.0	22050.0	0.213	22050.0		
37	Spectrogram 1	1	121.847289310	122.059797029	0.0	22050.0	0.213	22050.0	-44.4	
38	Waveform 1	1	122.091447115	122.322040597	0.0	22050.0	0.231	22050.0		
38	Spectrogram 1	1	122.091447115	122.322040597	0.0	22050.0	0.231	22050.0	-42.3	
39	Waveform 1	1	122.331083479	122.548112639	0.0	22050.0	0.217	22050.0		
39	Spectrogram 1	1	122.331083479	122.548112639	0.0	22050.0	0.217	22050.0	-42.3	
40	Waveform 1	1	122.548112639	122.832963411	0.0	22050.0	0.285	22050.0		
40	Spectrogram 1	1	122.548112639	122.832963411	0.0	22050.0	0.285	22050.0	-44.0	
41	Waveform 1	1	123.289628936	123.551872504	0.0	22050.0	0.262	22050.0		
41	Spectrogram 1	1	123.289628936	123.551872504	0.0	22050.0	0.262	22050.0	-44.6	
42	Waveform 1	1	123.529265300	123.818637513	0.0	22050.0	0.289	22050.0		
42	Spectrogram 1	1	123.529265300	123.818637513	0.0	22050.0	0.289	22050.0	-38.1	
43	Waveform 1	1	123.805073191	124.089923963	0.0	22050.0	0.285	22050.0		
43	Spectrogram 1	1	123.805073191	124.089923963	0.0	22050.0	0.285	22050.0	-41.4	
44	Waveform 1	1	124.685611544	124.965940875	0.0	22050.0	0.280	22050.0		
44	Spectrogram 1	1	124.685611544	124.965940875	0.0	22050.0	0.280	22050.0	-31.6	
45	Waveform 1	1	129.254960254	129.530768145	0.0	22050.0	0.276	22050.0		
45	Spectrogram 1	1	129.254960254	129.530768145	0.0	22050.0	0.276	22050.0	-44.9	
46	Waveform 1	1	129.544332467	129.829183240	0.0	22050.0	0.285	22050.0		
46	Spectrogram 1	1	129.544332467	129.829183240	0.0	22050.0	0.285	22050.0	-43.7	
47	Waveform 1	1	131.380037445	131.701059745	0.0	22050.0	0.321	22050.0		
47	Spectrogram 1	1	131.380037445	131.701059745	0.0	22050.0	0.321	22050.0	-47.7	
48	Waveform 1	1	132.474226127	132.813334189	0.0	22050.0	0.339	22050.0		
48	Spectrogram 1	1	132.474226127	132.813334189	0.0	22050.0	0.339	22050.0	-49.0	
49	Waveform 1	1	132.872112920	133.166006574	0.0	22050.0	0.294	22050.0		
49	Spectrogram 1	1	132.872112920	133.166006574	0.0	22050.0	0.294	22050.0	-50.4	
50	Waveform 1	1	133.197656660	133.369471412	0.0	22050.0	0.172	22050.0		
50	Spectrogram 1	1	133.197656660	133.369471412	0.0	22050.0	0.172	22050.0	-48.1	
51	Waveform 1	1	133.387557175	133.591022013	0.0	22050.0	0.203	22050.0		
51	Spectrogram 1	1	133.387557175	133.591022013	0.0	22050.0	0.203	22050.0	-42.6	
52	Waveform 1	1	134.020558892	134.323495428	0.0	22050.0	0.303	22050.0		
52	Spectrogram 1	1	134.020558892	134.323495428	0.0	22050.0	0.303	22050.0	-44.2	
53	Waveform 1	1	134.919183008	135.095519201	0.0	22050.0	0.176	22050.0		
53	Spectrogram 1	1	134.919183008	135.095519201	0.0	22050.0	0.176	22050.0	-48.4	
54	Waveform 1	1	135.127169286	135.321591242	0.0	22050.0	0.194	22050.0		
54	Spectrogram 1	1	135.127169286	135.321591242	0.0	22050.0	0.194	22050.0	-52.1	
55	Waveform 1	1	135.384891414	135.714956595	0.0	22050.0	0.330	22050.0		
55	Spectrogram 1	1	135.384891414	135.714956595	0.0	22050.0	0.330	22050.0	-45.6	
56	Waveform 1	1	139.217702516	139.493510407	0.0	22050.0	0.276	22050.0		
56	Spectrogram 1	1	139.217702516	139.493510407	0.0	22050.0	0.276	22050.0	-50.4	
57	Waveform 1	1	142.345625586	142.558133305	0.0	22050.0	0.213	22050.0		
57	Spectrogram 1	1	142.345625586	142.558133305	0.0	22050.0	0.213	22050.0	-49.2	
58	Waveform 1	1	162.808933454	163.057612700	0.0	22050.0	0.249	22050.0		
58	Spectrogram 1	1	162.808933454	163.057612700	0.0	22050.0	0.249	22050.0	-47.5	
59	Waveform 1	1	164.111108414	164.373351982	0.0	22050.0	0.262	22050.0		
59	Spectrogram 1	1	164.111108414	164.373351982	0.0	22050.0	0.262	22050.0	-46.2	
60	Waveform 1	1	164.373351982	164.649159873	0.0	22050.0	0.276	22050.0		
60	Spectrogram 1	1	164.373351982	164.649159873	0.0	22050.0	0.276	22050.0	-44.4	
61	Waveform 1	1	164.653681314	165.001832258	0.0	22050.0	0.348	22050.0		
61	Spectrogram 1	1	164.653681314	165.001832258	0.0	22050.0	0.348	22050.0	-46.4	
62	Waveform 1	1	165.110346838	165.368068965	0.0	22050.0	0.258	22050.0		
62	Spectrogram 1	1	165.110346838	165.368068965	0.0	22050.0	0.258	22050.0	-46.1	
63	Waveform 1	1	165.386154728	165.634833974	0.0	22050.0	0.249	22050.0		
63	Spectrogram 1	1	165.386154728	165.634833974	0.0	22050.0	0.249	22050.0	-48.0	
66	Waveform 1	1	166.840916067	167.089595313	0.0	22050.0	0.249	22050.0		
66	Spectrogram 1	1	166.840916067	167.089595313	0.0	22050.0	0.249	22050.0	-49.2	
67	Waveform 1	1	174.910088606	175.145203529	0.0	22050.0	0.235	22050.0		
67	Spectrogram 1	1	174.910088606	175.145203529	0.0	22050.0	0.235	22050.0	-47.2	
68	Waveform 1	1	183.646606925	183.850071762	0.0	22050.0	0.203	22050.0		
68	Spectrogram 1	1	183.646606925	183.850071762	0.0	22050.0	0.203	22050.0	-53.6	
69	Waveform 1	1	186.300692694	186.472507445	0.0	22050.0	0.172	22050.0		
69	Spectrogram 1	1	186.300692694	186.472507445	0.0	22050.0	0.172	22050.0	-50.4	
70	Waveform 1	1	186.526764735	186.757358218	0.0	22050.0	0.231	22050.0		
70	Spectrogram 1	1	186.526764735	186.757358218	0.0	22050.0	0.231	22050.0	-50.9	
71	Waveform 1	1	186.802572626	187.006037463	0.0	22050.0	0.203	22050.0		
71	Spectrogram 1	1	186.802572626	187.006037463	0.0	22050.0	0.203	22050.0	-47.8	
72	Waveform 1	1	187.019601786	187.236630946	0.0	22050.0	0.217	22050.0		
72	Spectrogram 1	1	187.019601786	187.236630946	0.0	22050.0	0.217	22050.0	-50.3	
73	Waveform 1	1	310.501825723	310.836412345	0.0	22050.0	0.335	22050.0		
73	Spectrogram 1	1	310.501825723	310.836412345	0.0	22050.0	0.335	22050.0	-47.5	
74	Waveform 1	1	329.170350204	329.400943686	0.0	22050.0	0.231	22050.0		NA_taking.off_04
74	Spectrogram 1	1	329.170350204	329.400943686	0.0	22050.0	0.231	22050.0	-43.5	NA_taking.off_04
75	Waveform 1	1	329.419029449	329.667708695	0.0	22050.0	0.249	22050.0		NA_taking.off_04
75	Spectrogram 1	1	329.419029449	329.667708695	0.0	22050.0	0.249	22050.0	-47.0	NA_taking.off_04
