Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	2.439206084	2.737430185	0.0	22050.0	
1	Spectrogram 1	1	2.439206084	2.737430185	0.0	22050.0	
2	Waveform 1	1	6.213743966	6.507516961	0.0	22050.0	
2	Spectrogram 1	1	6.213743966	6.507516961	0.0	22050.0	
3	Waveform 1	1	9.302811525	9.623291156	0.0	22050.0	
3	Spectrogram 1	1	9.302811525	9.623291156	0.0	22050.0	
4	Waveform 1	1	12.556570005	12.792478623	0.0	22050.0	
4	Spectrogram 1	1	12.556570005	12.792478623	0.0	22050.0	
5	Waveform 1	1	18.267338994	18.574465307	0.0	22050.0	
5	Spectrogram 1	1	18.267338994	18.574465307	0.0	22050.0	
6	Waveform 1	1	20.399418764	20.675387336	0.0	22050.0	
6	Spectrogram 1	1	20.399418764	20.675387336	0.0	22050.0	
7	Waveform 1	1	44.978426056	45.285552369	0.0	22050.0	
7	Spectrogram 1	1	44.978426056	45.285552369	0.0	22050.0	
8	Waveform 1	1	51.730753847	51.997820206	0.0	22050.0	
8	Spectrogram 1	1	51.730753847	51.997820206	0.0	22050.0	
9	Waveform 1	1	52.371713110	52.634328363	0.0	22050.0	
9	Spectrogram 1	1	52.371713110	52.634328363	0.0	22050.0	
10	Waveform 1	1	60.165599703	60.454921592	0.0	22050.0	
10	Spectrogram 1	1	60.165599703	60.454921592	0.0	22050.0	
11	Waveform 1	1	60.989054311	61.251669565	0.0	22050.0	
11	Spectrogram 1	1	60.989054311	61.251669565	0.0	22050.0	
12	Waveform 1	1	64.202752838	64.532134682	0.0	22050.0	SAT.01_perched_NA
12	Spectrogram 1	1	64.202752838	64.532134682	0.0	22050.0	SAT.01_perched_NA
13	Waveform 1	1	67.371940305	67.701322148	0.0	22050.0	SAT.01_perched_NA
13	Spectrogram 1	1	67.371940305	67.701322148	0.0	22050.0	SAT.01_perched_NA
14	Waveform 1	1	74.199936898	74.542672059	0.0	22050.0	SAT.01_perched_NA
14	Spectrogram 1	1	74.199936898	74.542672059	0.0	22050.0	SAT.01_perched_NA
15	Waveform 1	1	76.002634825	76.340918880	0.0	22050.0	SAT.01_perched_NA
15	Spectrogram 1	1	76.002634825	76.340918880	0.0	22050.0	SAT.01_perched_NA
16	Waveform 1	1	77.520461968	77.836490494	0.0	22050.0	SAT.01_perched_NA
16	Spectrogram 1	1	77.520461968	77.836490494	0.0	22050.0	SAT.01_perched_NA
17	Waveform 1	1	85.479039483	85.786165796	0.0	22050.0	SAT.01_perched_NA
17	Spectrogram 1	1	85.479039483	85.786165796	0.0	22050.0	SAT.01_perched_NA
18	Waveform 1	1	90.312940591	90.620066904	0.0	22050.0	SAT.01_perched_NA
18	Spectrogram 1	1	90.312940591	90.620066904	0.0	22050.0	SAT.01_perched_NA
19	Waveform 1	1	93.700232251	93.976200823	0.0	22050.0	
19	Spectrogram 1	1	93.700232251	93.976200823	0.0	22050.0	
20	Waveform 1	1	94.376800362	94.750693266	0.0	22050.0	
20	Spectrogram 1	1	94.376800362	94.750693266	0.0	22050.0	
21	Waveform 1	1	97.572694465	97.902076308	0.0	22050.0	
21	Spectrogram 1	1	97.572694465	97.902076308	0.0	22050.0	
22	Waveform 1	1	100.047509397	100.345733498	0.0	22050.0	SAT.01_perched_NA
22	Spectrogram 1	1	100.047509397	100.345733498	0.0	22050.0	SAT.01_perched_NA
23	Waveform 1	1	104.089113638	104.436299906	0.0	22050.0	SAT.01_perched_NA
23	Spectrogram 1	1	104.089113638	104.436299906	0.0	22050.0	SAT.01_perched_NA
24	Waveform 1	1	115.635282583	115.946860003	0.0	22050.0	
24	Spectrogram 1	1	115.635282583	115.946860003	0.0	22050.0	
25	Waveform 1	1	130.145888119	130.466367751	0.0	22050.0	
25	Spectrogram 1	1	130.145888119	130.466367751	0.0	22050.0	
26	Waveform 1	1	130.875869502	131.178544710	0.0	22050.0	
26	Spectrogram 1	1	130.875869502	131.178544710	0.0	22050.0	
27	Waveform 1	1	131.258664617	131.503475447	0.0	22050.0	
27	Spectrogram 1	1	131.258664617	131.503475447	0.0	22050.0	
28	Waveform 1	1	131.525730977	131.797248443	0.0	22050.0	
28	Spectrogram 1	1	131.525730977	131.797248443	0.0	22050.0	
29	Waveform 1	1	134.392243236	134.699369550	0.0	22050.0	
29	Spectrogram 1	1	134.392243236	134.699369550	0.0	22050.0	
30	Waveform 1	1	141.100059967	141.522915036	0.0	22050.0	
30	Spectrogram 1	1	141.100059967	141.522915036	0.0	22050.0	
31	Waveform 1	1	148.226280661	148.475542597	0.0	22050.0	
31	Spectrogram 1	1	148.226280661	148.475542597	0.0	22050.0	
32	Waveform 1	1	148.991870892	149.232230616	0.0	22050.0	
32	Spectrogram 1	1	148.991870892	149.232230616	0.0	22050.0	
33	Waveform 1	1	149.352410478	149.663987897	0.0	22050.0	
33	Spectrogram 1	1	149.352410478	149.663987897	0.0	22050.0	
34	Waveform 1	1	152.873235318	153.193714949	0.0	22050.0	
34	Spectrogram 1	1	152.873235318	153.193714949	0.0	22050.0	
35	Waveform 1	1	153.353954765	153.580961171	0.0	22050.0	
35	Spectrogram 1	1	153.353954765	153.580961171	0.0	22050.0	
36	Waveform 1	1	154.270882599	154.591362231	0.0	22050.0	
36	Spectrogram 1	1	154.270882599	154.591362231	0.0	22050.0	
37	Waveform 1	1	156.189309282	156.523142232	0.0	22050.0	
37	Spectrogram 1	1	156.189309282	156.523142232	0.0	22050.0	
38	Waveform 1	1	167.886815831	168.198393250	0.0	22050.0	
38	Spectrogram 1	1	167.886815831	168.198393250	0.0	22050.0	
39	Waveform 1	1	171.367580717	171.679158137	0.0	22050.0	
39	Spectrogram 1	1	171.367580717	171.679158137	0.0	22050.0	
40	Waveform 1	1	183.545806713	183.799519755	0.0	22050.0	
40	Spectrogram 1	1	183.545806713	183.799519755	0.0	22050.0	
41	Waveform 1	1	185.299542474	185.606668788	0.0	22050.0	
41	Spectrogram 1	1	185.299542474	185.606668788	0.0	22050.0	
42	Waveform 1	1	186.412318972	186.817369618	0.0	22050.0	SAT.01_take.off_NA
42	Spectrogram 1	1	186.412318972	186.817369618	0.0	22050.0	SAT.01_take.off_NA
43	Waveform 1	1	186.959805010	187.364855655	0.0	22050.0	SAT.01_take.off_NA
43	Spectrogram 1	1	186.959805010	187.364855655	0.0	22050.0	SAT.01_take.off_NA
44	Waveform 1	1	194.059319068	194.272972155	0.0	22050.0	
44	Spectrogram 1	1	194.059319068	194.272972155	0.0	22050.0	
45	Waveform 1	1	196.111278930	196.391698608	0.0	22050.0	
45	Spectrogram 1	1	196.111278930	196.391698608	0.0	22050.0	
46	Waveform 1	1	198.457011789	198.697371512	0.0	22050.0	
46	Spectrogram 1	1	198.457011789	198.697371512	0.0	22050.0	
47	Waveform 1	1	212.647137693	212.927557371	0.0	22050.0	
47	Spectrogram 1	1	212.647137693	212.927557371	0.0	22050.0	
48	Waveform 1	1	214.289595804	214.592271012	0.0	22050.0	
48	Spectrogram 1	1	214.289595804	214.592271012	0.0	22050.0	
49	Waveform 1	1	216.461735529	216.728801888	0.0	22050.0	
49	Spectrogram 1	1	216.461735529	216.728801888	0.0	22050.0	
50	Waveform 1	1	251.118046788	251.531999645	0.0	22050.0	
50	Spectrogram 1	1	251.118046788	251.531999645	0.0	22050.0	
51	Waveform 1	1	297.636555517	297.890268559	0.0	22050.0	
51	Spectrogram 1	1	297.636555517	297.890268559	0.0	22050.0	
52	Waveform 1	1	304.108463630	304.406687732	0.0	22050.0	
52	Spectrogram 1	1	304.108463630	304.406687732	0.0	22050.0	
53	Waveform 1	1	308.612982895	308.888951466	0.0	22050.0	SAT.NA_take.off_NA
53	Spectrogram 1	1	308.612982895	308.888951466	0.0	22050.0	SAT.NA_take.off_NA
54	Waveform 1	1	311.813328104	312.044785615	0.0	22050.0	
54	Spectrogram 1	1	311.813328104	312.044785615	0.0	22050.0	
