Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	8.079649486	8.258898490	0.000	22050.000	
1	Spectrogram 1	1	8.079649486	8.258898490	0.000	22050.000	
2	Waveform 1	1	34.502673779	34.769380466	0.000	22050.000	
2	Spectrogram 1	1	34.502673779	34.769380466	0.000	22050.000	
3	Waveform 1	1	59.170543158	59.378238659	0.000	22050.000	
3	Spectrogram 1	1	59.170543158	59.378238659	0.000	22050.000	
4	Waveform 1	1	97.295719155	97.422272533	0.000	22050.000	
4	Spectrogram 1	1	97.295719155	97.422272533	0.000	22050.000	
5	Waveform 1	1	236.215188841	236.400693984	0.000	22050.000	
5	Spectrogram 1	1	236.215188841	236.400693984	0.000	22050.000	
