Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
30	Waveform 1	1	411.505451923	411.874261182	0.000	22050.000	0.3688			
30	Spectrogram 1	1	411.505451923	411.874261182	0.000	22050.000	0.3688			
31	Waveform 1	1	411.978848882	412.259584288	0.000	22050.000	0.2807			
31	Spectrogram 1	1	411.978848882	412.259584288	0.000	22050.000	0.2807			
32	Waveform 1	1	415.303224642	415.550932353	0.000	22050.000	0.2477			
32	Spectrogram 1	1	415.303224642	415.550932353	0.000	22050.000	0.2477			
33	Waveform 1	1	415.594969280	415.842676991	0.000	22050.000	0.2477			
33	Spectrogram 1	1	415.594969280	415.842676991	0.000	22050.000	0.2477			
34	Waveform 1	1	415.881209302	416.134421629	0.000	22050.000	0.2532			
34	Spectrogram 1	1	415.881209302	416.134421629	0.000	22050.000	0.2532			
35	Waveform 1	1	416.211486250	416.442680114	0.000	22050.000	0.2312			
35	Spectrogram 1	1	416.211486250	416.442680114	0.000	22050.000	0.2312			
36	Waveform 1	1	416.442680114	416.822498604	0.000	22050.000	0.3798			
36	Spectrogram 1	1	416.442680114	416.822498604	0.000	22050.000	0.3798			
37	Waveform 1	1	417.196812479	417.477547885	0.000	22050.000	0.2807			
37	Spectrogram 1	1	417.196812479	417.477547885	0.000	22050.000	0.2807			
38	Waveform 1	1	417.576630970	417.785806370	0.000	22050.000	0.2092			
38	Spectrogram 1	1	417.576630970	417.785806370	0.000	22050.000	0.2092			
39	Waveform 1	1	417.840852528	418.110578703	0.000	22050.000	0.2697			
39	Spectrogram 1	1	417.840852528	418.110578703	0.000	22050.000	0.2697			
40	Waveform 1	1	420.185818861	420.450040420	0.000	22050.000	0.2642			
40	Spectrogram 1	1	420.185818861	420.450040420	0.000	22050.000	0.2642			
41	Waveform 1	1	419.051868005	419.316089564	0.000	22050.000	0.2642			
41	Spectrogram 1	1	419.051868005	419.316089564	0.000	22050.000	0.2642			
42	Waveform 1	1	419.371135722	419.602329586	0.000	22050.000	0.2312			
42	Spectrogram 1	1	419.371135722	419.602329586	0.000	22050.000	0.2312			
43	Waveform 1	1	418.358286414	418.655535667	0.000	22050.000	0.2972			
43	Spectrogram 1	1	418.358286414	418.655535667	0.000	22050.000	0.2972			
44	Waveform 1	1	418.705077210	418.996821847	0.000	22050.000	0.2917			
44	Spectrogram 1	1	418.705077210	418.996821847	0.000	22050.000	0.2917			
45	Waveform 1	1	420.851877374	421.154631243	0.000	22050.000	0.3028			
45	Spectrogram 1	1	420.851877374	421.154631243	0.000	22050.000	0.3028			
46	Waveform 1	1	437.421901030	437.763187209	0.000	22050.000	0.3413			
46	Spectrogram 1	1	437.421901030	437.763187209	0.000	22050.000	0.3413			
47	Waveform 1	1	437.845756447	438.120987237	0.000	22050.000	0.2752			
47	Spectrogram 1	1	437.845756447	438.120987237	0.000	22050.000	0.2752			
48	Waveform 1	1	438.478787264	438.737504207	0.000	22050.000	0.2587			
48	Spectrogram 1	1	438.478787264	438.737504207	0.000	22050.000	0.2587			
49	Waveform 1	1	444.027284788	444.335543273	0.000	22050.000	0.3083			
49	Spectrogram 1	1	444.027284788	444.335543273	0.000	22050.000	0.3083			
50	Waveform 1	1	444.594260216	444.913527932	0.000	22050.000	0.3193			
50	Spectrogram 1	1	444.594260216	444.913527932	0.000	22050.000	0.3193			
51	Waveform 1	1	444.913527932	445.238300265	0.000	22050.000	0.3248			
51	Spectrogram 1	1	444.913527932	445.238300265	0.000	22050.000	0.3248			
52	Waveform 1	1	446.801611154	447.120878870	0.000	22050.000	0.3193			
52	Spectrogram 1	1	446.801611154	447.120878870	0.000	22050.000	0.3193			
53	Waveform 1	1	447.566752751	447.858497388	0.000	22050.000	0.2917			
53	Spectrogram 1	1	447.566752751	447.858497388	0.000	22050.000	0.2917			
54	Waveform 1	1	471.299053301	471.794468723	0.000	22050.000	0.4954			
54	Spectrogram 1	1	471.299053301	471.794468723	0.000	22050.000	0.4954			
55	Waveform 1	1	472.878878037	473.291724222	0.000	22050.000	0.4128			
55	Spectrogram 1	1	472.878878037	473.291724222	0.000	22050.000	0.4128			
56	Waveform 1	1	474.948613580	475.267881297	0.000	22050.000	0.3193			
56	Spectrogram 1	1	474.948613580	475.267881297	0.000	22050.000	0.3193			
57	Waveform 1	1	475.537607471	475.862379804	0.000	22050.000	0.3248			
57	Spectrogram 1	1	475.537607471	475.862379804	0.000	22050.000	0.3248			
58	Waveform 1	1	476.143115210	476.396327537	0.000	22050.000	0.2532			
58	Spectrogram 1	1	476.143115210	476.396327537	0.000	22050.000	0.2532			
59	Waveform 1	1	479.461986354	479.808777150	0.000	22050.000	0.3468			
59	Spectrogram 1	1	479.461986354	479.808777150	0.000	22050.000	0.3468			
60	Waveform 1	1	482.891362000	483.144574328	0.000	22050.000	0.2532			
60	Spectrogram 1	1	482.891362000	483.144574328	0.000	22050.000	0.2532			
61	Waveform 1	1	487.000016824	487.258733767	0.000	22050.000	0.2587			
61	Spectrogram 1	1	487.000016824	487.258733767	0.000	22050.000	0.2587			
62	Waveform 1	1	490.567007866	490.880770967	0.000	22050.000	0.3138			
62	Spectrogram 1	1	490.567007866	490.880770967	0.000	22050.000	0.3138			
63	Waveform 1	1	494.246560034	494.560323135	0.000	22050.000	0.3138			
63	Spectrogram 1	1	494.246560034	494.560323135	0.000	22050.000	0.3138			
64	Waveform 1	1	494.653901603	494.978673936	0.000	22050.000	0.3248			
64	Spectrogram 1	1	494.653901603	494.978673936	0.000	22050.000	0.3248			
65	Waveform 1	1	495.369501658	495.732806301	0.000	22050.000	0.3633			
65	Spectrogram 1	1	495.369501658	495.732806301	0.000	22050.000	0.3633			
66	Waveform 1	1	495.732806301	496.057578634	0.000	22050.000	0.3248			
66	Spectrogram 1	1	495.732806301	496.057578634	0.000	22050.000	0.3248			
67	Waveform 1	1	501.336349983	501.897820795	0.000	22050.000	0.5615			
67	Spectrogram 1	1	501.336349983	501.897820795	0.000	22050.000	0.5615			
68	Waveform 1	1	595.509620174	595.773841733	0.000	22050.000	0.2642			
68	Spectrogram 1	1	595.509620174	595.773841733	0.000	22050.000	0.2642			
69	Waveform 1	1	597.271097232	597.700457265	0.000	22050.000	0.4294			
69	Spectrogram 1	1	597.271097232	597.700457265	0.000	22050.000	0.4294			
70	Waveform 1	1	603.257083024	603.598369204	0.000	22050.000	0.3413			
70	Spectrogram 1	1	603.257083024	603.598369204	0.000	22050.000	0.3413			
71	Waveform 1	1	603.598369204	603.912132304	0.000	22050.000	0.3138			
71	Spectrogram 1	1	603.598369204	603.912132304	0.000	22050.000	0.3138			
72	Waveform 1	1	655.899417536	656.141620631	0.000	22050.000	0.2422			
72	Spectrogram 1	1	655.899417536	656.141620631	0.000	22050.000	0.2422			
73	Waveform 1	1	656.141620631	656.427860653	0.000	22050.000	0.2862	\		
73	Spectrogram 1	1	656.141620631	656.427860653	0.000	22050.000	0.2862	\		
74	Waveform 1	1	656.427860653	656.747128370	0.000	22050.000	0.3193			
74	Spectrogram 1	1	656.427860653	656.747128370	0.000	22050.000	0.3193			
75	Waveform 1	1	656.978322234	657.358140724	0.000	22050.000	0.3798			
75	Spectrogram 1	1	656.978322234	657.358140724	0.000	22050.000	0.3798			
76	Waveform 1	1	657.490251504	657.859060762	0.000	22050.000	0.3688			
76	Spectrogram 1	1	657.490251504	657.859060762	0.000	22050.000	0.3688			
77	Waveform 1	1	659.015030082	659.334297798	0.000	22050.000	0.3193			
77	Spectrogram 1	1	659.015030082	659.334297798	0.000	22050.000	0.3193			
78	Waveform 1	1	663.306520747	663.515696147	0.000	22050.000	0.2092			
78	Spectrogram 1	1	663.306520747	663.515696147	0.000	22050.000	0.2092			
79	Waveform 1	1	667.507313940	667.733003188	0.000	22050.000	0.2257			
79	Spectrogram 1	1	667.507313940	667.733003188	0.000	22050.000	0.2257			
80	Waveform 1	1	667.733003188	668.008233978	0.000	22050.000	0.2752			
80	Spectrogram 1	1	667.733003188	668.008233978	0.000	22050.000	0.2752			
81	Waveform 1	1	668.008233978	668.277960152	0.000	22050.000	0.2697			
81	Spectrogram 1	1	668.008233978	668.277960152	0.000	22050.000	0.2697			
82	Waveform 1	1	668.277960152	668.580714022	0.000	22050.000	0.3028			
82	Spectrogram 1	1	668.277960152	668.580714022	0.000	22050.000	0.3028			
83	Waveform 1	1	668.707320185	669.010074055	0.000	22050.000	0.3028			
83	Spectrogram 1	1	668.707320185	669.010074055	0.000	22050.000	0.3028			
84	Waveform 1	1	669.010074055	669.213744839	0.000	22050.000	0.2037			
84	Spectrogram 1	1	669.010074055	669.213744839	0.000	22050.000	0.2037			
85	Waveform 1	1	669.406406393	669.593563330	0.000	22050.000	0.1872			
85	Spectrogram 1	1	669.406406393	669.593563330	0.000	22050.000	0.1872			
86	Waveform 1	1	669.593563330	669.857784889	0.000	22050.000	0.2642			
86	Spectrogram 1	1	669.593563330	669.857784889	0.000	22050.000	0.2642			
87	Waveform 1	1	673.088994366	673.303674383	0.000	22050.000	0.2147			
87	Spectrogram 1	1	673.088994366	673.303674383	0.000	22050.000	0.2147			
88	Waveform 1	1	679.493588336	679.757809895	0.000	22050.000	0.2642			
88	Spectrogram 1	1	679.493588336	679.757809895	0.000	22050.000	0.2642			
89	Waveform 1	1	679.757809895	680.022031453	0.000	22050.000	0.2642			
89	Spectrogram 1	1	679.757809895	680.022031453	0.000	22050.000	0.2642			
90	Waveform 1	1	680.022031453	680.297262244	0.000	22050.000	0.2752			
90	Spectrogram 1	1	680.022031453	680.297262244	0.000	22050.000	0.2752			
91	Waveform 1	1	728.893190581	729.273009071	0.000	22050.000	0.3798			
91	Spectrogram 1	1	728.893190581	729.273009071	0.000	22050.000	0.3798			
92	Waveform 1	1	729.261999840	729.647322946	0.000	22050.000	0.3853			
92	Spectrogram 1	1	729.261999840	729.647322946	0.000	22050.000	0.3853			
93	Waveform 1	1	729.922553736	730.296867611	0.000	22050.000	0.3743			
93	Spectrogram 1	1	729.922553736	730.296867611	0.000	22050.000	0.3743			
