Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	17.585944679	18.016401255	0.000	22050.000	
1	Spectrogram 1	1	17.585944679	18.016401255	0.000	22050.000	
2	Waveform 1	1	28.051420172	28.410133984	0.000	22050.000	
2	Spectrogram 1	1	28.051420172	28.410133984	0.000	22050.000	
3	Waveform 1	1	111.461349524	111.829031183	0.000	22050.000	
3	Spectrogram 1	1	111.461349524	111.829031183	0.000	22050.000	
4	Waveform 1	1	112.985883229	113.254918589	0.000	22050.000	
4	Spectrogram 1	1	112.985883229	113.254918589	0.000	22050.000	
5	Waveform 1	1	118.402461805	118.788079153	0.000	22050.000	
5	Spectrogram 1	1	118.402461805	118.788079153	0.000	22050.000	
6	Waveform 1	1	119.819381366	120.231902251	0.000	22050.000	
6	Spectrogram 1	1	119.819381366	120.231902251	0.000	22050.000	
7	Waveform 1	1	129.962014426	130.392471002	0.000	22050.000	
7	Spectrogram 1	1	129.962014426	130.392471002	0.000	22050.000	
8	Waveform 1	1	133.477409793	133.925802059	0.000	22050.000	
8	Spectrogram 1	1	133.477409793	133.925802059	0.000	22050.000	
9	Waveform 1	1	138.938827595	139.530705386	0.000	22050.000	
9	Spectrogram 1	1	138.938827595	139.530705386	0.000	22050.000	
10	Waveform 1	1	144.218232590	144.500417068	0.000	22050.000	
10	Spectrogram 1	1	144.218232590	144.500417068	0.000	22050.000	
11	Waveform 1	1	144.532123190	144.833331341	0.000	22050.000	
11	Spectrogram 1	1	144.532123190	144.833331341	0.000	22050.000	
12	Waveform 1	1	147.791512449	148.276616104	0.000	22050.000	
12	Spectrogram 1	1	147.791512449	148.276616104	0.000	22050.000	
13	Waveform 1	1	150.153618479	150.797252740	0.000	22050.000	
13	Spectrogram 1	1	150.153618479	150.797252740	0.000	22050.000	
14	Waveform 1	1	160.052269519	160.467619707	0.000	22050.000	
14	Spectrogram 1	1	160.052269519	160.467619707	0.000	22050.000	
15	Waveform 1	1	164.383325675	164.643315869	0.000	22050.000	
15	Spectrogram 1	1	164.383325675	164.643315869	0.000	22050.000	
16	Waveform 1	1	164.662339542	164.922329736	0.000	22050.000	
16	Spectrogram 1	1	164.662339542	164.922329736	0.000	22050.000	
17	Waveform 1	1	167.176634954	167.566620244	0.000	22050.000	
17	Spectrogram 1	1	167.176634954	167.566620244	0.000	22050.000	
18	Waveform 1	1	170.331394013	170.851374401	0.000	22050.000	
18	Spectrogram 1	1	170.331394013	170.851374401	0.000	22050.000	
19	Waveform 1	1	174.408801200	174.827322000	0.000	22050.000	
19	Spectrogram 1	1	174.408801200	174.827322000	0.000	22050.000	
20	Waveform 1	1	177.601607605	177.931351266	0.000	22050.000	
20	Spectrogram 1	1	177.601607605	177.931351266	0.000	22050.000	
21	Waveform 1	1	182.328990277	182.620686592	0.000	22050.000	
21	Spectrogram 1	1	182.328990277	182.620686592	0.000	22050.000	
22	Waveform 1	1	185.350583628	185.794469325	0.000	22050.000	
22	Spectrogram 1	1	185.350583628	185.794469325	0.000	22050.000	
23	Waveform 1	1	194.865590601	195.255575892	0.000	22050.000	
