Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
16	Spectrogram 1	1	4.681125533	4.858372034	0.0	22050.0	0.177	22050.0	-54.5	
17	Waveform 1	1	5.972916581	6.163797428	0.0	22050.0	0.191	22050.0		
17	Spectrogram 1	1	5.972916581	6.163797428	0.0	22050.0	0.191	22050.0	-51.9	
18	Waveform 1	1	6.200155685	6.377402186	0.0	22050.0	0.177	22050.0		
18	Spectrogram 1	1	6.200155685	6.377402186	0.0	22050.0	0.177	22050.0	-50.5	
19	Waveform 1	1	24.135270872	24.412502578	0.0	22050.0	0.277	22050.0		
19	Spectrogram 1	1	24.135270872	24.412502578	0.0	22050.0	0.277	22050.0	-46.7	
20	Waveform 1	1	26.975759666	27.312073539	0.0	22050.0	0.336	22050.0		
20	Spectrogram 1	1	26.975759666	27.312073539	0.0	22050.0	0.336	22050.0	-49.1	
21	Waveform 1	1	28.929430923	29.288468707	0.0	22050.0	0.359	22050.0		
21	Spectrogram 1	1	28.929430923	29.288468707	0.0	22050.0	0.359	22050.0	-49.1	
22	Waveform 1	1	159.306985287	159.552403519	0.0	22050.0	0.245	22050.0		
22	Spectrogram 1	1	159.306985287	159.552403519	0.0	22050.0	0.245	22050.0	-51.6	
23	Waveform 1	1	159.570582647	159.761463494	0.0	22050.0	0.191	22050.0		
23	Spectrogram 1	1	159.570582647	159.761463494	0.0	22050.0	0.191	22050.0	-49.9	
24	Waveform 1	1	159.884172610	160.043239983	0.0	22050.0	0.159	22050.0		
24	Spectrogram 1	1	159.884172610	160.043239983	0.0	22050.0	0.159	22050.0	-51.6	
25	Waveform 1	1	160.047784765	160.279568650	0.0	22050.0	0.232	22050.0		
25	Spectrogram 1	1	160.047784765	160.279568650	0.0	22050.0	0.232	22050.0	-50.1	
26	Waveform 1	1	160.306837343	160.502262972	0.0	22050.0	0.195	22050.0		
26	Spectrogram 1	1	160.306837343	160.502262972	0.0	22050.0	0.195	22050.0	-49.8	
27	Waveform 1	1	160.556800357	160.774949896	0.0	22050.0	0.218	22050.0		
27	Spectrogram 1	1	160.556800357	160.774949896	0.0	22050.0	0.218	22050.0	-50.6	
28	Waveform 1	1	160.793129024	160.997644218	0.0	22050.0	0.205	22050.0		
28	Spectrogram 1	1	160.793129024	160.997644218	0.0	22050.0	0.205	22050.0	-49.1	
29	Waveform 1	1	161.043092038	161.256696796	0.0	22050.0	0.214	22050.0		
29	Spectrogram 1	1	161.043092038	161.256696796	0.0	22050.0	0.214	22050.0	-51.8	
30	Waveform 1	1	164.206104466	164.456067480	0.0	22050.0	0.250	22050.0		
30	Spectrogram 1	1	164.206104466	164.456067480	0.0	22050.0	0.250	22050.0	-52.7	
31	Waveform 1	1	164.510604864	164.756023096	0.0	22050.0	0.245	22050.0		
31	Spectrogram 1	1	164.510604864	164.756023096	0.0	22050.0	0.245	22050.0	-51.7	
32	Waveform 1	1	320.114178345	320.355051795	0.0	22050.0	0.241	22050.0		
32	Spectrogram 1	1	320.114178345	320.355051795	0.0	22050.0	0.241	22050.0	-47.1	
33	Waveform 1	1	379.428547182	379.764861056	0.0	22050.0	0.336	22050.0		NA_flight_02
33	Spectrogram 1	1	379.428547182	379.764861056	0.0	22050.0	0.336	22050.0	-48.1	NA_flight_02
34	Waveform 1	1	379.778495402	380.051182326	0.0	22050.0	0.273	22050.0		NA_flight_02
34	Spectrogram 1	1	379.778495402	380.051182326	0.0	22050.0	0.273	22050.0	-50.0	NA_flight_02
35	Waveform 1	1	380.105719711	380.582921828	0.0	22050.0	0.477	22050.0		NA_flight_02
35	Spectrogram 1	1	380.105719711	380.582921828	0.0	22050.0	0.477	22050.0	-49.7	NA_flight_02
36	Waveform 1	1	381.387348255	381.728206910	0.0	22050.0	0.341	22050.0		NA_flight_02
36	Spectrogram 1	1	381.387348255	381.728206910	0.0	22050.0	0.341	22050.0	-48.6	NA_flight_02
37	Waveform 1	1	381.800923423	382.069065565	0.0	22050.0	0.268	22050.0		NA_flight_02
37	Spectrogram 1	1	381.800923423	382.069065565	0.0	22050.0	0.268	22050.0	-52.9	NA_flight_02
