Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	8.872033131	9.092225778	0.000	22050.000	NA_taking.off_01
1	Spectrogram 1	1	8.872033131	9.092225778	0.000	22050.000	NA_taking.off_01
2	Waveform 1	1	17.126773752	17.463735228	0.000	22050.000	NA_taking.off_01
2	Spectrogram 1	1	17.126773752	17.463735228	0.000	22050.000	NA_taking.off_01
3	Waveform 1	1	23.449910175	23.816897920	0.000	22050.000	
3	Spectrogram 1	1	23.449910175	23.816897920	0.000	22050.000	
4	Waveform 1	1	28.523834750	28.784062424	0.000	22050.000	NA_taking.off_01
4	Spectrogram 1	1	28.523834750	28.784062424	0.000	22050.000	NA_taking.off_01
5	Waveform 1	1	141.233091667	141.583398152	0.000	22050.000	
5	Spectrogram 1	1	141.233091667	141.583398152	0.000	22050.000	
6	Waveform 1	1	147.429536351	147.876594151	0.000	22050.000	
6	Spectrogram 1	1	147.429536351	147.876594151	0.000	22050.000	
7	Waveform 1	1	218.369441358	218.693057825	0.000	22050.000	
7	Spectrogram 1	1	218.369441358	218.693057825	0.000	22050.000	
8	Waveform 1	1	232.814040004	233.067595174	0.000	22050.000	
8	Spectrogram 1	1	232.814040004	233.067595174	0.000	22050.000	
9	Waveform 1	1	399.143182841	399.433436786	0.000	22050.000	
9	Spectrogram 1	1	399.143182841	399.433436786	0.000	22050.000	
