Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	28.819632037	29.125272381	0.000	22050.000	
1	Spectrogram 1	1	28.819632037	29.125272381	0.000	22050.000	
2	Waveform 1	1	29.262283569	29.652238490	0.000	22050.000	
2	Spectrogram 1	1	29.262283569	29.652238490	0.000	22050.000	
3	Waveform 1	1	30.279328160	30.606047148	0.000	22050.000	
3	Spectrogram 1	1	30.279328160	30.606047148	0.000	22050.000	
4	Waveform 1	1	31.080316646	31.385956990	0.000	22050.000	
4	Spectrogram 1	1	31.080316646	31.385956990	0.000	22050.000	
5	Waveform 1	1	32.671754296	32.824574468	0.000	22050.000	
5	Spectrogram 1	1	32.671754296	32.824574468	0.000	22050.000	
6	Waveform 1	1	77.121869840	77.311577639	0.000	22050.000	
6	Spectrogram 1	1	77.121869840	77.311577639	0.000	22050.000	
7	Waveform 1	1	218.121334481	218.279424314	0.000	22050.000	
7	Spectrogram 1	1	218.121334481	218.279424314	0.000	22050.000	
8	Waveform 1	1	218.379547875	218.516559063	0.000	22050.000	
8	Spectrogram 1	1	218.379547875	218.516559063	0.000	22050.000	
9	Waveform 1	1	218.643030930	218.785311779	0.000	22050.000	
9	Spectrogram 1	1	218.643030930	218.785311779	0.000	22050.000	
10	Waveform 1	1	219.185806022	219.312277888	0.000	22050.000	
10	Spectrogram 1	1	219.185806022	219.312277888	0.000	22050.000	
11	Waveform 1	1	219.380783482	219.475637382	0.000	22050.000	
11	Spectrogram 1	1	219.380783482	219.475637382	0.000	22050.000	
12	Waveform 1	1	219.528333993	219.644266537	0.000	22050.000	
12	Spectrogram 1	1	219.528333993	219.644266537	0.000	22050.000	
13	Waveform 1	1	315.105362051	315.432081039	0.000	22050.000	
13	Spectrogram 1	1	315.105362051	315.432081039	0.000	22050.000	
14	Waveform 1	1	413.801487482	414.038622231	0.000	22050.000	
14	Spectrogram 1	1	413.801487482	414.038622231	0.000	22050.000	
15	Waveform 1	1	441.535569334	441.867557983	0.000	22050.000	NA_u.take.off_u.01
15	Spectrogram 1	1	441.535569334	441.867557983	0.000	22050.000	NA_u.take.off_u.01
16	Waveform 1	1	443.269287834	443.538040549	0.000	22050.000	NA_u.take.off_u.01
16	Spectrogram 1	1	443.269287834	443.538040549	0.000	22050.000	NA_u.take.off_u.01
17	Waveform 1	1	445.208251926	445.466465320	0.000	22050.000	NA_u.take.off_u.01
17	Spectrogram 1	1	445.208251926	445.466465320	0.000	22050.000	NA_u.take.off_u.01
18	Waveform 1	1	617.279654140	617.627451772	0.000	22050.000	NA_take.off_02
18	Spectrogram 1	1	617.279654140	617.627451772	0.000	22050.000	NA_take.off_02
19	Waveform 1	1	620.225394691	620.467799101	0.000	22050.000	
19	Spectrogram 1	1	620.225394691	620.467799101	0.000	22050.000	
20	Waveform 1	1	618.570721108	618.944867046	0.000	22050.000	
20	Spectrogram 1	1	618.570721108	618.944867046	0.000	22050.000	
21	Waveform 1	1	659.672577590	659.872824711	0.000	22050.000	
21	Spectrogram 1	1	659.672577590	659.872824711	0.000	22050.000	
22	Waveform 1	1	660.246970649	660.399790820	0.000	22050.000	
22	Spectrogram 1	1	660.246970649	660.399790820	0.000	22050.000	
23	Waveform 1	1	739.913544802	740.387814301	0.000	22050.000	
23	Spectrogram 1	1	739.913544802	740.387814301	0.000	22050.000	
24	Waveform 1	1	741.404858892	741.926555340	0.000	22050.000	
24	Spectrogram 1	1	741.404858892	741.926555340	0.000	22050.000	
