Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	24.496287127	25.032781073	0.000	22050.000	
1	Spectrogram 1	1	24.496287127	25.032781073	0.000	22050.000	
2	Waveform 1	1	36.571481070	36.867100184	0.000	22050.000	
2	Spectrogram 1	1	36.571481070	36.867100184	0.000	22050.000	
3	Waveform 1	1	36.916370036	37.239361289	0.000	22050.000	
3	Spectrogram 1	1	36.916370036	37.239361289	0.000	22050.000	
4	Waveform 1	1	37.222938005	37.567826971	0.000	22050.000	
4	Spectrogram 1	1	37.222938005	37.567826971	0.000	22050.000	
5	Waveform 1	1	37.567826971	37.863446084	0.000	22050.000	
5	Spectrogram 1	1	37.567826971	37.863446084	0.000	22050.000	
6	Waveform 1	1	37.868920512	38.180962909	0.000	22050.000	
6	Spectrogram 1	1	37.868920512	38.180962909	0.000	22050.000	
7	Waveform 1	1	38.180962909	38.460158739	0.000	22050.000	
7	Spectrogram 1	1	38.180962909	38.460158739	0.000	22050.000	
8	Waveform 1	1	38.460158739	38.744828996	0.000	22050.000	
8	Spectrogram 1	1	38.460158739	38.744828996	0.000	22050.000	
9	Waveform 1	1	38.783149992	39.182783238	0.000	22050.000	
9	Spectrogram 1	1	38.783149992	39.182783238	0.000	22050.000	
10	Waveform 1	1	39.275848514	39.664532904	0.000	22050.000	
10	Spectrogram 1	1	39.275848514	39.664532904	0.000	22050.000	
11	Waveform 1	1	46.388367173	46.766102707	0.000	22050.000	
11	Spectrogram 1	1	46.388367173	46.766102707	0.000	22050.000	
12	Waveform 1	1	46.749679423	47.072670676	0.000	22050.000	
12	Spectrogram 1	1	46.749679423	47.072670676	0.000	22050.000	
13	Waveform 1	1	52.991351693	53.341715087	0.000	22050.000	
13	Spectrogram 1	1	52.991351693	53.341715087	0.000	22050.000	
14	Waveform 1	1	53.380036083	53.872734605	0.000	22050.000	
14	Spectrogram 1	1	53.380036083	53.872734605	0.000	22050.000	
15	Waveform 1	1	56.259585223	56.713962749	0.000	22050.000	
15	Spectrogram 1	1	56.259585223	56.713962749	0.000	22050.000	
