Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Waveform 1	1	52.895555059	53.422146640	0.0	22050.0	0.527	22050.0		
1	Spectrogram 1	1	52.895555059	53.422146640	0.0	22050.0	0.527	22050.0	-42.0	
2	Waveform 1	1	53.422146640	53.787170349	0.0	22050.0	0.365	22050.0		
2	Spectrogram 1	1	53.422146640	53.787170349	0.0	22050.0	0.365	22050.0	-40.5	
3	Waveform 1	1	53.787170349	54.235969992	0.0	22050.0	0.449	22050.0		
3	Spectrogram 1	1	53.787170349	54.235969992	0.0	22050.0	0.449	22050.0	-40.8	
4	Waveform 1	1	54.828385520	55.337025115	0.0	22050.0	0.509	22050.0		
4	Spectrogram 1	1	54.828385520	55.337025115	0.0	22050.0	0.509	22050.0	-40.0	
5	Waveform 1	1	55.390881073	55.929440644	0.0	22050.0	0.539	22050.0		
5	Spectrogram 1	1	55.390881073	55.929440644	0.0	22050.0	0.539	22050.0	-40.0	
6	Waveform 1	1	55.929440644	56.186752439	0.0	22050.0	0.257	22050.0		
6	Spectrogram 1	1	55.929440644	56.186752439	0.0	22050.0	0.257	22050.0	-41.3	
7	Waveform 1	1	56.174784449	56.527840168	0.0	22050.0	0.353	22050.0		
7	Spectrogram 1	1	56.174784449	56.527840168	0.0	22050.0	0.353	22050.0	-40.2	
8	Waveform 1	1	56.527840168	56.850975910	0.0	22050.0	0.323	22050.0		
8	Spectrogram 1	1	56.527840168	56.850975910	0.0	22050.0	0.323	22050.0	-39.6	
9	Waveform 1	1	56.839007920	57.192063639	0.0	22050.0	0.353	22050.0		
9	Spectrogram 1	1	56.839007920	57.192063639	0.0	22050.0	0.353	22050.0	-40.3	
10	Waveform 1	1	62.365545003	62.850248617	0.0	22050.0	0.485	22050.0		
10	Spectrogram 1	1	62.365545003	62.850248617	0.0	22050.0	0.485	22050.0	-41.4	
11	Waveform 1	1	61.749193494	62.359561008	0.0	22050.0	0.610	22050.0		
11	Spectrogram 1	1	61.749193494	62.359561008	0.0	22050.0	0.610	22050.0	-42.0	
12	Waveform 1	1	62.868200603	63.089608427	0.0	22050.0	0.221	22050.0		
12	Spectrogram 1	1	62.868200603	63.089608427	0.0	22050.0	0.221	22050.0	-41.3	
13	Waveform 1	1	63.089608427	63.430696155	0.0	22050.0	0.341	22050.0		
13	Spectrogram 1	1	63.089608427	63.430696155	0.0	22050.0	0.341	22050.0	-42.0	
14	Waveform 1	1	63.430696155	63.640135988	0.0	22050.0	0.209	22050.0		
14	Spectrogram 1	1	63.430696155	63.640135988	0.0	22050.0	0.209	22050.0	-42.4	
15	Waveform 1	1	63.640135988	63.837607831	0.0	22050.0	0.197	22050.0		
15	Spectrogram 1	1	63.640135988	63.837607831	0.0	22050.0	0.197	22050.0	-40.7	
16	Waveform 1	1	63.837607831	64.029095679	0.0	22050.0	0.191	22050.0		
16	Spectrogram 1	1	63.837607831	64.029095679	0.0	22050.0	0.191	22050.0	-43.2	
17	Waveform 1	1	64.029095679	64.256487498	0.0	22050.0	0.227	22050.0		
17	Spectrogram 1	1	64.029095679	64.256487498	0.0	22050.0	0.227	22050.0	-42.2	
18	Waveform 1	1	64.256487498	64.465927331	0.0	22050.0	0.209	22050.0		
18	Spectrogram 1	1	64.256487498	64.465927331	0.0	22050.0	0.209	22050.0	-40.9	
19	Waveform 1	1	64.465927331	64.657415179	0.0	22050.0	0.191	22050.0		
19	Spectrogram 1	1	64.465927331	64.657415179	0.0	22050.0	0.191	22050.0	-40.4	
20	Waveform 1	1	64.657415179	64.848903026	0.0	22050.0	0.191	22050.0		
20	Spectrogram 1	1	64.657415179	64.848903026	0.0	22050.0	0.191	22050.0	-42.1	
21	Waveform 1	1	64.848903026	65.052358864	0.0	22050.0	0.203	22050.0		
21	Spectrogram 1	1	64.848903026	65.052358864	0.0	22050.0	0.203	22050.0	-40.8	
