Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
37	Spectrogram 1	1	181.367734109	181.984359732	0.0	22050.0	0.617	22050.0	-46.0	
38	Waveform 1	1	184.478719428	184.799364752	0.0	22050.0	0.321	22050.0		
38	Spectrogram 1	1	184.478719428	184.799364752	0.0	22050.0	0.321	22050.0	-42.3	
39	Waveform 1	1	185.777744074	186.077835210	0.0	22050.0	0.300	22050.0		
39	Spectrogram 1	1	185.777744074	186.077835210	0.0	22050.0	0.300	22050.0	-42.6	
40	Waveform 1	1	186.106611073	186.390258859	0.0	22050.0	0.284	22050.0		
40	Spectrogram 1	1	186.106611073	186.390258859	0.0	22050.0	0.284	22050.0	-39.6	
41	Waveform 1	1	188.247591931	188.428468781	0.0	22050.0	0.181	22050.0		
41	Spectrogram 1	1	188.247591931	188.428468781	0.0	22050.0	0.181	22050.0	-35.2	
42	Waveform 1	1	188.646343167	189.024540216	0.0	22050.0	0.378	22050.0		
42	Spectrogram 1	1	188.646343167	189.024540216	0.0	22050.0	0.378	22050.0	-36.4	
43	Waveform 1	1	189.209527903	189.476732340	0.0	22050.0	0.267	22050.0		
43	Spectrogram 1	1	189.209527903	189.476732340	0.0	22050.0	0.267	22050.0	-41.6	
44	Waveform 1	1	189.822042689	190.097468800	0.0	22050.0	0.275	22050.0		
44	Spectrogram 1	1	189.822042689	190.097468800	0.0	22050.0	0.275	22050.0	-42.2	
45	Waveform 1	1	190.084523772	190.335284859	0.0	22050.0	0.251	22050.0		
45	Spectrogram 1	1	190.084523772	190.335284859	0.0	22050.0	0.251	22050.0	-40.7	
46	Waveform 1	1	191.658974530	191.954954829	0.0	22050.0	0.296	22050.0		
46	Spectrogram 1	1	191.658974530	191.954954829	0.0	22050.0	0.296	22050.0	-43.8	
47	Waveform 1	1	196.039749304	196.298732065	0.0	22050.0	0.259	22050.0		
47	Spectrogram 1	1	196.039749304	196.298732065	0.0	22050.0	0.259	22050.0	-39.8	
48	Waveform 1	1	196.335729603	196.594712364	0.0	22050.0	0.259	22050.0		
48	Spectrogram 1	1	196.335729603	196.594712364	0.0	22050.0	0.259	22050.0	-42.9	
49	Waveform 1	1	196.582379852	196.915357688	0.0	22050.0	0.333	22050.0		
49	Spectrogram 1	1	196.582379852	196.915357688	0.0	22050.0	0.333	22050.0	-40.5	
50	Waveform 1	1	197.095469065	197.453111927	0.0	22050.0	0.358	22050.0		
50	Spectrogram 1	1	197.095469065	197.453111927	0.0	22050.0	0.358	22050.0	-41.2	
51	Waveform 1	1	197.794311438	198.151954299	0.0	22050.0	0.358	22050.0		
51	Spectrogram 1	1	197.794311438	198.151954299	0.0	22050.0	0.358	22050.0	-37.9	
52	Waveform 1	1	198.341052824	198.641143960	0.0	22050.0	0.300	22050.0		
52	Spectrogram 1	1	198.341052824	198.641143960	0.0	22050.0	0.300	22050.0	-39.2	
53	Waveform 1	1	202.709342128	203.021765777	0.0	22050.0	0.312	22050.0		
53	Spectrogram 1	1	202.709342128	203.021765777	0.0	22050.0	0.312	22050.0	-36.6	
54	Waveform 1	1	203.021765777	203.268416026	0.0	22050.0	0.247	22050.0		
54	Spectrogram 1	1	203.021765777	203.268416026	0.0	22050.0	0.247	22050.0	-42.0	
55	Waveform 1	1	203.568507162	204.008366774	0.0	22050.0	0.440	22050.0		
55	Spectrogram 1	1	203.568507162	204.008366774	0.0	22050.0	0.440	22050.0	-39.6	
56	Waveform 1	1	204.045364311	204.390674660	0.0	22050.0	0.345	22050.0		
56	Spectrogram 1	1	204.045364311	204.390674660	0.0	22050.0	0.345	22050.0	-42.0	
57	Waveform 1	1	204.444115547	204.744206684	0.0	22050.0	0.300	22050.0		
57	Spectrogram 1	1	204.444115547	204.744206684	0.0	22050.0	0.300	22050.0	-43.5	
58	Waveform 1	1	205.614938759	205.915029895	0.0	22050.0	0.300	22050.0		
58	Spectrogram 1	1	205.614938759	205.915029895	0.0	22050.0	0.300	22050.0	-43.9	
59	Waveform 1	1	205.902697383	206.141125957	0.0	22050.0	0.238	22050.0		
59	Spectrogram 1	1	205.902697383	206.141125957	0.0	22050.0	0.238	22050.0	-45.6	
60	Waveform 1	1	206.112350095	206.272672757	0.0	22050.0	0.160	22050.0		
60	Spectrogram 1	1	206.112350095	206.272672757	0.0	22050.0	0.160	22050.0	-42.5	
61	Waveform 1	1	210.419282750	210.805701474	0.0	22050.0	0.386	22050.0		
61	Spectrogram 1	1	210.419282750	210.805701474	0.0	22050.0	0.386	22050.0	-44.6	
62	Waveform 1	1	211.270226110	211.562095572	0.0	22050.0	0.292	22050.0		
62	Spectrogram 1	1	211.270226110	211.562095572	0.0	22050.0	0.292	22050.0	-43.1	
63	Waveform 1	1	211.693642371	211.960846808	0.0	22050.0	0.267	22050.0		
63	Spectrogram 1	1	211.693642371	211.960846808	0.0	22050.0	0.267	22050.0	-43.6	
64	Waveform 1	1	213.410900825	213.768543687	0.0	22050.0	0.358	22050.0		
64	Spectrogram 1	1	213.410900825	213.768543687	0.0	22050.0	0.358	22050.0	-43.4	
65	Waveform 1	1	216.254681708	216.558883682	0.0	22050.0	0.304	22050.0		
65	Spectrogram 1	1	216.254681708	216.558883682	0.0	22050.0	0.304	22050.0	-44.4	
66	Waveform 1	1	219.106531308	219.460063332	0.0	22050.0	0.354	22050.0		
66	Spectrogram 1	1	219.106531308	219.460063332	0.0	22050.0	0.354	22050.0	-41.0	
67	Waveform 1	1	219.435398307	219.899922943	0.0	22050.0	0.465	22050.0		
67	Spectrogram 1	1	219.435398307	219.899922943	0.0	22050.0	0.465	22050.0	-38.7	
68	Waveform 1	1	219.899922943	220.323339204	0.0	22050.0	0.423	22050.0		
68	Spectrogram 1	1	219.899922943	220.323339204	0.0	22050.0	0.423	22050.0	-39.8	
69	Waveform 1	1	222.747814663	223.002686587	0.0	22050.0	0.255	22050.0		
69	Spectrogram 1	1	222.747814663	223.002686587	0.0	22050.0	0.255	22050.0	-39.1	
70	Waveform 1	1	223.002686587	223.323331911	0.0	22050.0	0.321	22050.0		
70	Spectrogram 1	1	223.002686587	223.323331911	0.0	22050.0	0.321	22050.0	-39.9	
71	Waveform 1	1	223.323331911	223.561760486	0.0	22050.0	0.238	22050.0		
71	Spectrogram 1	1	223.323331911	223.561760486	0.0	22050.0	0.238	22050.0	-36.0	
72	Waveform 1	1	223.508319598	223.828964922	0.0	22050.0	0.321	22050.0		
72	Spectrogram 1	1	223.508319598	223.828964922	0.0	22050.0	0.321	22050.0	-37.8	
73	Waveform 1	1	223.828964922	224.087947684	0.0	22050.0	0.259	22050.0		
73	Spectrogram 1	1	223.828964922	224.087947684	0.0	22050.0	0.259	22050.0	-37.4	
74	Waveform 1	1	225.867327572	226.056426096	0.0	22050.0	0.189	22050.0		
74	Spectrogram 1	1	225.867327572	226.056426096	0.0	22050.0	0.189	22050.0	-36.8	
75	Waveform 1	1	226.056426096	226.270189645	0.0	22050.0	0.214	22050.0		
75	Spectrogram 1	1	226.056426096	226.270189645	0.0	22050.0	0.214	22050.0	-37.6	
76	Waveform 1	1	226.352406395	226.590834969	0.0	22050.0	0.238	22050.0		
76	Spectrogram 1	1	226.352406395	226.590834969	0.0	22050.0	0.238	22050.0	-42.6	
77	Waveform 1	1	231.127515424	231.439939073	0.0	22050.0	0.312	22050.0		
77	Spectrogram 1	1	231.127515424	231.439939073	0.0	22050.0	0.312	22050.0	-43.5	
78	Waveform 1	1	231.464604098	231.871577009	0.0	22050.0	0.407	22050.0		
78	Spectrogram 1	1	231.464604098	231.871577009	0.0	22050.0	0.407	22050.0	-46.6	
79	Waveform 1	1	235.422268983	235.738803469	0.0	22050.0	0.317	22050.0		
79	Spectrogram 1	1	235.422268983	235.738803469	0.0	22050.0	0.317	22050.0	-43.0	
80	Waveform 1	1	236.955611365	237.276256689	0.0	22050.0	0.321	22050.0		
80	Spectrogram 1	1	236.955611365	237.276256689	0.0	22050.0	0.321	22050.0	-44.6	
81	Waveform 1	1	238.648204794	238.956517606	0.0	22050.0	0.308	22050.0		
81	Spectrogram 1	1	238.648204794	238.956517606	0.0	22050.0	0.308	22050.0	-37.0	
82	Waveform 1	1	242.429409810	242.717168434	0.0	22050.0	0.288	22050.0		
82	Spectrogram 1	1	242.429409810	242.717168434	0.0	22050.0	0.288	22050.0	-39.0	
83	Waveform 1	1	246.764812414	247.052571038	0.0	22050.0	0.288	22050.0		
83	Spectrogram 1	1	246.764812414	247.052571038	0.0	22050.0	0.288	22050.0	-45.5	
84	Waveform 1	1	252.444765019	252.716080293	0.0	22050.0	0.271	22050.0		
84	Spectrogram 1	1	252.444765019	252.716080293	0.0	22050.0	0.271	22050.0	-43.7	
85	Waveform 1	1	267.045824819	267.321250931	0.0	22050.0	0.275	22050.0		
85	Spectrogram 1	1	267.045824819	267.321250931	0.0	22050.0	0.275	22050.0	-38.0	
86	Waveform 1	1	270.128646562	270.449291886	0.0	22050.0	0.321	22050.0		
86	Spectrogram 1	1	270.128646562	270.449291886	0.0	22050.0	0.321	22050.0	-41.9	
87	Waveform 1	1	273.650562673	273.942432135	0.0	22050.0	0.292	22050.0		
87	Spectrogram 1	1	273.650562673	273.942432135	0.0	22050.0	0.292	22050.0	-43.8	
88	Waveform 1	1	275.244802145	275.635331707	0.0	22050.0	0.391	22050.0		
88	Spectrogram 1	1	275.244802145	275.635331707	0.0	22050.0	0.391	22050.0	-43.8	
89	Waveform 1	1	287.837193359	288.055067746	0.0	22050.0	0.218	22050.0		
89	Spectrogram 1	1	287.837193359	288.055067746	0.0	22050.0	0.218	22050.0	-43.3	
90	Waveform 1	1	287.405555423	287.713868234	0.0	22050.0	0.308	22050.0		
90	Spectrogram 1	1	287.405555423	287.713868234	0.0	22050.0	0.308	22050.0	-45.4	
91	Waveform 1	1	288.999947852	289.431585789	0.0	22050.0	0.432	22050.0		
91	Spectrogram 1	1	288.999947852	289.431585789	0.0	22050.0	0.432	22050.0	-45.1	
92	Waveform 1	1	290.401743436	290.734721272	0.0	22050.0	0.333	22050.0		
92	Spectrogram 1	1	290.401743436	290.734721272	0.0	22050.0	0.333	22050.0	-43.4	
93	Waveform 1	1	291.104084130	291.358956055	0.0	22050.0	0.255	22050.0		
93	Spectrogram 1	1	291.104084130	291.358956055	0.0	22050.0	0.255	22050.0	-44.4	
94	Waveform 1	1	291.358956055	291.630271329	0.0	22050.0	0.271	22050.0		
94	Spectrogram 1	1	291.358956055	291.630271329	0.0	22050.0	0.271	22050.0	-40.1	
95	Waveform 1	1	291.630271329	291.934473303	0.0	22050.0	0.304	22050.0		
95	Spectrogram 1	1	291.630271329	291.934473303	0.0	22050.0	0.304	22050.0	-42.5	
96	Waveform 1	1	293.282062526	293.758919675	0.0	22050.0	0.477	22050.0		
96	Spectrogram 1	1	293.282062526	293.758919675	0.0	22050.0	0.477	22050.0	-44.1	
97	Waveform 1	1	295.107274370	295.514247282	0.0	22050.0	0.407	22050.0		
97	Spectrogram 1	1	295.107274370	295.514247282	0.0	22050.0	0.407	22050.0	-41.5	
98	Waveform 1	1	306.001736516	306.359379377	0.0	22050.0	0.358	22050.0		
98	Spectrogram 1	1	306.001736516	306.359379377	0.0	22050.0	0.358	22050.0	-41.8	
99	Waveform 1	1	309.540095976	309.889517163	0.0	22050.0	0.349	22050.0		
99	Spectrogram 1	1	309.540095976	309.889517163	0.0	22050.0	0.349	22050.0	-37.7	
100	Waveform 1	1	347.776458614	348.014887188	0.0	22050.0	0.238	22050.0		
100	Spectrogram 1	1	347.776458614	348.014887188	0.0	22050.0	0.238	22050.0	-40.2	
