Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	2.960349834	3.275920121	0.000	22050.000	
1	Spectrogram 1	1	2.960349834	3.275920121	0.000	22050.000	
3	Waveform 1	1	16.615628142	16.966261795	0.000	22050.000	
3	Spectrogram 1	1	16.615628142	16.966261795	0.000	22050.000	
4	Waveform 1	1	24.608990147	24.864451808	0.000	22050.000	
4	Spectrogram 1	1	24.608990147	24.864451808	0.000	22050.000	
5	Waveform 1	1	40.423732392	40.704239313	0.000	22050.000	
5	Spectrogram 1	1	40.423732392	40.704239313	0.000	22050.000	
6	Waveform 1	1	52.750486975	53.071066314	0.000	22050.000	
6	Spectrogram 1	1	52.750486975	53.071066314	0.000	22050.000	
7	Waveform 1	1	81.317766378	81.603282352	0.000	22050.000	sqs.01_perched_NA
7	Spectrogram 1	1	81.317766378	81.603282352	0.000	22050.000	sqs.01_perched_NA
8	Waveform 1	1	84.488496403	84.733939960	0.000	22050.000	sqs.01_perched_NA
8	Spectrogram 1	1	84.488496403	84.733939960	0.000	22050.000	sqs.01_perched_NA
9	Waveform 1	1	87.370388751	87.670931881	0.000	22050.000	sqs.01_perched_NA
9	Spectrogram 1	1	87.370388751	87.670931881	0.000	22050.000	sqs.01_perched_NA
10	Waveform 1	1	91.403800648	91.724379987	0.000	22050.000	sqs.01_perched_NA
10	Spectrogram 1	1	91.403800648	91.724379987	0.000	22050.000	sqs.01_perched_NA
11	Waveform 1	1	94.873975401	95.239636210	0.000	22050.000	
11	Spectrogram 1	1	94.873975401	95.239636210	0.000	22050.000	
12	Waveform 1	1	95.239636210	95.615315123	0.000	22050.000	
12	Spectrogram 1	1	95.239636210	95.615315123	0.000	22050.000	
13	Waveform 1	1	95.615315123	96.031066453	0.000	22050.000	
13	Spectrogram 1	1	95.615315123	96.031066453	0.000	22050.000	
14	Waveform 1	1	254.017637856	254.233027100	0.000	22050.000	
14	Spectrogram 1	1	254.017637856	254.233027100	0.000	22050.000	
15	Waveform 1	1	323.420504120	323.635893363	0.000	22050.000	
15	Spectrogram 1	1	323.420504120	323.635893363	0.000	22050.000	
16	Waveform 1	1	363.200292299	363.515862586	0.000	22050.000	
16	Spectrogram 1	1	363.200292299	363.515862586	0.000	22050.000	
