Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Waveform 1	1	380.758977117	381.113584056	0.0	22050.0	0.355	22050.0		
1	Spectrogram 1	1	380.758977117	381.113584056	0.0	22050.0	0.355	22050.0	-37.3	
2	Waveform 1	1	381.607884639	381.951745913	0.0	22050.0	0.344	22050.0		
2	Spectrogram 1	1	381.607884639	381.951745913	0.0	22050.0	0.344	22050.0	-42.3	
3	Waveform 1	1	382.666332625	382.865127424	0.0	22050.0	0.199	22050.0		
3	Spectrogram 1	1	382.666332625	382.865127424	0.0	22050.0	0.199	22050.0	-43.5	
4	Waveform 1	1	384.342656339	384.579060966	0.0	22050.0	0.236	22050.0		
4	Spectrogram 1	1	384.342656339	384.579060966	0.0	22050.0	0.236	22050.0	-44.1	
5	Waveform 1	1	385.398706143	385.753313082	0.0	22050.0	0.355	22050.0		
5	Spectrogram 1	1	385.398706143	385.753313082	0.0	22050.0	0.355	22050.0	-43.2	
6	Waveform 1	1	385.817787072	386.059564530	0.0	22050.0	0.242	22050.0		
6	Spectrogram 1	1	385.817787072	386.059564530	0.0	22050.0	0.242	22050.0	-42.7	
7	Waveform 1	1	386.059564530	386.371188811	0.0	22050.0	0.312	22050.0		
7	Spectrogram 1	1	386.059564530	386.371188811	0.0	22050.0	0.312	22050.0	-48.0	
8	Waveform 1	1	389.244708836	389.685281095	0.0	22050.0	0.441	22050.0		
8	Spectrogram 1	1	389.244708836	389.685281095	0.0	22050.0	0.441	22050.0	-46.0	
9	Waveform 1	1	389.739009419	390.120480520	0.0	22050.0	0.381	22050.0		
9	Spectrogram 1	1	389.739009419	390.120480520	0.0	22050.0	0.381	22050.0	-49.5	
10	Waveform 1	1	390.184954509	390.587916941	0.0	22050.0	0.403	22050.0		
10	Spectrogram 1	1	390.184954509	390.587916941	0.0	22050.0	0.403	22050.0	-46.2	
11	Waveform 1	1	392.017090364	392.205139498	0.0	22050.0	0.188	22050.0		
11	Spectrogram 1	1	392.017090364	392.205139498	0.0	22050.0	0.188	22050.0	-50.6	
12	Waveform 1	1	392.210512331	392.425425628	0.0	22050.0	0.215	22050.0		
12	Spectrogram 1	1	392.210512331	392.425425628	0.0	22050.0	0.215	22050.0	-46.8	
13	Waveform 1	1	392.659432071	393.003293346	0.0	22050.0	0.344	22050.0		
13	Spectrogram 1	1	392.659432071	393.003293346	0.0	22050.0	0.344	22050.0	-47.9	
14	Waveform 1	1	393.212833810	393.438492772	0.0	22050.0	0.226	22050.0		
14	Spectrogram 1	1	393.212833810	393.438492772	0.0	22050.0	0.226	22050.0	-48.7	
15	Waveform 1	1	393.884437863	394.228299137	0.0	22050.0	0.344	22050.0		
15	Spectrogram 1	1	393.884437863	394.228299137	0.0	22050.0	0.344	22050.0	-43.7	
16	Waveform 1	1	401.886614665	402.026308307	0.0	22050.0	0.140	22050.0		
16	Spectrogram 1	1	401.886614665	402.026308307	0.0	22050.0	0.140	22050.0	-45.6	
17	Waveform 1	1	402.026308307	402.198238945	0.0	22050.0	0.172	22050.0		
17	Spectrogram 1	1	402.026308307	402.198238945	0.0	22050.0	0.172	22050.0	-48.4	
18	Waveform 1	1	402.203611777	402.359423917	0.0	22050.0	0.156	22050.0		
18	Spectrogram 1	1	402.203611777	402.359423917	0.0	22050.0	0.156	22050.0	-45.0	
19	Waveform 1	1	402.359423917	402.509863225	0.0	22050.0	0.150	22050.0		
19	Spectrogram 1	1	402.359423917	402.509863225	0.0	22050.0	0.150	22050.0	-45.0	
20	Waveform 1	1	402.751640684	403.047146467	0.0	22050.0	0.296	22050.0		
20	Spectrogram 1	1	402.751640684	403.047146467	0.0	22050.0	0.296	22050.0	-42.7	
21	Waveform 1	1	403.724123351	403.998137805	0.0	22050.0	0.274	22050.0		
21	Spectrogram 1	1	403.724123351	403.998137805	0.0	22050.0	0.274	22050.0	-48.2	
22	Waveform 1	1	404.137831448	404.331253415	0.0	22050.0	0.193	22050.0		
22	Spectrogram 1	1	404.137831448	404.331253415	0.0	22050.0	0.193	22050.0	-47.4	
23	Waveform 1	1	404.331253415	404.680487522	0.0	22050.0	0.349	22050.0		
23	Spectrogram 1	1	404.331253415	404.680487522	0.0	22050.0	0.349	22050.0	-45.1	
24	Waveform 1	1	404.761080008	404.992111802	0.0	22050.0	0.231	22050.0		
24	Spectrogram 1	1	404.761080008	404.992111802	0.0	22050.0	0.231	22050.0	-43.6	
25	Waveform 1	1	415.583556059	415.760859529	0.0	22050.0	0.177	22050.0		
25	Spectrogram 1	1	415.583556059	415.760859529	0.0	22050.0	0.177	22050.0	-42.1	
26	Waveform 1	1	416.319634100	416.496937570	0.0	22050.0	0.177	22050.0		
26	Spectrogram 1	1	416.319634100	416.496937570	0.0	22050.0	0.177	22050.0	-45.0	
27	Waveform 1	1	416.496937570	416.679613872	0.0	22050.0	0.183	22050.0		
27	Spectrogram 1	1	416.496937570	416.679613872	0.0	22050.0	0.183	22050.0	-46.5	
28	Waveform 1	1	416.679613872	416.846171677	0.0	22050.0	0.167	22050.0		
28	Spectrogram 1	1	416.679613872	416.846171677	0.0	22050.0	0.167	22050.0	-40.3	
