Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Waveform 1	1	19.664641928	20.048341115	0.0	22050.0	0.384	22050.0		sqs.01_agitated_NA
1	Spectrogram 1	1	19.664641928	20.048341115	0.0	22050.0	0.384	22050.0	-44.3	sqs.01_agitated_NA
2	Waveform 1	1	20.048341115	20.315262288	0.0	22050.0	0.267	22050.0		sqs.01_agitated_NA
2	Spectrogram 1	1	20.048341115	20.315262288	0.0	22050.0	0.267	22050.0	-43.0	sqs.01_agitated_NA
3	Waveform 1	1	20.315262288	20.615548608	0.0	22050.0	0.300	22050.0		sqs.01_agitated_NA
3	Spectrogram 1	1	20.315262288	20.615548608	0.0	22050.0	0.300	22050.0	-44.7	sqs.01_agitated_NA
4	Waveform 1	1	20.615548608	20.949200075	0.0	22050.0	0.334	22050.0		sqs.01_agitated_NA
4	Spectrogram 1	1	20.615548608	20.949200075	0.0	22050.0	0.334	22050.0	-40.8	sqs.01_agitated_NA
5	Waveform 1	1	20.949200075	21.321777546	0.0	22050.0	0.373	22050.0		sqs.01_agitated_NA
5	Spectrogram 1	1	20.949200075	21.321777546	0.0	22050.0	0.373	22050.0	-42.9	sqs.01_agitated_NA
6	Waveform 1	1	21.344020977	21.711037591	0.0	22050.0	0.367	22050.0		sqs.01_agitated_NA
6	Spectrogram 1	1	21.344020977	21.711037591	0.0	22050.0	0.367	22050.0	-43.2	sqs.01_agitated_NA
7	Waveform 1	1	21.711037591	22.072493347	0.0	22050.0	0.361	22050.0		sqs.01_agitated_NA
7	Spectrogram 1	1	21.711037591	22.072493347	0.0	22050.0	0.361	22050.0	-42.7	sqs.01_agitated_NA
8	Waveform 1	1	22.261562511	22.656383414	0.0	22050.0	0.395	22050.0		sqs.01_agitated_NA
8	Spectrogram 1	1	22.261562511	22.656383414	0.0	22050.0	0.395	22050.0	-41.4	sqs.01_agitated_NA
9	Waveform 1	1	22.870123345	23.220457385	0.0	22050.0	0.350	22050.0		sqs.01_agitated_NA
9	Spectrogram 1	1	22.870123345	23.220457385	0.0	22050.0	0.350	22050.0	-40.4	sqs.01_agitated_NA
10	Waveform 1	1	23.220457385	23.465135128	0.0	22050.0	0.245	22050.0		sqs.01_agitated_NA
10	Spectrogram 1	1	23.220457385	23.465135128	0.0	22050.0	0.245	22050.0	-43.7	sqs.01_agitated_NA
11	Waveform 1	1	23.465135128	23.704252012	0.0	22050.0	0.239	22050.0		sqs.01_agitated_NA
11	Spectrogram 1	1	23.465135128	23.704252012	0.0	22050.0	0.239	22050.0	-40.2	sqs.01_agitated_NA
12	Waveform 1	1	23.726495443	23.926686324	0.0	22050.0	0.200	22050.0		sqs.01_agitated_NA
12	Spectrogram 1	1	23.726495443	23.926686324	0.0	22050.0	0.200	22050.0	-42.6	sqs.01_agitated_NA
13	Waveform 1	1	23.937808039	24.115755488	0.0	22050.0	0.178	22050.0		sqs.01_agitated_NA
13	Spectrogram 1	1	23.937808039	24.115755488	0.0	22050.0	0.178	22050.0	-39.0	sqs.01_agitated_NA
14	Waveform 1	1	24.115755488	24.327068084	0.0	22050.0	0.211	22050.0		sqs.01_agitated_NA
14	Spectrogram 1	1	24.115755488	24.327068084	0.0	22050.0	0.211	22050.0	-42.8	sqs.01_agitated_NA
15	Waveform 1	1	24.327068084	24.549502395	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
15	Spectrogram 1	1	24.327068084	24.549502395	0.0	22050.0	0.222	22050.0	-45.2	sqs.01_agitated_NA
16	Waveform 1	1	24.543941537	24.755254133	0.0	22050.0	0.211	22050.0		sqs.01_agitated_NA
16	Spectrogram 1	1	24.543941537	24.755254133	0.0	22050.0	0.211	22050.0	-41.6	sqs.01_agitated_NA
17	Waveform 1	1	24.755254133	24.983249302	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
17	Spectrogram 1	1	24.755254133	24.983249302	0.0	22050.0	0.228	22050.0	-43.1	sqs.01_agitated_NA
18	Waveform 1	1	24.983249302	25.183440182	0.0	22050.0	0.200	22050.0		sqs.01_agitated_NA
18	Spectrogram 1	1	24.983249302	25.183440182	0.0	22050.0	0.200	22050.0	-40.2	sqs.01_agitated_NA
19	Waveform 1	1	25.183440182	25.422557066	0.0	22050.0	0.239	22050.0		sqs.01_agitated_NA
19	Spectrogram 1	1	25.183440182	25.422557066	0.0	22050.0	0.239	22050.0	-42.7	sqs.01_agitated_NA
20	Waveform 1	1	25.422557066	25.656113093	0.0	22050.0	0.234	22050.0		sqs.01_agitated_NA
20	Spectrogram 1	1	25.422557066	25.656113093	0.0	22050.0	0.234	22050.0	-45.6	sqs.01_agitated_NA
21	Waveform 1	1	25.656113093	25.845182258	0.0	22050.0	0.189	22050.0		sqs.01_agitated_NA
21	Spectrogram 1	1	25.656113093	25.845182258	0.0	22050.0	0.189	22050.0	-41.0	sqs.01_agitated_NA
22	Waveform 1	1	25.867425689	26.078738284	0.0	22050.0	0.211	22050.0		sqs.01_agitated_NA
22	Spectrogram 1	1	25.867425689	26.078738284	0.0	22050.0	0.211	22050.0	-43.7	sqs.01_agitated_NA
23	Waveform 1	1	26.100981716	26.334537742	0.0	22050.0	0.234	22050.0		sqs.01_agitated_NA
23	Spectrogram 1	1	26.100981716	26.334537742	0.0	22050.0	0.234	22050.0	-42.3	sqs.01_agitated_NA
24	Waveform 1	1	26.334537742	26.545850338	0.0	22050.0	0.211	22050.0		sqs.01_agitated_NA
24	Spectrogram 1	1	26.334537742	26.545850338	0.0	22050.0	0.211	22050.0	-43.5	sqs.01_agitated_NA
25	Waveform 1	1	26.586349122	26.831026864	0.0	22050.0	0.245	22050.0		sqs.01_agitated_NA
25	Spectrogram 1	1	26.586349122	26.831026864	0.0	22050.0	0.245	22050.0	-43.1	sqs.01_agitated_NA
26	Waveform 1	1	26.831026864	27.081265465	0.0	22050.0	0.250	22050.0		sqs.01_agitated_NA
26	Spectrogram 1	1	26.831026864	27.081265465	0.0	22050.0	0.250	22050.0	-42.3	sqs.01_agitated_NA
27	Waveform 1	1	27.081265465	27.359308354	0.0	22050.0	0.278	22050.0		sqs.01_agitated_NA
27	Spectrogram 1	1	27.081265465	27.359308354	0.0	22050.0	0.278	22050.0	-43.8	sqs.01_agitated_NA
28	Waveform 1	1	27.359308354	27.798616118	0.0	22050.0	0.439	22050.0		sqs.01_agitated_NA
28	Spectrogram 1	1	27.359308354	27.798616118	0.0	22050.0	0.439	22050.0	-43.9	sqs.01_agitated_NA
29	Waveform 1	1	27.809737834	28.082219865	0.0	22050.0	0.272	22050.0		sqs.01_agitated_NA
29	Spectrogram 1	1	27.809737834	28.082219865	0.0	22050.0	0.272	22050.0	-45.3	sqs.01_agitated_NA
30	Waveform 1	1	28.082219865	28.326897607	0.0	22050.0	0.245	22050.0		sqs.01_agitated_NA
30	Spectrogram 1	1	28.082219865	28.326897607	0.0	22050.0	0.245	22050.0	-45.6	sqs.01_agitated_NA
31	Waveform 1	1	28.326897607	28.549331919	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
31	Spectrogram 1	1	28.326897607	28.549331919	0.0	22050.0	0.222	22050.0	-43.5	sqs.01_agitated_NA
32	Waveform 1	1	28.549331919	28.777327088	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
32	Spectrogram 1	1	28.549331919	28.777327088	0.0	22050.0	0.228	22050.0	-44.2	sqs.01_agitated_NA
33	Waveform 1	1	28.777327088	29.038687403	0.0	22050.0	0.261	22050.0		sqs.01_agitated_NA
33	Spectrogram 1	1	28.777327088	29.038687403	0.0	22050.0	0.261	22050.0	-45.1	sqs.01_agitated_NA
34	Waveform 1	1	29.038687403	29.344534581	0.0	22050.0	0.306	22050.0		sqs.01_agitated_NA
34	Spectrogram 1	1	29.038687403	29.344534581	0.0	22050.0	0.306	22050.0	-45.6	sqs.01_agitated_NA
35	Waveform 1	1	29.344534581	29.633699186	0.0	22050.0	0.289	22050.0		sqs.01_agitated_NA
35	Spectrogram 1	1	29.344534581	29.633699186	0.0	22050.0	0.289	22050.0	-44.5	sqs.01_agitated_NA
36	Waveform 1	1	29.633699186	29.950668079	0.0	22050.0	0.317	22050.0		sqs.01_agitated_NA
36	Spectrogram 1	1	29.633699186	29.950668079	0.0	22050.0	0.317	22050.0	-45.4	sqs.01_agitated_NA
37	Waveform 1	1	30.019825709	30.308990313	0.0	22050.0	0.289	22050.0		sqs.01_agitated_NA
37	Spectrogram 1	1	30.019825709	30.308990313	0.0	22050.0	0.289	22050.0	-44.2	sqs.01_agitated_NA
38	Waveform 1	1	30.670446069	31.070827829	0.0	22050.0	0.400	22050.0		sqs.01_agitated_NA
38	Spectrogram 1	1	30.670446069	31.070827829	0.0	22050.0	0.400	22050.0	-44.6	sqs.01_agitated_NA
39	Waveform 1	1	31.137558122	31.365553291	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
39	Spectrogram 1	1	31.137558122	31.365553291	0.0	22050.0	0.228	22050.0	-43.7	sqs.01_agitated_NA
40	Waveform 1	1	31.404479296	31.626913607	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
40	Spectrogram 1	1	31.404479296	31.626913607	0.0	22050.0	0.222	22050.0	-43.3	sqs.01_agitated_NA
41	Waveform 1	1	31.626913607	31.899395638	0.0	22050.0	0.272	22050.0		sqs.01_agitated_NA
41	Spectrogram 1	1	31.626913607	31.899395638	0.0	22050.0	0.272	22050.0	-43.9	sqs.01_agitated_NA
42	Waveform 1	1	31.899395638	32.127390807	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
42	Spectrogram 1	1	31.899395638	32.127390807	0.0	22050.0	0.228	22050.0	-44.4	sqs.01_agitated_NA
43	Waveform 1	1	32.127390807	32.333142545	0.0	22050.0	0.206	22050.0		sqs.01_agitated_NA
43	Spectrogram 1	1	32.127390807	32.333142545	0.0	22050.0	0.206	22050.0	-43.8	sqs.01_agitated_NA
44	Waveform 1	1	32.333142545	32.555576856	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
44	Spectrogram 1	1	32.333142545	32.555576856	0.0	22050.0	0.222	22050.0	-44.6	sqs.01_agitated_NA
45	Waveform 1	1	32.555576856	32.805815456	0.0	22050.0	0.250	22050.0		sqs.01_agitated_NA
45	Spectrogram 1	1	32.555576856	32.805815456	0.0	22050.0	0.250	22050.0	-45.9	sqs.01_agitated_NA
46	Waveform 1	1	32.813518835	33.074879151	0.0	22050.0	0.261	22050.0		sqs.01_agitated_NA
46	Spectrogram 1	1	32.813518835	33.074879151	0.0	22050.0	0.261	22050.0	-47.8	sqs.01_agitated_NA
47	Waveform 1	1	33.136048586	33.347361182	0.0	22050.0	0.211	22050.0		sqs.01_agitated_NA
47	Spectrogram 1	1	33.136048586	33.347361182	0.0	22050.0	0.211	22050.0	-46.5	sqs.01_agitated_NA
48	Waveform 1	1	33.380726329	33.569795493	0.0	22050.0	0.189	22050.0		sqs.01_agitated_NA
48	Spectrogram 1	1	33.380726329	33.569795493	0.0	22050.0	0.189	22050.0	-46.5	sqs.01_agitated_NA
49	Waveform 1	1	33.636525787	33.892325245	0.0	22050.0	0.256	22050.0		sqs.01_agitated_NA
