Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	0.467341575	0.806720576	0.000	22050.000	
1	Spectrogram 1	1	0.467341575	0.806720576	0.000	22050.000	
2	Waveform 1	1	28.574599145	28.830524293	0.000	22050.000	
2	Spectrogram 1	1	28.574599145	28.830524293	0.000	22050.000	
3	Waveform 1	1	28.964050457	29.286738687	0.000	22050.000	
3	Spectrogram 1	1	28.964050457	29.286738687	0.000	22050.000	
4	Waveform 1	1	29.314556638	29.620554098	0.000	22050.000	
4	Spectrogram 1	1	29.314556638	29.620554098	0.000	22050.000	
5	Waveform 1	1	44.291741393	45.187479411	0.000	22050.000	
5	Spectrogram 1	1	44.291741393	45.187479411	0.000	22050.000	
6	Waveform 1	1	76.760853661	77.194813694	0.000	22050.000	
6	Spectrogram 1	1	76.760853661	77.194813694	0.000	22050.000	
7	Waveform 1	1	113.130042642	113.424912922	0.000	22050.000	
7	Spectrogram 1	1	113.130042642	113.424912922	0.000	22050.000	
8	Waveform 1	1	140.119018587	140.552978621	0.000	22050.000	
8	Spectrogram 1	1	140.119018587	140.552978621	0.000	22050.000	
9	Waveform 1	1	159.797437040	160.259215025	0.000	22050.000	
9	Spectrogram 1	1	159.797437040	160.259215025	0.000	22050.000	
10	Waveform 1	1	160.899027895	161.416441782	0.000	22050.000	
10	Spectrogram 1	1	160.899027895	161.416441782	0.000	22050.000	
11	Waveform 1	1	162.351124931	162.846284457	0.000	22050.000	
11	Spectrogram 1	1	162.351124931	162.846284457	0.000	22050.000	
12	Waveform 1	1	172.015081067	172.298824166	0.000	22050.000	
12	Spectrogram 1	1	172.015081067	172.298824166	0.000	22050.000	
13	Waveform 1	1	172.716093429	173.099981151	0.000	22050.000	
13	Spectrogram 1	1	172.716093429	173.099981151	0.000	22050.000	
14	Waveform 1	1	185.907365737	186.502669886	0.000	22050.000	
14	Spectrogram 1	1	185.907365737	186.502669886	0.000	22050.000	
15	Waveform 1	1	191.237285126	191.799207734	0.000	22050.000	
15	Spectrogram 1	1	191.237285126	191.799207734	0.000	22050.000	
16	Waveform 1	1	207.229004363	207.474365732	0.000	22050.000	SAT.NA_take.off_04
16	Spectrogram 1	1	207.229004363	207.474365732	0.000	22050.000	SAT.NA_take.off_04
17	Waveform 1	1	208.034776907	208.389026458	0.000	22050.000	SAT.NA_take.off_04
17	Spectrogram 1	1	208.034776907	208.389026458	0.000	22050.000	SAT.NA_take.off_04
