Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	5.360349890	5.923575059	0.000	22050.000	SAT.01_perched_NA
1	Spectrogram 1	1	5.360349890	5.923575059	0.000	22050.000	SAT.01_perched_NA
2	Waveform 1	1	11.449008188	11.973390243	0.000	22050.000	SAT.01_perched_NA
2	Spectrogram 1	1	11.449008188	11.973390243	0.000	22050.000	SAT.01_perched_NA
3	Waveform 1	1	46.941904650	47.330335802	0.000	22050.000	SAT.01_perched_NA
3	Spectrogram 1	1	46.941904650	47.330335802	0.000	22050.000	SAT.01_perched_NA
4	Waveform 1	1	51.622500025	52.088617407	0.000	22050.000	SAT.01_perched_NA
4	Spectrogram 1	1	51.622500025	52.088617407	0.000	22050.000	SAT.01_perched_NA
5	Waveform 1	1	58.274383493	58.750211654	0.000	22050.000	
5	Spectrogram 1	1	58.274383493	58.750211654	0.000	22050.000	
6	Waveform 1	1	69.791367133	70.121533612	0.000	22050.000	SAT.01_perched_NA
6	Spectrogram 1	1	69.791367133	70.121533612	0.000	22050.000	SAT.01_perched_NA
