Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	3.723954814	4.058441774	0.0	22050.0	SAT.01_perched_NA
1	Spectrogram 1	1	3.723954814	4.058441774	0.0	22050.0	SAT.01_perched_NA
2	Waveform 1	1	7.960789633	8.228379201	0.0	22050.0	SAT.01_perched_NA
2	Spectrogram 1	1	7.960789633	8.228379201	0.0	22050.0	SAT.01_perched_NA
3	Waveform 1	1	10.355716262	10.592087047	0.0	22050.0	SAT.01_perched_NA
3	Spectrogram 1	1	10.355716262	10.592087047	0.0	22050.0	SAT.01_perched_NA
4	Waveform 1	1	15.042993520	15.323962566	0.0	22050.0	
4	Spectrogram 1	1	15.042993520	15.323962566	0.0	22050.0	
5	Waveform 1	1	43.434246632	43.692916547	0.0	22050.0	
5	Spectrogram 1	1	43.434246632	43.692916547	0.0	22050.0	
6	Waveform 1	1	48.848475548	49.013489114	0.0	22050.0	
6	Spectrogram 1	1	48.848475548	49.013489114	0.0	22050.0	
8	Waveform 1	1	27.871985874	28.250414669	0.0	22050.0	SAT.01_perched_NA
8	Spectrogram 1	1	27.871985874	28.250414669	0.0	22050.0	SAT.01_perched_NA
