Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
21	Waveform 1	1	40.936882604	41.158950413	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
21	Spectrogram 1	1	40.936882604	41.158950413	0.0	22050.0	0.222	22050.0	-49.0	sqs.01_agitated_NA
22	Waveform 1	1	41.158950413	41.352547990	0.0	22050.0	0.194	22050.0		sqs.01_agitated_NA
22	Spectrogram 1	1	41.158950413	41.352547990	0.0	22050.0	0.194	22050.0	-49.1	sqs.01_agitated_NA
23	Waveform 1	1	41.352547990	41.574615800	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
23	Spectrogram 1	1	41.352547990	41.574615800	0.0	22050.0	0.222	22050.0	-47.9	sqs.01_agitated_NA
24	Waveform 1	1	41.574615800	41.790989563	0.0	22050.0	0.216	22050.0		sqs.01_agitated_NA
24	Spectrogram 1	1	41.574615800	41.790989563	0.0	22050.0	0.216	22050.0	-48.4	sqs.01_agitated_NA
25	Waveform 1	1	42.049415423	42.271483233	0.0	22050.0	0.222	22050.0		
25	Spectrogram 1	1	42.049415423	42.271483233	0.0	22050.0	0.222	22050.0	-46.7	
26	Waveform 1	1	42.356893929	42.596043877	0.0	22050.0	0.239	22050.0		
26	Spectrogram 1	1	42.356893929	42.596043877	0.0	22050.0	0.239	22050.0	-47.4	
27	Waveform 1	1	42.596043877	42.852275965	0.0	22050.0	0.256	22050.0		
27	Spectrogram 1	1	42.596043877	42.852275965	0.0	22050.0	0.256	22050.0	-49.7	
28	Waveform 1	1	42.852275965	43.136978284	0.0	22050.0	0.285	22050.0		
28	Spectrogram 1	1	42.852275965	43.136978284	0.0	22050.0	0.285	22050.0	-46.6	
29	Waveform 1	1	43.136978284	43.410292511	0.0	22050.0	0.273	22050.0		
29	Spectrogram 1	1	43.136978284	43.410292511	0.0	22050.0	0.273	22050.0	-45.6	
30	Waveform 1	1	43.410292511	43.700688877	0.0	22050.0	0.290	22050.0		
30	Spectrogram 1	1	43.410292511	43.700688877	0.0	22050.0	0.290	22050.0	-46.4	
31	Waveform 1	1	43.700688877	43.962615012	0.0	22050.0	0.262	22050.0		
31	Spectrogram 1	1	43.700688877	43.962615012	0.0	22050.0	0.262	22050.0	-47.6	
32	Waveform 1	1	43.962615012	44.275787563	0.0	22050.0	0.313	22050.0		
32	Spectrogram 1	1	43.962615012	44.275787563	0.0	22050.0	0.313	22050.0	-45.1	
33	Waveform 1	1	44.275787563	44.566183929	0.0	22050.0	0.290	22050.0		
33	Spectrogram 1	1	44.275787563	44.566183929	0.0	22050.0	0.290	22050.0	-47.0	
34	Waveform 1	1	46.234539523	46.507853750	0.0	22050.0	0.273	22050.0		
34	Spectrogram 1	1	46.234539523	46.507853750	0.0	22050.0	0.273	22050.0	-45.9	
35	Waveform 1	1	46.507853750	46.855190580	0.0	22050.0	0.347	22050.0		
35	Spectrogram 1	1	46.507853750	46.855190580	0.0	22050.0	0.347	22050.0	-46.1	
36	Waveform 1	1	45.949837203	46.223151430	0.0	22050.0	0.273	22050.0		
36	Spectrogram 1	1	45.949837203	46.223151430	0.0	22050.0	0.273	22050.0	-45.9	
37	Waveform 1	1	50.322141786	50.589761967	0.0	22050.0	0.268	22050.0		
37	Spectrogram 1	1	50.322141786	50.589761967	0.0	22050.0	0.268	22050.0	-45.5	
38	Waveform 1	1	52.971483678	53.261880044	0.0	22050.0	0.290	22050.0		sqs.01_agitated_NA
38	Spectrogram 1	1	52.971483678	53.261880044	0.0	22050.0	0.290	22050.0	-45.9	sqs.01_agitated_NA
39	Waveform 1	1	56.396382788	56.937317195	0.0	22050.0	0.541	22050.0		
39	Spectrogram 1	1	56.396382788	56.937317195	0.0	22050.0	0.541	22050.0	-47.5	
40	Waveform 1	1	56.937317195	57.552274205	0.0	22050.0	0.615	22050.0		
40	Spectrogram 1	1	56.937317195	57.552274205	0.0	22050.0	0.615	22050.0	-42.8	
41	Waveform 1	1	57.552274205	58.212783587	0.0	22050.0	0.661	22050.0		
41	Spectrogram 1	1	57.552274205	58.212783587	0.0	22050.0	0.661	22050.0	-43.4	
42	Waveform 1	1	75.422550103	75.559207216	0.0	22050.0	0.137	22050.0		sqs.01_agitated_NA
42	Spectrogram 1	1	75.422550103	75.559207216	0.0	22050.0	0.137	22050.0	-49.1	sqs.01_agitated_NA
43	Waveform 1	1	75.832521443	75.957790464	0.0	22050.0	0.125	22050.0		
43	Spectrogram 1	1	75.832521443	75.957790464	0.0	22050.0	0.125	22050.0	-47.9	
44	Waveform 1	1	76.014730928	76.242492783	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
44	Spectrogram 1	1	76.014730928	76.242492783	0.0	22050.0	0.228	22050.0	-47.5	sqs.01_agitated_NA
45	Waveform 1	1	76.333597526	76.595523660	0.0	22050.0	0.262	22050.0		sqs.01_agitated_NA
45	Spectrogram 1	1	76.333597526	76.595523660	0.0	22050.0	0.262	22050.0	-48.1	sqs.01_agitated_NA
46	Waveform 1	1	76.595523660	76.777733144	0.0	22050.0	0.182	22050.0		sqs.01_agitated_NA
46	Spectrogram 1	1	76.595523660	76.777733144	0.0	22050.0	0.182	22050.0	-47.8	sqs.01_agitated_NA
47	Waveform 1	1	76.982718814	77.170622345	0.0	22050.0	0.188	22050.0		sqs.01_agitated_NA
47	Spectrogram 1	1	76.982718814	77.170622345	0.0	22050.0	0.188	22050.0	-47.5	sqs.01_agitated_NA
48	Waveform 1	1	77.182010438	77.478100851	0.0	22050.0	0.296	22050.0		sqs.01_agitated_NA
48	Spectrogram 1	1	77.182010438	77.478100851	0.0	22050.0	0.296	22050.0	-47.6	sqs.01_agitated_NA
49	Waveform 1	1	77.500877036	77.791273402	0.0	22050.0	0.290	22050.0		sqs.01_agitated_NA
49	Spectrogram 1	1	77.500877036	77.791273402	0.0	22050.0	0.290	22050.0	-46.9	sqs.01_agitated_NA
50	Waveform 1	1	78.504056291	78.714736008	0.0	22050.0	0.211	22050.0		sqs.01_agitated_NA
50	Spectrogram 1	1	78.504056291	78.714736008	0.0	22050.0	0.211	22050.0	-47.8	sqs.01_agitated_NA
51	Waveform 1	1	78.714736008	78.988050235	0.0	22050.0	0.273	22050.0		sqs.01_agitated_NA
51	Spectrogram 1	1	78.714736008	78.988050235	0.0	22050.0	0.273	22050.0	-48.9	sqs.01_agitated_NA
52	Waveform 1	1	79.733970312	79.950344075	0.0	22050.0	0.216	22050.0		sqs.01_agitated_NA
52	Spectrogram 1	1	79.733970312	79.950344075	0.0	22050.0	0.216	22050.0	-47.0	sqs.01_agitated_NA
53	Waveform 1	1	80.217964256	80.462808251	0.0	22050.0	0.245	22050.0		sqs.01_agitated_NA
53	Spectrogram 1	1	80.217964256	80.462808251	0.0	22050.0	0.245	22050.0	-47.7	sqs.01_agitated_NA
54	Waveform 1	1	80.479890390	80.639323689	0.0	22050.0	0.159	22050.0		sqs.01_agitated_NA
54	Spectrogram 1	1	80.479890390	80.639323689	0.0	22050.0	0.159	22050.0	-48.3	sqs.01_agitated_NA
55	Waveform 1	1	80.713346292	80.941108148	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
55	Spectrogram 1	1	80.713346292	80.941108148	0.0	22050.0	0.228	22050.0	-47.3	sqs.01_agitated_NA
56	Waveform 1	1	81.271362839	81.504818741	0.0	22050.0	0.233	22050.0		sqs.01_agitated_NA
56	Spectrogram 1	1	81.271362839	81.504818741	0.0	22050.0	0.233	22050.0	-49.2	sqs.01_agitated_NA
57	Waveform 1	1	81.015130751	81.197340236	0.0	22050.0	0.182	22050.0		sqs.01_agitated_NA
57	Spectrogram 1	1	81.015130751	81.197340236	0.0	22050.0	0.182	22050.0	-49.3	sqs.01_agitated_NA
58	Waveform 1	1	81.556065158	81.778132968	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
58	Spectrogram 1	1	81.556065158	81.778132968	0.0	22050.0	0.222	22050.0	-47.2	sqs.01_agitated_NA
59	Waveform 1	1	81.840767478	81.994506731	0.0	22050.0	0.154	22050.0		sqs.01_agitated_NA
59	Spectrogram 1	1	81.840767478	81.994506731	0.0	22050.0	0.154	22050.0	-48.7	sqs.01_agitated_NA
60	Waveform 1	1	81.994506731	82.262126911	0.0	22050.0	0.268	22050.0		sqs.01_agitated_NA
60	Spectrogram 1	1	81.994506731	82.262126911	0.0	22050.0	0.268	22050.0	-48.1	sqs.01_agitated_NA
61	Waveform 1	1	82.496609903	82.752841991	0.0	22050.0	0.256	22050.0		sqs.01_agitated_NA
61	Spectrogram 1	1	82.496609903	82.752841991	0.0	22050.0	0.256	22050.0	-48.2	sqs.01_agitated_NA
62	Waveform 1	1	84.574936837	84.859639157	0.0	22050.0	0.285	22050.0		sqs.01_agitated_NA
62	Spectrogram 1	1	84.574936837	84.859639157	0.0	22050.0	0.285	22050.0	-46.0	sqs.01_agitated_NA
63	Waveform 1	1	84.905191528	85.144341476	0.0	22050.0	0.239	22050.0		sqs.01_agitated_NA
63	Spectrogram 1	1	84.905191528	85.144341476	0.0	22050.0	0.239	22050.0	-48.5	sqs.01_agitated_NA
64	Waveform 1	1	85.172811708	85.457514028	0.0	22050.0	0.285	22050.0		sqs.01_agitated_NA
64	Spectrogram 1	1	85.172811708	85.457514028	0.0	22050.0	0.285	22050.0	-47.1	sqs.01_agitated_NA
65	Waveform 1	1	85.520148538	85.759298487	0.0	22050.0	0.239	22050.0		sqs.01_agitated_NA
65	Spectrogram 1	1	85.520148538	85.759298487	0.0	22050.0	0.239	22050.0	-48.2	sqs.01_agitated_NA
66	Waveform 1	1	85.816238951	86.112329363	0.0	22050.0	0.296	22050.0		sqs.01_agitated_NA
66	Spectrogram 1	1	85.816238951	86.112329363	0.0	22050.0	0.296	22050.0	-46.9	sqs.01_agitated_NA
67	Waveform 1	1	86.112329363	86.471054286	0.0	22050.0	0.359	22050.0		sqs.01_agitated_NA
67	Spectrogram 1	1	86.112329363	86.471054286	0.0	22050.0	0.359	22050.0	-48.8	sqs.01_agitated_NA
68	Waveform 1	1	86.513689838	86.787004064	0.0	22050.0	0.273	22050.0		sqs.01_agitated_NA
68	Spectrogram 1	1	86.513689838	86.787004064	0.0	22050.0	0.273	22050.0	-49.2	sqs.01_agitated_NA
69	Waveform 1	1	87.453207492	87.703745534	0.0	22050.0	0.251	22050.0		sqs.01_agitated_NA
69	Spectrogram 1	1	87.453207492	87.703745534	0.0	22050.0	0.251	22050.0	-49.3	sqs.01_agitated_NA
70	Waveform 1	1	87.703745534	88.011224039	0.0	22050.0	0.307	22050.0		sqs.01_agitated_NA
70	Spectrogram 1	1	87.703745534	88.011224039	0.0	22050.0	0.307	22050.0	-48.1	sqs.01_agitated_NA
71	Waveform 1	1	88.244679941	88.552158446	0.0	22050.0	0.307	22050.0		sqs.01_agitated_NA
71	Spectrogram 1	1	88.244679941	88.552158446	0.0	22050.0	0.307	22050.0	-46.8	sqs.01_agitated_NA
73	Waveform 1	1	89.623082804	89.799598243	0.0	22050.0	0.177	22050.0		sqs.01_agitated_NA
73	Spectrogram 1	1	89.623082804	89.799598243	0.0	22050.0	0.177	22050.0	-47.8	sqs.01_agitated_NA
74	Waveform 1	1	89.907785124	90.129852933	0.0	22050.0	0.222	22050.0		sqs.01_agitated_NA
74	Spectrogram 1	1	89.907785124	90.129852933	0.0	22050.0	0.222	22050.0	-47.6	sqs.01_agitated_NA
75	Waveform 1	1	90.437331439	90.636623063	0.0	22050.0	0.199	22050.0		sqs.01_agitated_NA
75	Spectrogram 1	1	90.437331439	90.636623063	0.0	22050.0	0.199	22050.0	-46.9	sqs.01_agitated_NA
76	Waveform 1	1	90.881467057	91.075064635	0.0	22050.0	0.194	22050.0		sqs.01_agitated_NA
76	Spectrogram 1	1	90.881467057	91.075064635	0.0	22050.0	0.194	22050.0	-47.9	sqs.01_agitated_NA
77	Waveform 1	1	91.200333655	91.428095511	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
77	Spectrogram 1	1	91.200333655	91.428095511	0.0	22050.0	0.228	22050.0	-46.2	sqs.01_agitated_NA
78	Waveform 1	1	91.912089455	92.094298939	0.0	22050.0	0.182	22050.0		sqs.01_agitated_NA
78	Spectrogram 1	1	91.912089455	92.094298939	0.0	22050.0	0.182	22050.0	-46.9	sqs.01_agitated_NA
79	Waveform 1	1	92.196791774	92.379001259	0.0	22050.0	0.182	22050.0		sqs.01_agitated_NA
79	Spectrogram 1	1	92.196791774	92.379001259	0.0	22050.0	0.182	22050.0	-49.1	sqs.01_agitated_NA
80	Waveform 1	1	92.441635769	92.697867857	0.0	22050.0	0.256	22050.0		sqs.01_agitated_NA
80	Spectrogram 1	1	92.441635769	92.697867857	0.0	22050.0	0.256	22050.0	-46.4	sqs.01_agitated_NA
81	Waveform 1	1	93.775652944	93.929392197	0.0	22050.0	0.154	22050.0		sqs.01_agitated_NA
81	Spectrogram 1	1	93.775652944	93.929392197	0.0	22050.0	0.154	22050.0	-48.0	sqs.01_agitated_NA
82	Waveform 1	1	93.980638614	94.197012377	0.0	22050.0	0.216	22050.0		sqs.01_agitated_NA
82	Spectrogram 1	1	93.980638614	94.197012377	0.0	22050.0	0.216	22050.0	-47.7	sqs.01_agitated_NA
83	Waveform 1	1	95.056813383	95.290269285	0.0	22050.0	0.233	22050.0		sqs.01_agitated_NA
83	Spectrogram 1	1	95.056813383	95.290269285	0.0	22050.0	0.233	22050.0	-48.5	sqs.01_agitated_NA
84	Waveform 1	1	95.842591785	96.041883409	0.0	22050.0	0.199	22050.0		sqs.01_agitated_NA
84	Spectrogram 1	1	95.842591785	96.041883409	0.0	22050.0	0.199	22050.0	-46.8	sqs.01_agitated_NA
85	Waveform 1	1	96.662534466	96.833355858	0.0	22050.0	0.171	22050.0		sqs.01_agitated_NA
85	Spectrogram 1	1	96.662534466	96.833355858	0.0	22050.0	0.171	22050.0	-51.2	sqs.01_agitated_NA
86	Waveform 1	1	97.192080780	97.419842636	0.0	22050.0	0.228	22050.0		sqs.01_agitated_NA
86	Spectrogram 1	1	97.192080780	97.419842636	0.0	22050.0	0.228	22050.0	-46.3	sqs.01_agitated_NA
87	Waveform 1	1	98.451492123	98.662171840	0.0	22050.0	0.211	22050.0		sqs.01_agitated_NA
87	Spectrogram 1	1	98.451492123	98.662171840	0.0	22050.0	0.211	22050.0	-45.3	sqs.01_agitated_NA
88	Waveform 1	1	98.844381325	98.998120577	0.0	22050.0	0.154	22050.0		sqs.01_agitated_NA
88	Spectrogram 1	1	98.844381325	98.998120577	0.0	22050.0	0.154	22050.0	-47.2	sqs.01_agitated_NA
89	Waveform 1	1	99.094919366	99.282822897	0.0	22050.0	0.188	22050.0		sqs.01_agitated_NA
89	Spectrogram 1	1	99.094919366	99.282822897	0.0	22050.0	0.188	22050.0	-46.3	sqs.01_agitated_NA
90	Waveform 1	1	103.747398726	103.912526071	0.0	22050.0	0.165	22050.0		sqs.01_agitated_NA
90	Spectrogram 1	1	103.747398726	103.912526071	0.0	22050.0	0.165	22050.0	-51.2	sqs.01_agitated_NA
91	Waveform 1	1	104.037795092	104.214310530	0.0	22050.0	0.177	22050.0		sqs.01_agitated_NA
91	Spectrogram 1	1	104.037795092	104.214310530	0.0	22050.0	0.177	22050.0	-49.9	sqs.01_agitated_NA
92	Waveform 1	1	104.271250994	104.516094989	0.0	22050.0	0.245	22050.0		sqs.01_agitated_NA
92	Spectrogram 1	1	104.271250994	104.516094989	0.0	22050.0	0.245	22050.0	-48.8	sqs.01_agitated_NA
93	Waveform 1	1	108.003628608	108.254166650	0.0	22050.0	0.251	22050.0		sqs.01_agitated_NA
93	Spectrogram 1	1	108.003628608	108.254166650	0.0	22050.0	0.251	22050.0	-49.0	sqs.01_agitated_NA
94	Waveform 1	1	115.738781245	115.972237147	0.0	22050.0	0.233	22050.0		sqs.01_agitated_NA
94	Spectrogram 1	1	115.738781245	115.972237147	0.0	22050.0	0.233	22050.0	-51.1	sqs.01_agitated_NA
95	Waveform 1	1	116.057647843	116.302491838	0.0	22050.0	0.245	22050.0		sqs.01_agitated_NA
95	Spectrogram 1	1	116.057647843	116.302491838	0.0	22050.0	0.245	22050.0	-49.5	sqs.01_agitated_NA
96	Waveform 1	1	116.353738255	116.570112018	0.0	22050.0	0.216	22050.0		sqs.01_agitated_NA
96	Spectrogram 1	1	116.353738255	116.570112018	0.0	22050.0	0.216	22050.0	-50.3	sqs.01_agitated_NA
97	Waveform 1	1	116.570112018	116.860508384	0.0	22050.0	0.290	22050.0		sqs.01_agitated_NA
97	Spectrogram 1	1	116.570112018	116.860508384	0.0	22050.0	0.290	22050.0	-49.7	sqs.01_agitated_NA
98	Waveform 1	1	116.906060755	117.150904750	0.0	22050.0	0.245	22050.0		sqs.01_agitated_NA
98	Spectrogram 1	1	116.906060755	117.150904750	0.0	22050.0	0.245	22050.0	-50.0	sqs.01_agitated_NA
99	Waveform 1	1	126.362425946	126.618658034	0.0	22050.0	0.256	22050.0		sqs.01_agitated_NA
99	Spectrogram 1	1	126.362425946	126.618658034	0.0	22050.0	0.256	22050.0	-45.2	sqs.01_agitated_NA
100	Waveform 1	1	132.578329963	132.671203729	0.0	22050.0	0.093	22050.0		sqs.01_agitated_NA
100	Spectrogram 1	1	132.578329963	132.671203729	0.0	22050.0	0.093	22050.0	-47.3	sqs.01_agitated_NA
101	Waveform 1	1	132.724274453	132.879064064	0.0	22050.0	0.155	22050.0		sqs.01_agitated_NA
101	Spectrogram 1	1	132.724274453	132.879064064	0.0	22050.0	0.155	22050.0	-47.1	sqs.01_agitated_NA
102	Waveform 1	1	133.091346958	133.166530484	0.0	22050.0	0.075	22050.0		sqs.01_agitated_NA
102	Spectrogram 1	1	133.091346958	133.166530484	0.0	22050.0	0.075	22050.0	-47.4	sqs.01_agitated_NA
103	Waveform 1	1	133.259404250	133.396503620	0.0	22050.0	0.137	22050.0		sqs.01_agitated_NA
103	Spectrogram 1	1	133.259404250	133.396503620	0.0	22050.0	0.137	22050.0	-47.3	sqs.01_agitated_NA
104	Waveform 1	1	133.462842024	133.608786514	0.0	22050.0	0.146	22050.0		sqs.01_agitated_NA
104	Spectrogram 1	1	133.462842024	133.608786514	0.0	22050.0	0.146	22050.0	-48.2	sqs.01_agitated_NA
105	Waveform 1	1	133.608786514	133.737040763	0.0	22050.0	0.128	22050.0		sqs.01_agitated_NA
105	Spectrogram 1	1	133.608786514	133.737040763	0.0	22050.0	0.128	22050.0	-47.6	sqs.01_agitated_NA
106	Waveform 1	1	133.763576125	133.909520615	0.0	22050.0	0.146	22050.0		sqs.01_agitated_NA
106	Spectrogram 1	1	133.763576125	133.909520615	0.0	22050.0	0.146	22050.0	-46.5	sqs.01_agitated_NA
107	Waveform 1	1	133.975859020	134.135071191	0.0	22050.0	0.159	22050.0		sqs.01_agitated_NA
107	Spectrogram 1	1	133.975859020	134.135071191	0.0	22050.0	0.159	22050.0	-49.1	sqs.01_agitated_NA
108	Waveform 1	1	134.135071191	134.250057759	0.0	22050.0	0.115	22050.0		sqs.01_agitated_NA
108	Spectrogram 1	1	134.135071191	134.250057759	0.0	22050.0	0.115	22050.0	-48.8	sqs.01_agitated_NA
109	Waveform 1	1	134.329663844	134.462340653	0.0	22050.0	0.133	22050.0		sqs.01_agitated_NA
109	Spectrogram 1	1	134.329663844	134.462340653	0.0	22050.0	0.133	22050.0	-46.8	sqs.01_agitated_NA
110	Waveform 1	1	132.932134787	133.086924398	0.0	22050.0	0.155	22050.0		sqs.01_agitated_NA
110	Spectrogram 1	1	132.932134787	133.086924398	0.0	22050.0	0.155	22050.0	-47.1	sqs.01_agitated_NA
111	Waveform 1	1	135.757746414	135.987719550	0.0	22050.0	0.230	22050.0		sqs.01_agitated_NA
111	Spectrogram 1	1	135.757746414	135.987719550	0.0	22050.0	0.230	22050.0	-48.1	sqs.01_agitated_NA
112	Waveform 1	1	135.987719550	136.226537806	0.0	22050.0	0.239	22050.0		sqs.01_agitated_NA
112	Spectrogram 1	1	135.987719550	136.226537806	0.0	22050.0	0.239	22050.0	-48.6	sqs.01_agitated_NA
113	Waveform 1	1	136.350369495	136.483046304	0.0	22050.0	0.133	22050.0		sqs.01_agitated_NA
113	Spectrogram 1	1	136.350369495	136.483046304	0.0	22050.0	0.133	22050.0	-49.3	sqs.01_agitated_NA
114	Waveform 1	1	136.483046304	136.704174319	0.0	22050.0	0.221	22050.0		sqs.01_agitated_NA
114	Spectrogram 1	1	136.483046304	136.704174319	0.0	22050.0	0.221	22050.0	-49.5	sqs.01_agitated_NA
115	Waveform 1	1	137.035866342	137.270262039	0.0	22050.0	0.234	22050.0		sqs.01_agitated_NA
115	Spectrogram 1	1	137.035866342	137.270262039	0.0	22050.0	0.234	22050.0	-50.3	sqs.01_agitated_NA
116	Waveform 1	1	137.566573579	137.765588793	0.0	22050.0	0.199	22050.0		sqs.01_agitated_NA
116	Spectrogram 1	1	137.566573579	137.765588793	0.0	22050.0	0.199	22050.0	-48.0	sqs.01_agitated_NA
117	Waveform 1	1	139.774433511	140.008829207	0.0	22050.0	0.234	22050.0		sqs.01_agitated_NA
117	Spectrogram 1	1	139.774433511	140.008829207	0.0	22050.0	0.234	22050.0	-48.9	sqs.01_agitated_NA
118	Waveform 1	1	140.013251767	140.238802343	0.0	22050.0	0.226	22050.0		sqs.01_agitated_NA
118	Spectrogram 1	1	140.013251767	140.238802343	0.0	22050.0	0.226	22050.0	-48.3	sqs.01_agitated_NA
119	Waveform 1	1	140.287450506	140.473198039	0.0	22050.0	0.186	22050.0		sqs.01_agitated_NA
119	Spectrogram 1	1	140.287450506	140.473198039	0.0	22050.0	0.186	22050.0	-50.0	sqs.01_agitated_NA
120	Waveform 1	1	140.530691323	140.694326054	0.0	22050.0	0.164	22050.0		sqs.01_agitated_NA
120	Spectrogram 1	1	140.530691323	140.694326054	0.0	22050.0	0.164	22050.0	-47.6	sqs.01_agitated_NA
121	Waveform 1	1	141.008327836	141.189652809	0.0	22050.0	0.181	22050.0		sqs.01_agitated_NA
121	Spectrogram 1	1	141.008327836	141.189652809	0.0	22050.0	0.181	22050.0	-47.5	sqs.01_agitated_NA
122	Waveform 1	1	141.565570435	141.760163088	0.0	22050.0	0.195	22050.0		sqs.01_agitated_NA
122	Spectrogram 1	1	141.565570435	141.760163088	0.0	22050.0	0.195	22050.0	-46.9	sqs.01_agitated_NA
123	Waveform 1	1	142.905201798	143.077681650	0.0	22050.0	0.172	22050.0		sqs.01_agitated_NA
123	Spectrogram 1	1	142.905201798	143.077681650	0.0	22050.0	0.172	22050.0	-48.6	sqs.01_agitated_NA
124	Waveform 1	1	144.417717423	144.630000318	0.0	22050.0	0.212	22050.0		sqs.01_agitated_NA
124	Spectrogram 1	1	144.417717423	144.630000318	0.0	22050.0	0.212	22050.0	-45.7	sqs.01_agitated_NA
125	Waveform 1	1	144.660958240	144.886508815	0.0	22050.0	0.226	22050.0		sqs.01_agitated_NA
125	Spectrogram 1	1	144.660958240	144.886508815	0.0	22050.0	0.226	22050.0	-45.0	sqs.01_agitated_NA
126	Waveform 1	1	147.342032124	147.567582700	0.0	22050.0	0.226	22050.0		sqs.01_agitated_NA
126	Spectrogram 1	1	147.342032124	147.567582700	0.0	22050.0	0.226	22050.0	-47.7	sqs.01_agitated_NA
127	Waveform 1	1	153.706694334	154.029541237	0.0	22050.0	0.323	22050.0		sqs.01_agitated_NA
127	Spectrogram 1	1	153.706694334	154.029541237	0.0	22050.0	0.323	22050.0	-46.4	sqs.01_agitated_NA
128	Waveform 1	1	156.971546179	157.475718054	0.0	22050.0	0.504	22050.0		sqs.01_moving.tree_NA
128	Spectrogram 1	1	156.971546179	157.475718054	0.0	22050.0	0.504	22050.0	-43.7	sqs.01_moving.tree_NA
