Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Waveform 1	1	4.478083253	4.796378386	0.0	22050.0	0.318	22050.0		
1	Spectrogram 1	1	4.478083253	4.796378386	0.0	22050.0	0.318	22050.0	-43.9	
2	Waveform 1	1	11.776578472	12.078410064	0.0	22050.0	0.302	22050.0		
2	Spectrogram 1	1	11.776578472	12.078410064	0.0	22050.0	0.302	22050.0	-41.9	
3	Waveform 1	1	12.078410064	12.369265962	0.0	22050.0	0.291	22050.0		
3	Spectrogram 1	1	12.078410064	12.369265962	0.0	22050.0	0.291	22050.0	-42.1	
4	Waveform 1	1	12.369265962	12.621706929	0.0	22050.0	0.252	22050.0		
4	Spectrogram 1	1	12.369265962	12.621706929	0.0	22050.0	0.252	22050.0	-43.3	
5	Waveform 1	1	12.654634012	12.857684356	0.0	22050.0	0.203	22050.0		
5	Spectrogram 1	1	12.654634012	12.857684356	0.0	22050.0	0.203	22050.0	-42.4	
6	Waveform 1	1	12.857684356	13.055246852	0.0	22050.0	0.198	22050.0		
6	Spectrogram 1	1	12.857684356	13.055246852	0.0	22050.0	0.198	22050.0	-42.9	
7	Waveform 1	1	13.055246852	13.214394419	0.0	22050.0	0.159	22050.0		
7	Spectrogram 1	1	13.055246852	13.214394419	0.0	22050.0	0.159	22050.0	-39.2	
8	Waveform 1	1	13.219882266	13.433908304	0.0	22050.0	0.214	22050.0		
8	Spectrogram 1	1	13.219882266	13.433908304	0.0	22050.0	0.214	22050.0	-41.3	
9	Waveform 1	1	13.433908304	13.625982953	0.0	22050.0	0.192	22050.0		
9	Spectrogram 1	1	13.433908304	13.625982953	0.0	22050.0	0.192	22050.0	-42.5	
10	Waveform 1	1	13.625982953	13.807081908	0.0	22050.0	0.181	22050.0		
10	Spectrogram 1	1	13.625982953	13.807081908	0.0	22050.0	0.181	22050.0	-38.9	
11	Waveform 1	1	13.801594061	13.993668710	0.0	22050.0	0.192	22050.0		
11	Spectrogram 1	1	13.801594061	13.993668710	0.0	22050.0	0.192	22050.0	-41.1	
12	Waveform 1	1	25.276598840	25.463185642	0.0	22050.0	0.187	22050.0		
12	Spectrogram 1	1	25.276598840	25.463185642	0.0	22050.0	0.187	22050.0	-44.5	
13	Waveform 1	1	28.915041483	29.151018909	0.0	22050.0	0.236	22050.0		
13	Spectrogram 1	1	28.915041483	29.151018909	0.0	22050.0	0.236	22050.0	-45.5	
14	Waveform 1	1	31.529144277	31.803536633	0.0	22050.0	0.274	22050.0		
14	Spectrogram 1	1	31.529144277	31.803536633	0.0	22050.0	0.274	22050.0	-47.1	
15	Waveform 1	1	31.869390798	32.220613014	0.0	22050.0	0.351	22050.0		
15	Spectrogram 1	1	31.869390798	32.220613014	0.0	22050.0	0.351	22050.0	-47.9	
16	Waveform 1	1	37.631202857	38.086694168	0.0	22050.0	0.455	22050.0		
16	Spectrogram 1	1	37.631202857	38.086694168	0.0	22050.0	0.455	22050.0	-47.3	
17	Waveform 1	1	38.086694168	38.459867773	0.0	22050.0	0.373	22050.0		
17	Spectrogram 1	1	38.086694168	38.459867773	0.0	22050.0	0.373	22050.0	-42.0	
18	Waveform 1	1	38.459867773	38.767187212	0.0	22050.0	0.307	22050.0		
18	Spectrogram 1	1	38.459867773	38.767187212	0.0	22050.0	0.307	22050.0	-42.5	
19	Waveform 1	1	38.767187212	39.145848663	0.0	22050.0	0.379	22050.0		
19	Spectrogram 1	1	38.767187212	39.145848663	0.0	22050.0	0.379	22050.0	-43.6	
20	Waveform 1	1	39.990977120	40.369638572	0.0	22050.0	0.379	22050.0		
20	Spectrogram 1	1	39.990977120	40.369638572	0.0	22050.0	0.379	22050.0	-45.3	
21	Waveform 1	1	40.369638572	40.781227106	0.0	22050.0	0.412	22050.0		
21	Spectrogram 1	1	40.369638572	40.781227106	0.0	22050.0	0.412	22050.0	-44.7	
22	Waveform 1	1	40.912935437	41.357451054	0.0	22050.0	0.445	22050.0		
22	Spectrogram 1	1	40.912935437	41.357451054	0.0	22050.0	0.445	22050.0	-44.8	
23	Waveform 1	1	41.357451054	41.774527436	0.0	22050.0	0.417	22050.0		
23	Spectrogram 1	1	41.357451054	41.774527436	0.0	22050.0	0.417	22050.0	-43.3	
24	Waveform 1	1	41.774527436	42.158676734	0.0	22050.0	0.384	22050.0		
24	Spectrogram 1	1	41.774527436	42.158676734	0.0	22050.0	0.384	22050.0	-44.2	
25	Waveform 1	1	42.158676734	42.581240963	0.0	22050.0	0.423	22050.0		
25	Spectrogram 1	1	42.158676734	42.581240963	0.0	22050.0	0.423	22050.0	-46.7	
26	Waveform 1	1	43.620245541	43.993419145	0.0	22050.0	0.373	22050.0		
