Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	0.283408082	0.455477274	0.000	22050.000	
1	Spectrogram 1	1	0.283408082	0.455477274	0.000	22050.000	
2	Waveform 1	1	0.516207577	0.698398487	0.000	22050.000	
2	Spectrogram 1	1	0.516207577	0.698398487	0.000	22050.000	
3	Waveform 1	1	0.804676518	0.981806569	0.000	22050.000	
3	Spectrogram 1	1	0.804676518	0.981806569	0.000	22050.000	
4	Waveform 1	1	4.008200013	4.676233348	0.000	22050.000	
4	Spectrogram 1	1	4.008200013	4.676233348	0.000	22050.000	
5	Waveform 1	1	4.676233348	4.883728551	0.000	22050.000	
5	Spectrogram 1	1	4.676233348	4.883728551	0.000	22050.000	
6	Waveform 1	1	4.883728551	5.177258350	0.000	22050.000	
6	Spectrogram 1	1	4.883728551	5.177258350	0.000	22050.000	
7	Waveform 1	1	9.884434854	10.076747481	0.000	22050.000	
7	Spectrogram 1	1	9.884434854	10.076747481	0.000	22050.000	
8	Waveform 1	1	10.076747481	10.289303543	0.000	22050.000	
8	Spectrogram 1	1	10.076747481	10.289303543	0.000	22050.000	
9	Waveform 1	1	10.289303543	10.527163897	0.000	22050.000	
9	Spectrogram 1	1	10.289303543	10.527163897	0.000	22050.000	
10	Waveform 1	1	10.527163897	10.744780817	0.000	22050.000	
10	Spectrogram 1	1	10.527163897	10.744780817	0.000	22050.000	
11	Waveform 1	1	10.765024251	10.952276019	0.000	22050.000	
11	Spectrogram 1	1	10.765024251	10.952276019	0.000	22050.000	
12	Waveform 1	1	10.952276019	11.154710363	0.000	22050.000	
12	Spectrogram 1	1	10.952276019	11.154710363	0.000	22050.000	
13	Waveform 1	1	11.154710363	11.347022990	0.000	22050.000	
13	Spectrogram 1	1	11.154710363	11.347022990	0.000	22050.000	
14	Waveform 1	1	11.347022990	11.549457334	0.000	22050.000	
14	Spectrogram 1	1	11.347022990	11.549457334	0.000	22050.000	
15	Waveform 1	1	11.549457334	11.741769961	0.000	22050.000	
15	Spectrogram 1	1	11.549457334	11.741769961	0.000	22050.000	
16	Waveform 1	1	107.430810543	107.764827211	0.000	22050.000	
16	Spectrogram 1	1	107.430810543	107.764827211	0.000	22050.000	
