Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	16.864301804	17.228731546	0.000	22050.000	
1	Spectrogram 1	1	16.864301804	17.228731546	0.000	22050.000	
2	Waveform 1	1	19.940875746	20.395011271	0.000	22050.000	
2	Spectrogram 1	1	19.940875746	20.395011271	0.000	22050.000	
3	Waveform 1	1	20.395011271	20.658522008	0.000	22050.000	
3	Spectrogram 1	1	20.395011271	20.658522008	0.000	22050.000	
4	Waveform 1	1	32.115862468	32.497112044	0.000	22050.000	
4	Spectrogram 1	1	32.115862468	32.497112044	0.000	22050.000	
5	Waveform 1	1	39.210808454	39.642517534	0.000	22050.000	
5	Spectrogram 1	1	39.210808454	39.642517534	0.000	22050.000	
6	Waveform 1	1	41.425419966	41.918801772	0.000	22050.000	
6	Spectrogram 1	1	41.425419966	41.918801772	0.000	22050.000	
7	Waveform 1	1	41.907588549	42.479462914	0.000	22050.000	
7	Spectrogram 1	1	41.907588549	42.479462914	0.000	22050.000	
