Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	4.678363415	5.114526042	0.000	22050.000	SAT.NA_U.nest_NA
1	Spectrogram 1	1	4.678363415	5.114526042	0.000	22050.000	SAT.NA_U.nest_NA
2	Waveform 1	1	13.485353515	13.830482965	0.000	22050.000	SAT.NA_U.nest_NA
2	Spectrogram 1	1	13.485353515	13.830482965	0.000	22050.000	SAT.NA_U.nest_NA
3	Waveform 1	1	13.896571583	14.102180617	0.000	22050.000	SAT.NA_U.nest_NA
3	Spectrogram 1	1	13.896571583	14.102180617	0.000	22050.000	SAT.NA_U.nest_NA
4	Waveform 1	1	15.725023351	16.026093723	0.000	22050.000	SAT.NA_U.nest_NA
4	Spectrogram 1	1	15.725023351	16.026093723	0.000	22050.000	SAT.NA_U.nest_NA
5	Waveform 1	1	21.834548937	22.348571522	0.000	22050.000	SAT.NA_U.nest_NA
5	Spectrogram 1	1	21.834548937	22.348571522	0.000	22050.000	SAT.NA_U.nest_NA
6	Waveform 1	1	60.809201628	61.131354514	0.000	22050.000	SAT.NA_U.nest_NA
6	Spectrogram 1	1	60.809201628	61.131354514	0.000	22050.000	SAT.NA_U.nest_NA
7	Waveform 1	1	61.140558882	61.376804331	0.000	22050.000	SAT.NA_U.nest_NA
7	Spectrogram 1	1	61.140558882	61.376804331	0.000	22050.000	SAT.NA_U.nest_NA
8	Waveform 1	1	61.972020139	62.189856852	0.000	22050.000	SAT.NA_U.nest_NA
8	Spectrogram 1	1	61.972020139	62.189856852	0.000	22050.000	SAT.NA_U.nest_NA
9	Waveform 1	1	62.370876093	62.619394033	0.000	22050.000	SAT.NA_U.nest_NA
9	Spectrogram 1	1	62.370876093	62.619394033	0.000	22050.000	SAT.NA_U.nest_NA
10	Waveform 1	1	62.870980096	63.104157423	0.000	22050.000	SAT.NA_U.nest_NA
10	Spectrogram 1	1	62.870980096	63.104157423	0.000	22050.000	SAT.NA_U.nest_NA
11	Waveform 1	1	63.113361791	63.331198504	0.000	22050.000	SAT.NA_U.nest_NA
11	Spectrogram 1	1	63.113361791	63.331198504	0.000	22050.000	SAT.NA_U.nest_NA
12	Waveform 1	1	63.355743486	63.564375831	0.000	22050.000	SAT.NA_U.nest_NA
12	Spectrogram 1	1	63.355743486	63.564375831	0.000	22050.000	SAT.NA_U.nest_NA
13	Waveform 1	1	64.309929651	64.576856328	0.000	22050.000	SAT.NA_U.nest_NA
13	Spectrogram 1	1	64.309929651	64.576856328	0.000	22050.000	SAT.NA_U.nest_NA
14	Waveform 1	1	72.050803273	72.299321213	0.000	22050.000	SAT.NA_U.nest_NA
14	Spectrogram 1	1	72.050803273	72.299321213	0.000	22050.000	SAT.NA_U.nest_NA
15	Waveform 1	1	72.323866195	72.535566663	0.000	22050.000	SAT.NA_U.nest_NA
15	Spectrogram 1	1	72.323866195	72.535566663	0.000	22050.000	SAT.NA_U.nest_NA
16	Waveform 1	1	72.569316013	72.796357094	0.000	22050.000	SAT.NA_U.nest_NA
16	Spectrogram 1	1	72.569316013	72.796357094	0.000	22050.000	SAT.NA_U.nest_NA
17	Waveform 1	1	72.842378935	73.109305611	0.000	22050.000	SAT.NA_U.nest_NA
17	Spectrogram 1	1	72.842378935	73.109305611	0.000	22050.000	SAT.NA_U.nest_NA
