Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	3.451638765	3.921913455	0.0	22050.0	
1	Spectrogram 1	1	3.451638765	3.921913455	0.0	22050.0	
2	Waveform 1	1	31.665901907	31.889947868	0.0	22050.0	
2	Spectrogram 1	1	31.665901907	31.889947868	0.0	22050.0	
3	Waveform 1	1	31.896602699	32.096247614	0.0	22050.0	
3	Spectrogram 1	1	31.896602699	32.096247614	0.0	22050.0	
4	Waveform 1	1	32.098465891	32.344694621	0.0	22050.0	
4	Spectrogram 1	1	32.098465891	32.344694621	0.0	22050.0	
5	Waveform 1	1	43.826495550	44.066069449	0.0	22050.0	
5	Spectrogram 1	1	43.826495550	44.066069449	0.0	22050.0	
6	Waveform 1	1	53.314065600	53.535893284	0.0	22050.0	
6	Spectrogram 1	1	53.314065600	53.535893284	0.0	22050.0	
7	Waveform 1	1	53.546984668	53.788776844	0.0	22050.0	
7	Spectrogram 1	1	53.546984668	53.788776844	0.0	22050.0	
8	Waveform 1	1	54.440950235	54.693833795	0.0	22050.0	
8	Spectrogram 1	1	54.440950235	54.693833795	0.0	22050.0	
9	Waveform 1	1	55.381499616	55.672093882	0.0	22050.0	
9	Spectrogram 1	1	55.381499616	55.672093882	0.0	22050.0	
10	Waveform 1	1	55.760824956	56.004835408	0.0	22050.0	
10	Spectrogram 1	1	55.760824956	56.004835408	0.0	22050.0	
11	Waveform 1	1	57.772802050	57.970228689	0.0	22050.0	
11	Spectrogram 1	1	57.772802050	57.970228689	0.0	22050.0	
12	Waveform 1	1	58.520361346	58.948488776	0.0	22050.0	
12	Spectrogram 1	1	58.520361346	58.948488776	0.0	22050.0	
13	Waveform 1	1	75.720879972	76.029220453	0.0	22050.0	
13	Spectrogram 1	1	75.720879972	76.029220453	0.0	22050.0	
14	Waveform 1	1	87.009690817	87.604189010	0.0	22050.0	
14	Spectrogram 1	1	87.009690817	87.604189010	0.0	22050.0	
15	Waveform 1	1	87.732849067	87.987950904	0.0	22050.0	
15	Spectrogram 1	1	87.732849067	87.987950904	0.0	22050.0	
16	Waveform 1	1	105.425825152	105.867262243	0.0	22050.0	
16	Spectrogram 1	1	105.425825152	105.867262243	0.0	22050.0	
17	Waveform 1	1	106.071343713	106.337536933	0.0	22050.0	
17	Spectrogram 1	1	106.071343713	106.337536933	0.0	22050.0	
18	Waveform 1	1	119.329984392	119.556248630	0.0	22050.0	
18	Spectrogram 1	1	119.329984392	119.556248630	0.0	22050.0	
19	Waveform 1	1	164.458608448	164.766948929	0.0	22050.0	
19	Spectrogram 1	1	164.458608448	164.766948929	0.0	22050.0	
20	Waveform 1	1	168.961710436	169.270050916	0.0	22050.0	
20	Spectrogram 1	1	168.961710436	169.270050916	0.0	22050.0	
21	Waveform 1	1	213.624496355	213.872943361	0.0	22050.0	
21	Spectrogram 1	1	213.624496355	213.872943361	0.0	22050.0	
22	Waveform 1	1	221.625820921	221.872049650	0.0	22050.0	SAT.01_perched_NA
22	Spectrogram 1	1	221.625820921	221.872049650	0.0	22050.0	SAT.01_perched_NA
23	Waveform 1	1	221.878704481	222.009582814	0.0	22050.0	
23	Spectrogram 1	1	221.878704481	222.009582814	0.0	22050.0	
24	Waveform 1	1	234.789075696	235.092979623	0.0	22050.0	SAT.01_perched_NA
24	Spectrogram 1	1	234.789075696	235.092979623	0.0	22050.0	SAT.01_perched_NA
25	Waveform 1	1	237.743820449	238.092089913	0.0	22050.0	SAT.01_perched_NA
25	Spectrogram 1	1	237.743820449	238.092089913	0.0	22050.0	SAT.01_perched_NA
26	Waveform 1	1	243.276202890	243.575670264	0.0	22050.0	SAT.01_perched_NA
26	Spectrogram 1	1	243.276202890	243.575670264	0.0	22050.0	SAT.01_perched_NA
27	Waveform 1	1	246.889775865	247.240263605	0.0	22050.0	SAT.01_perched_NA
27	Spectrogram 1	1	246.889775865	247.240263605	0.0	22050.0	SAT.01_perched_NA
28	Waveform 1	1	337.229100220	337.490856887	0.0	22050.0	
28	Spectrogram 1	1	337.229100220	337.490856887	0.0	22050.0	
29	Waveform 1	1	340.035220424	340.292540537	0.0	22050.0	
29	Spectrogram 1	1	340.035220424	340.292540537	0.0	22050.0	
30	Waveform 1	1	343.458021590	343.766362071	0.0	22050.0	
30	Spectrogram 1	1	343.458021590	343.766362071	0.0	22050.0	
31	Waveform 1	1	355.150558819	355.598650741	0.0	22050.0	
31	Spectrogram 1	1	355.150558819	355.598650741	0.0	22050.0	
32	Waveform 1	1	360.858185132	361.199799765	0.0	22050.0	
32	Spectrogram 1	1	360.858185132	361.199799765	0.0	22050.0	
33	Waveform 1	1	363.750818132	363.992610308	0.0	22050.0	
33	Spectrogram 1	1	363.750818132	363.992610308	0.0	22050.0	
34	Waveform 1	1	399.329760387	399.877674767	0.0	22050.0	
34	Spectrogram 1	1	399.329760387	399.877674767	0.0	22050.0	
35	Waveform 1	1	434.773387755	435.185987247	0.0	22050.0	
35	Spectrogram 1	1	434.773387755	435.185987247	0.0	22050.0	
36	Waveform 1	1	435.208170016	435.407814931	0.0	22050.0	
36	Spectrogram 1	1	435.208170016	435.407814931	0.0	22050.0	
37	Waveform 1	1	454.442848505	454.762280370	0.0	22050.0	
37	Spectrogram 1	1	454.442848505	454.762280370	0.0	22050.0	
38	Waveform 1	1	461.306197052	461.585699934	0.0	22050.0	
38	Spectrogram 1	1	461.306197052	461.585699934	0.0	22050.0	
39	Waveform 1	1	471.650021962	472.149134251	0.0	22050.0	
39	Spectrogram 1	1	471.650021962	472.149134251	0.0	22050.0	
40	Waveform 1	1	490.243618444	490.509811665	0.0	22050.0	
40	Spectrogram 1	1	490.243618444	490.509811665	0.0	22050.0	
41	Waveform 1	1	505.421068591	505.705008027	0.0	22050.0	SAT.NA_U.flight_NA
41	Spectrogram 1	1	505.421068591	505.705008027	0.0	22050.0	SAT.NA_U.flight_NA
42	Waveform 1	1	505.833668084	506.348308311	0.0	22050.0	SAT.NA_U.flight_NA
42	Spectrogram 1	1	505.833668084	506.348308311	0.0	22050.0	SAT.NA_U.flight_NA
43	Waveform 1	1	528.462310140	528.950331045	0.0	22050.0	
43	Spectrogram 1	1	528.462310140	528.950331045	0.0	22050.0	
44	Waveform 1	1	529.061244887	529.498245425	0.0	22050.0	
44	Spectrogram 1	1	529.061244887	529.498245425	0.0	22050.0	
45	Waveform 1	1	533.173930151	533.564346875	0.0	22050.0	
45	Spectrogram 1	1	533.173930151	533.564346875	0.0	22050.0	
46	Waveform 1	1	542.328758674	542.710302291	0.0	22050.0	SAT.NA_U.flight_NA
46	Spectrogram 1	1	542.328758674	542.710302291	0.0	22050.0	SAT.NA_U.flight_NA
47	Waveform 1	1	543.065226585	543.356929990	0.0	22050.0	SAT.NA_U.flight_NA
47	Spectrogram 1	1	543.065226585	543.356929990	0.0	22050.0	SAT.NA_U.flight_NA
48	Waveform 1	1	543.730709638	544.055687195	0.0	22050.0	SAT.NA_U.flight_NA
48	Spectrogram 1	1	543.730709638	544.055687195	0.0	22050.0	SAT.NA_U.flight_NA
49	Waveform 1	1	544.499342563	544.845393750	0.0	22050.0	SAT.NA_U.flight_NA
49	Spectrogram 1	1	544.499342563	544.845393750	0.0	22050.0	SAT.NA_U.flight_NA
50	Waveform 1	1	562.715831982	562.990898311	0.0	22050.0	SAT.02_perched_NA
50	Spectrogram 1	1	562.715831982	562.990898311	0.0	22050.0	SAT.02_perched_NA
51	Waveform 1	1	568.829402957	569.133306884	0.0	22050.0	SAT.02_perched_NA
51	Spectrogram 1	1	568.829402957	569.133306884	0.0	22050.0	SAT.02_perched_NA
52	Waveform 1	1	572.804555056	573.066311723	0.0	22050.0	SAT.02_perched_NA
52	Spectrogram 1	1	572.804555056	573.066311723	0.0	22050.0	SAT.02_perched_NA
