Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	303.870825349	304.223719512	0.000	22050.000	
1	Spectrogram 1	1	303.870825349	304.223719512	0.000	22050.000	
2	Waveform 1	1	305.616722785	305.994381450	0.000	22050.000	
2	Spectrogram 1	1	305.616722785	305.994381450	0.000	22050.000	
3	Waveform 1	1	306.341084487	306.539200508	0.000	22050.000	
3	Spectrogram 1	1	306.341084487	306.539200508	0.000	22050.000	
4	Waveform 1	1	306.539200508	306.737316529	0.000	22050.000	
4	Spectrogram 1	1	306.539200508	306.737316529	0.000	22050.000	
5	Waveform 1	1	306.749698781	306.929241425	0.000	22050.000	
5	Spectrogram 1	1	306.749698781	306.929241425	0.000	22050.000	
6	Waveform 1	1	306.929241425	307.189268702	0.000	22050.000	
6	Spectrogram 1	1	306.929241425	307.189268702	0.000	22050.000	
7	Waveform 1	1	307.866798699	308.133017102	0.000	22050.000	
7	Spectrogram 1	1	307.866798699	308.133017102	0.000	22050.000	
8	Waveform 1	1	309.556976004	310.231808700	0.000	22050.000	
8	Spectrogram 1	1	309.556976004	310.231808700	0.000	22050.000	
9	Waveform 1	1	317.740688293	318.062626827	0.000	22050.000	
9	Spectrogram 1	1	317.740688293	318.062626827	0.000	22050.000	
