Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	24.358892218	24.898241037	0.000	22050.000	SAT.NA_landing_01
1	Spectrogram 1	1	24.358892218	24.898241037	0.000	22050.000	SAT.NA_landing_01
2	Waveform 1	1	28.002040839	28.422665074	0.000	22050.000	SAT.NA_landing_01
2	Spectrogram 1	1	28.002040839	28.422665074	0.000	22050.000	SAT.NA_landing_01
3	Waveform 1	1	31.210291836	31.670822802	0.000	22050.000	SAT.NA_landing_01
3	Spectrogram 1	1	31.210291836	31.670822802	0.000	22050.000	SAT.NA_landing_01
4	Waveform 1	1	54.323189721	54.879664639	0.000	22050.000	
4	Spectrogram 1	1	54.323189721	54.879664639	0.000	22050.000	
5	Waveform 1	1	64.176633527	64.924996348	0.000	22050.000	SAT.NA_flight_NA
5	Spectrogram 1	1	64.176633527	64.924996348	0.000	22050.000	SAT.NA_flight_NA
6	Waveform 1	1	123.083551475	123.572865627	0.000	22050.000	
6	Spectrogram 1	1	123.083551475	123.572865627	0.000	22050.000	
7	Waveform 1	1	2.484948341	2.887912936	0.000	22050.000	
7	Spectrogram 1	1	2.484948341	2.887912936	0.000	22050.000	
8	Waveform 1	1	2.935884912	3.281283137	0.000	22050.000	
8	Spectrogram 1	1	2.935884912	3.281283137	0.000	22050.000	
