Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	27.800155987	27.999702191	0.000	22050.000	
1	Spectrogram 1	1	27.800155987	27.999702191	0.000	22050.000	
2	Waveform 1	1	28.058659024	28.267275510	0.000	22050.000	
2	Spectrogram 1	1	28.058659024	28.267275510	0.000	22050.000	
3	Waveform 1	1	28.321697202	28.539383970	0.000	22050.000	
3	Spectrogram 1	1	28.321697202	28.539383970	0.000	22050.000	
4	Waveform 1	1	64.724567493	64.992140812	0.000	22050.000	
4	Spectrogram 1	1	64.724567493	64.992140812	0.000	22050.000	
5	Waveform 1	1	64.955859684	65.209827580	0.000	22050.000	
5	Spectrogram 1	1	64.955859684	65.209827580	0.000	22050.000	
