Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	1.138773708	1.391460182	0.000	22050.000	
1	Spectrogram 1	1	1.138773708	1.391460182	0.000	22050.000	
4	Waveform 1	1	8.689067692	9.206037842	0.000	22050.000	SAT.NA_FLIGHT_NA
4	Spectrogram 1	1	8.689067692	9.206037842	0.000	22050.000	SAT.NA_FLIGHT_NA
5	Waveform 1	1	9.258449562	9.582449288	0.000	22050.000	SAT.NA_FLIGHT_NA
5	Spectrogram 1	1	9.258449562	9.582449288	0.000	22050.000	SAT.NA_FLIGHT_NA
6	Waveform 1	1	10.423515038	10.718926553	0.000	22050.000	SAT.NA_FLIGHT_NA
6	Spectrogram 1	1	10.423515038	10.718926553	0.000	22050.000	SAT.NA_FLIGHT_NA
7	Waveform 1	1	10.730838307	11.081043893	0.000	22050.000	SAT.NA_FLIGHT_NA
7	Spectrogram 1	1	10.730838307	11.081043893	0.000	22050.000	SAT.NA_FLIGHT_NA
8	Waveform 1	1	25.284367436	25.741778813	0.000	22050.000	
8	Spectrogram 1	1	25.284367436	25.741778813	0.000	22050.000	
9	Waveform 1	1	28.078985291	28.555455475	0.000	22050.000	
9	Spectrogram 1	1	28.078985291	28.555455475	0.000	22050.000	
10	Waveform 1	1	38.896985429	39.190014592	0.000	22050.000	
10	Spectrogram 1	1	38.896985429	39.190014592	0.000	22050.000	
11	Waveform 1	1	43.456661679	43.656779156	0.000	22050.000	
11	Spectrogram 1	1	43.456661679	43.656779156	0.000	22050.000	
12	Waveform 1	1	46.022133306	46.417603558	0.000	22050.000	
12	Spectrogram 1	1	46.022133306	46.417603558	0.000	22050.000	
13	Waveform 1	1	50.780926415	51.019161507	0.000	22050.000	
13	Spectrogram 1	1	50.780926415	51.019161507	0.000	22050.000	
14	Waveform 1	1	53.735367367	53.997425969	0.000	22050.000	
14	Spectrogram 1	1	53.735367367	53.997425969	0.000	22050.000	
15	Waveform 1	1	54.028396531	54.492954960	0.000	22050.000	
15	Spectrogram 1	1	54.028396531	54.492954960	0.000	22050.000	
16	Waveform 1	1	54.714513596	55.043278023	0.000	22050.000	
16	Spectrogram 1	1	54.714513596	55.043278023	0.000	22050.000	
17	Waveform 1	1	58.618926553	58.871455750	0.000	22050.000	
17	Spectrogram 1	1	58.618926553	58.871455750	0.000	22050.000	
18	Waveform 1	1	66.200279603	66.488544064	0.000	22050.000	
18	Spectrogram 1	1	66.200279603	66.488544064	0.000	22050.000	
19	Waveform 1	1	67.730309659	68.054309384	0.000	22050.000	
19	Spectrogram 1	1	67.730309659	68.054309384	0.000	22050.000	
20	Waveform 1	1	71.164573708	71.519543996	0.000	22050.000	
20	Spectrogram 1	1	71.164573708	71.519543996	0.000	22050.000	
21	Waveform 1	1	75.373632516	75.850102700	0.000	22050.000	
21	Spectrogram 1	1	75.373632516	75.850102700	0.000	22050.000	
22	Waveform 1	1	78.511926347	78.800190808	0.000	22050.000	
22	Spectrogram 1	1	78.511926347	78.800190808	0.000	22050.000	
23	Waveform 1	1	82.228455956	82.528632172	0.000	22050.000	
23	Spectrogram 1	1	82.228455956	82.528632172	0.000	22050.000	
24	Waveform 1	1	88.125103043	88.387161645	0.000	22050.000	
24	Spectrogram 1	1	88.125103043	88.387161645	0.000	22050.000	
25	Waveform 1	1	92.417632241	92.729720212	0.000	22050.000	
25	Spectrogram 1	1	92.417632241	92.729720212	0.000	22050.000	
