Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Waveform 1	1	140.842677937	141.239457224	0.0	22050.0	0.397	22050.0		sqs.01_perched_NA
1	Spectrogram 1	1	140.842677937	141.239457224	0.0	22050.0	0.397	22050.0	-48.3	sqs.01_perched_NA
2	Waveform 1	1	141.221690987	141.464496222	0.0	22050.0	0.243	22050.0		
2	Spectrogram 1	1	141.221690987	141.464496222	0.0	22050.0	0.243	22050.0	-52.4	
3	Waveform 1	1	141.500028696	141.790210563	0.0	22050.0	0.290	22050.0		
3	Spectrogram 1	1	141.500028696	141.790210563	0.0	22050.0	0.290	22050.0	-51.4	
4	Waveform 1	1	141.807976799	142.127769060	0.0	22050.0	0.320	22050.0		
4	Spectrogram 1	1	141.807976799	142.127769060	0.0	22050.0	0.320	22050.0	-51.7	
5	Waveform 1	1	142.127769060	142.417950927	0.0	22050.0	0.290	22050.0		
5	Spectrogram 1	1	142.127769060	142.417950927	0.0	22050.0	0.290	22050.0	-50.6	
6	Waveform 1	1	143.116756239	143.365483553	0.0	22050.0	0.249	22050.0		
6	Spectrogram 1	1	143.116756239	143.365483553	0.0	22050.0	0.249	22050.0	-49.9	
7	Waveform 1	1	143.401016026	143.708964130	0.0	22050.0	0.308	22050.0		
7	Spectrogram 1	1	143.401016026	143.708964130	0.0	22050.0	0.308	22050.0	-52.2	
8	Waveform 1	1	143.708964130	143.987301838	0.0	22050.0	0.278	22050.0		
8	Spectrogram 1	1	143.708964130	143.987301838	0.0	22050.0	0.278	22050.0	-51.5	
9	Waveform 1	1	143.987301838	144.265639547	0.0	22050.0	0.278	22050.0		
9	Spectrogram 1	1	143.987301838	144.265639547	0.0	22050.0	0.278	22050.0	-51.9	
10	Waveform 1	1	144.313016179	144.561743493	0.0	22050.0	0.249	22050.0		
10	Spectrogram 1	1	144.313016179	144.561743493	0.0	22050.0	0.249	22050.0	-53.7	
11	Waveform 1	1	144.561743493	144.928912385	0.0	22050.0	0.367	22050.0		
11	Spectrogram 1	1	144.561743493	144.928912385	0.0	22050.0	0.367	22050.0	-52.8	
12	Waveform 1	1	151.452963791	151.968184657	0.0	22050.0	0.515	22050.0		sqs.01_perched_NA
12	Spectrogram 1	1	151.452963791	151.968184657	0.0	22050.0	0.515	22050.0	-50.7	sqs.01_perched_NA
13	Waveform 1	1	152.104392472	152.489327601	0.0	22050.0	0.385	22050.0		sqs.01_perched_NA
13	Spectrogram 1	1	152.104392472	152.489327601	0.0	22050.0	0.385	22050.0	-51.5	sqs.01_perched_NA
14	Waveform 1	1	175.858754721	176.368053507	0.0	22050.0	0.509	22050.0		sqs.01_perched_NA
14	Spectrogram 1	1	175.858754721	176.368053507	0.0	22050.0	0.509	22050.0	-47.2	sqs.01_perched_NA
15	Waveform 1	1	180.322962443	180.684209257	0.0	22050.0	0.361	22050.0		sqs.01_take.off_NA
15	Spectrogram 1	1	180.322962443	180.684209257	0.0	22050.0	0.361	22050.0	-41.9	sqs.01_take.off_NA
16	Waveform 1	1	180.950702808	181.205352201	0.0	22050.0	0.255	22050.0		sqs.01_take.off_NA
16	Spectrogram 1	1	180.950702808	181.205352201	0.0	22050.0	0.255	22050.0	-37.4	sqs.01_take.off_NA
17	Waveform 1	1	231.179289722	231.439861194	0.0	22050.0	0.261	22050.0		sqs.02_nest_NA
17	Spectrogram 1	1	231.179289722	231.439861194	0.0	22050.0	0.261	22050.0	-46.6	sqs.02_nest_NA
18	Waveform 1	1	231.931393744	232.251186005	0.0	22050.0	0.320	22050.0		
18	Spectrogram 1	1	231.931393744	232.251186005	0.0	22050.0	0.320	22050.0	-50.9	
