Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	41.044980677	41.611088635	0.000	22050.000	
1	Spectrogram 1	1	41.044980677	41.611088635	0.000	22050.000	
2	Waveform 1	1	135.353745509	135.782665357	0.000	22050.000	
2	Spectrogram 1	1	135.353745509	135.782665357	0.000	22050.000	
3	Waveform 1	1	139.259173596	139.906315822	0.000	22050.000	
3	Spectrogram 1	1	139.259173596	139.906315822	0.000	22050.000	
4	Waveform 1	1	141.907941777	142.427160540	0.000	22050.000	
4	Spectrogram 1	1	141.907941777	142.427160540	0.000	22050.000	
5	Waveform 1	1	142.743206744	143.269950416	0.000	22050.000	
5	Spectrogram 1	1	142.743206744	143.269950416	0.000	22050.000	
6	Waveform 1	1	146.272389350	146.753983565	0.000	22050.000	
6	Spectrogram 1	1	146.272389350	146.753983565	0.000	22050.000	
7	Waveform 1	1	148.409463679	148.951257170	0.000	22050.000	
7	Spectrogram 1	1	148.409463679	148.951257170	0.000	22050.000	
8	Waveform 1	1	168.139776670	168.726719620	0.000	22050.000	
8	Spectrogram 1	1	168.139776670	168.726719620	0.000	22050.000	
9	Waveform 1	1	175.499138267	175.875383747	0.000	22050.000	
9	Spectrogram 1	1	175.499138267	175.875383747	0.000	22050.000	
10	Waveform 1	1	177.997408256	178.885347590	0.000	22050.000	
10	Spectrogram 1	1	177.997408256	178.885347590	0.000	22050.000	
11	Waveform 1	1	191.098275884	191.926015940	0.000	22050.000	
11	Spectrogram 1	1	191.098275884	191.926015940	0.000	22050.000	
12	Waveform 1	1	194.002890992	194.544684484	0.000	22050.000	SAT.01_perched_NA
12	Spectrogram 1	1	194.002890992	194.544684484	0.000	22050.000	SAT.01_perched_NA
13	Waveform 1	1	195.996992038	196.704333541	0.000	22050.000	SAT.01_perched_NA
13	Spectrogram 1	1	195.996992038	196.704333541	0.000	22050.000	SAT.01_perched_NA
14	Waveform 1	1	198.344763836	198.924181876	0.000	22050.000	SAT.U.01_perched_NA
14	Spectrogram 1	1	198.344763836	198.924181876	0.000	22050.000	SAT.U.01_perched_NA
15	Waveform 1	1	200.564612170	201.226804216	0.000	22050.000	SAT.U.01_perched_NA
15	Spectrogram 1	1	200.564612170	201.226804216	0.000	22050.000	SAT.U.01_perched_NA
16	Waveform 1	1	203.198330533	203.905672036	0.000	22050.000	
16	Spectrogram 1	1	203.198330533	203.905672036	0.000	22050.000	
17	Waveform 1	1	207.592877744	208.074471959	0.000	22050.000	
17	Spectrogram 1	1	207.592877744	208.074471959	0.000	22050.000	
18	Waveform 1	1	209.173108761	209.692327524	0.000	22050.000	
18	Spectrogram 1	1	209.173108761	209.692327524	0.000	22050.000	
19	Waveform 1	1	210.926412700	211.377907277	0.000	22050.000	
19	Spectrogram 1	1	210.926412700	211.377907277	0.000	22050.000	
20	Waveform 1	1	211.475731101	211.867026401	0.000	22050.000	
20	Spectrogram 1	1	211.475731101	211.867026401	0.000	22050.000	
21	Waveform 1	1	212.152972966	212.559318085	0.000	22050.000	
21	Spectrogram 1	1	212.152972966	212.559318085	0.000	22050.000	
22	Waveform 1	1	290.306684153	290.788278367	0.000	22050.000	
22	Spectrogram 1	1	290.306684153	290.788278367	0.000	22050.000	
23	Waveform 1	1	293.595069651	294.046564228	0.000	22050.000	
23	Spectrogram 1	1	293.595069651	294.046564228	0.000	22050.000	
24	Waveform 1	1	295.145201030	295.656894884	0.000	22050.000	
24	Spectrogram 1	1	295.145201030	295.656894884	0.000	22050.000	
25	Waveform 1	1	332.385978679	333.025595996	0.000	22050.000	
25	Spectrogram 1	1	332.385978679	333.025595996	0.000	22050.000	
26	Waveform 1	1	334.425229183	335.343268155	0.000	22050.000	
26	Spectrogram 1	1	334.425229183	335.343268155	0.000	22050.000	
27	Waveform 1	1	338.383331637	339.188496965	0.000	22050.000	
27	Spectrogram 1	1	338.383331637	339.188496965	0.000	22050.000	
28	Waveform 1	1	362.312544189	363.072560060	0.000	22050.000	
28	Spectrogram 1	1	362.312544189	363.072560060	0.000	22050.000	
29	Waveform 1	1	547.899389846	548.313259875	0.000	22050.000	
29	Spectrogram 1	1	547.899389846	548.313259875	0.000	22050.000	
30	Waveform 1	1	552.015515402	552.662657628	0.000	22050.000	
30	Spectrogram 1	1	552.015515402	552.662657628	0.000	22050.000	
31	Waveform 1	1	561.113131117	562.113944095	0.000	22050.000	
31	Spectrogram 1	1	561.113131117	562.113944095	0.000	22050.000	
32	Waveform 1	1	566.591485124	566.953560035	0.000	22050.000	
32	Spectrogram 1	1	566.591485124	566.953560035	0.000	22050.000	
33	Waveform 1	1	566.978530718	567.353090971	0.000	22050.000	SAT.NA_take.off_NA
33	Spectrogram 1	1	566.978530718	567.353090971	0.000	22050.000	SAT.NA_take.off_NA
34	Waveform 1	1	567.808805944	568.195851538	0.000	22050.000	SAT.NA_take.off_NA
34	Spectrogram 1	1	567.808805944	568.195851538	0.000	22050.000	SAT.NA_take.off_NA
35	Waveform 1	1	568.255156912	568.717114556	0.000	22050.000	SAT.NA_take.off_NA
35	Spectrogram 1	1	568.255156912	568.717114556	0.000	22050.000	SAT.NA_take.off_NA
36	Waveform 1	1	568.735842569	569.038612106	0.000	22050.000	SAT.NA_take.off_NA
36	Spectrogram 1	1	568.735842569	569.038612106	0.000	22050.000	SAT.NA_take.off_NA
37	Waveform 1	1	569.769004598	570.099866154	0.000	22050.000	SAT.NA_take.off_NA
37	Spectrogram 1	1	569.769004598	570.099866154	0.000	22050.000	SAT.NA_take.off_NA
38	Waveform 1	1	570.399514356	570.689798552	0.000	22050.000	SAT.NA_take.off_NA
38	Spectrogram 1	1	570.399514356	570.689798552	0.000	22050.000	SAT.NA_take.off_NA
