Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	48.151114738	48.410292351	0.000	22050.000	
1	Spectrogram 1	1	48.151114738	48.410292351	0.000	22050.000	
2	Waveform 1	1	48.468816328	48.778157350	0.000	22050.000	
2	Spectrogram 1	1	48.468816328	48.778157350	0.000	22050.000	
3	Waveform 1	1	48.794878486	49.171104053	0.000	22050.000	
3	Spectrogram 1	1	48.794878486	49.171104053	0.000	22050.000	
4	Waveform 1	1	53.451714951	54.087118131	0.000	22050.000	
4	Spectrogram 1	1	53.451714951	54.087118131	0.000	22050.000	
5	Waveform 1	1	66.736657758	67.012556507	0.000	22050.000	
5	Spectrogram 1	1	66.736657758	67.012556507	0.000	22050.000	
6	Waveform 1	1	181.540667183	181.905392171	0.000	22050.000	
6	Spectrogram 1	1	181.540667183	181.905392171	0.000	22050.000	
7	Waveform 1	1	181.941864670	182.239723410	0.000	22050.000	
7	Spectrogram 1	1	181.941864670	182.239723410	0.000	22050.000	
8	Waveform 1	1	183.795883360	183.978245854	0.000	22050.000	
8	Spectrogram 1	1	183.795883360	183.978245854	0.000	22050.000	
9	Waveform 1	1	184.008639603	184.184923348	0.000	22050.000	
9	Spectrogram 1	1	184.008639603	184.184923348	0.000	22050.000	
10	Waveform 1	1	184.251789596	184.470624589	0.000	22050.000	
10	Spectrogram 1	1	184.251789596	184.470624589	0.000	22050.000	
11	Waveform 1	1	200.804225314	201.223659050	0.000	22050.000	SAT.NA_perched.U.nest_NA
11	Spectrogram 1	1	200.804225314	201.223659050	0.000	22050.000	SAT.NA_perched.U.nest_NA
12	Waveform 1	1	202.889236497	203.223567736	0.000	22050.000	SAT.NA_perched.U.nest_NA
12	Spectrogram 1	1	202.889236497	203.223567736	0.000	22050.000	SAT.NA_perched.U.nest_NA
13	Waveform 1	1	204.184010205	204.512262695	0.000	22050.000	SAT.NA_perched.U.nest_NA
13	Spectrogram 1	1	204.184010205	204.512262695	0.000	22050.000	SAT.NA_perched.U.nest_NA
14	Waveform 1	1	220.214118160	220.441929396	0.000	22050.000	SAT.NA_take.off.U.leaving.nest_02
14	Spectrogram 1	1	220.214118160	220.441929396	0.000	22050.000	SAT.NA_take.off.U.leaving.nest_02
15	Waveform 1	1	220.459122697	220.663293145	0.000	22050.000	SAT.NA_take.off.U.leaving.nest_02
15	Spectrogram 1	1	220.459122697	220.663293145	0.000	22050.000	SAT.NA_take.off.U.leaving.nest_02
16	Waveform 1	1	223.691463254	224.134190750	0.000	22050.000	
16	Spectrogram 1	1	223.691463254	224.134190750	0.000	22050.000	
17	Waveform 1	1	230.321772540	230.704733778	0.000	22050.000	SAT.NA_take.off.U.leaving.nest_03
17	Spectrogram 1	1	230.321772540	230.704733778	0.000	22050.000	SAT.NA_take.off.U.leaving.nest_03
18	Waveform 1	1	510.083489348	510.654891830	0.000	22050.000	SAT.NA_flight_NA
18	Spectrogram 1	1	510.083489348	510.654891830	0.000	22050.000	SAT.NA_flight_NA
19	Waveform 1	1	518.857041903	519.183714619	0.000	22050.000	SAT.NA_flight_NA
19	Spectrogram 1	1	518.857041903	519.183714619	0.000	22050.000	SAT.NA_flight_NA
20	Waveform 1	1	521.074977710	521.607970036	0.000	22050.000	SAT.NA_flight_NA
20	Spectrogram 1	1	521.074977710	521.607970036	0.000	22050.000	SAT.NA_flight_NA
