Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	0.048288831	0.275246337	0.000	22050.000	
1	Spectrogram 1	1	0.048288831	0.275246337	0.000	22050.000	
2	Waveform 1	1	12.418984189	12.725618267	0.000	22050.000	
2	Spectrogram 1	1	12.418984189	12.725618267	0.000	22050.000	
3	Waveform 1	1	15.038653316	15.270439705	0.000	22050.000	
3	Spectrogram 1	1	15.038653316	15.270439705	0.000	22050.000	
4	Waveform 1	1	21.469115994	21.742752704	0.000	22050.000	
4	Spectrogram 1	1	21.469115994	21.742752704	0.000	22050.000	
5	Waveform 1	1	39.060442872	39.310842178	0.000	22050.000	
5	Spectrogram 1	1	39.060442872	39.310842178	0.000	22050.000	
6	Waveform 1	1	44.689145139	45.041980525	0.000	22050.000	
6	Spectrogram 1	1	44.689145139	45.041980525	0.000	22050.000	
7	Waveform 1	1	48.563759153	48.823390223	0.000	22050.000	
7	Spectrogram 1	1	48.563759153	48.823390223	0.000	22050.000	
8	Waveform 1	1	59.900070243	60.217883519	0.000	22050.000	
8	Spectrogram 1	1	59.900070243	60.217883519	0.000	22050.000	
9	Waveform 1	1	67.567021654	67.754960883	0.000	22050.000	
9	Spectrogram 1	1	67.567021654	67.754960883	0.000	22050.000	
10	Waveform 1	1	67.805499163	68.045555994	0.000	22050.000	
10	Spectrogram 1	1	67.805499163	68.045555994	0.000	22050.000	
11	Waveform 1	1	68.503559157	68.756250557	0.000	22050.000	
11	Spectrogram 1	1	68.503559157	68.756250557	0.000	22050.000	
12	Waveform 1	1	71.095219856	71.507422703	0.000	22050.000	
12	Spectrogram 1	1	71.095219856	71.507422703	0.000	22050.000	
13	Waveform 1	1	100.553571541	100.907588934	0.000	22050.000	
13	Spectrogram 1	1	100.553571541	100.907588934	0.000	22050.000	
14	Waveform 1	1	123.106727216	123.410170696	0.000	22050.000	
14	Spectrogram 1	1	123.106727216	123.410170696	0.000	22050.000	
15	Waveform 1	1	157.098538779	157.402508614	0.000	22050.000	
15	Spectrogram 1	1	157.098538779	157.402508614	0.000	22050.000	
16	Waveform 1	1	158.901497114	159.212420507	0.000	22050.000	
16	Spectrogram 1	1	158.901497114	159.212420507	0.000	22050.000	
17	Waveform 1	1	166.610013190	166.931863603	0.000	22050.000	
17	Spectrogram 1	1	166.610013190	166.931863603	0.000	22050.000	
18	Waveform 1	1	176.273472518	176.583402546	0.000	22050.000	
18	Spectrogram 1	1	176.273472518	176.583402546	0.000	22050.000	
19	Waveform 1	1	183.578682212	183.906492818	0.000	22050.000	
19	Spectrogram 1	1	183.578682212	183.906492818	0.000	22050.000	
20	Waveform 1	1	211.593718547	211.943521448	0.000	22050.000	
20	Spectrogram 1	1	211.593718547	211.943521448	0.000	22050.000	
21	Waveform 1	1	216.481125336	216.852000701	0.000	22050.000	
21	Spectrogram 1	1	216.481125336	216.852000701	0.000	22050.000	
22	Waveform 1	1	222.111687685	222.461490585	0.000	22050.000	
22	Spectrogram 1	1	222.111687685	222.461490585	0.000	22050.000	
23	Waveform 1	1	230.558936039	230.846926379	0.000	22050.000	
23	Spectrogram 1	1	230.558936039	230.846926379	0.000	22050.000	
24	Waveform 1	1	240.330939956	240.578190198	0.000	22050.000	
24	Spectrogram 1	1	240.330939956	240.578190198	0.000	22050.000	
25	Waveform 1	1	244.891322376	245.200385179	0.000	22050.000	
25	Spectrogram 1	1	244.891322376	245.200385179	0.000	22050.000	
26	Waveform 1	1	251.263635453	251.607819030	0.000	22050.000	
26	Spectrogram 1	1	251.263635453	251.607819030	0.000	22050.000	
27	Waveform 1	1	254.632420012	254.948506970	0.000	22050.000	
27	Spectrogram 1	1	254.632420012	254.948506970	0.000	22050.000	
28	Waveform 1	1	256.885768816	257.208879929	0.000	22050.000	
28	Spectrogram 1	1	256.885768816	257.208879929	0.000	22050.000	
29	Waveform 1	1	258.275146601	258.528016168	0.000	22050.000	
29	Spectrogram 1	1	258.275146601	258.528016168	0.000	22050.000	
30	Waveform 1	1	258.551898293	258.873604575	0.000	22050.000	
