Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	108.976716613	109.232543348	0.000	22050.000	
1	Spectrogram 1	1	108.976716613	109.232543348	0.000	22050.000	
2	Waveform 1	1	146.735440627	147.151159072	0.000	22050.000	
2	Spectrogram 1	1	146.735440627	147.151159072	0.000	22050.000	
3	Waveform 1	1	161.619924423	162.054829873	0.000	22050.000	
3	Spectrogram 1	1	161.619924423	162.054829873	0.000	22050.000	
4	Waveform 1	1	167.796280286	168.180020389	0.000	22050.000	
4	Spectrogram 1	1	167.796280286	168.180020389	0.000	22050.000	
5	Waveform 1	1	171.556933295	171.921486393	0.000	22050.000	
5	Spectrogram 1	1	171.556933295	171.921486393	0.000	22050.000	
6	Waveform 1	1	226.514296656	226.904432427	0.000	22050.000	
6	Spectrogram 1	1	226.514296656	226.904432427	0.000	22050.000	
