Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	4.826212273	5.029659654	0.000	22050.000	
1	Spectrogram 1	1	4.826212273	5.029659654	0.000	22050.000	
2	Waveform 1	1	70.104784740	70.368907751	0.000	22050.000	
2	Spectrogram 1	1	70.104784740	70.368907751	0.000	22050.000	
3	Waveform 1	1	79.086574360	79.325916492	0.000	22050.000	
3	Spectrogram 1	1	79.086574360	79.325916492	0.000	22050.000	
4	Waveform 1	1	82.539457991	82.731709664	0.000	22050.000	
4	Spectrogram 1	1	82.539457991	82.731709664	0.000	22050.000	
5	Waveform 1	1	85.189611928	85.435998986	0.000	22050.000	
5	Spectrogram 1	1	85.189611928	85.435998986	0.000	22050.000	
6	Waveform 1	1	90.832359447	91.031470258	0.000	22050.000	
6	Spectrogram 1	1	90.832359447	91.031470258	0.000	22050.000	
7	Waveform 1	1	92.183084140	92.376813578	0.000	22050.000	
7	Spectrogram 1	1	92.183084140	92.376813578	0.000	22050.000	
8	Waveform 1	1	93.558025012	93.751754450	0.000	22050.000	
8	Spectrogram 1	1	93.558025012	93.751754450	0.000	22050.000	
9	Waveform 1	1	100.551119587	100.830950997	0.000	22050.000	
9	Spectrogram 1	1	100.551119587	100.830950997	0.000	22050.000	
10	Waveform 1	1	154.758441331	155.006059766	0.000	22050.000	
10	Spectrogram 1	1	154.758441331	155.006059766	0.000	22050.000	
11	Waveform 1	1	191.530284233	191.894131729	0.000	22050.000	
11	Spectrogram 1	1	191.530284233	191.894131729	0.000	22050.000	
