Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	75.318843625	75.764171596	0.000	22050.000	NA_arriving_02
1	Spectrogram 1	1	75.318843625	75.764171596	0.000	22050.000	NA_arriving_02
2	Waveform 1	1	75.954311628	76.399639599	0.000	22050.000	NA_arriving_02
2	Spectrogram 1	1	75.954311628	76.399639599	0.000	22050.000	NA_arriving_02
3	Waveform 1	1	77.285291856	77.735623512	0.000	22050.000	NA_arriving_02
3	Spectrogram 1	1	77.285291856	77.735623512	0.000	22050.000	NA_arriving_02
5	Waveform 1	1	140.236965653	140.772359955	0.000	22050.000	sqs.01_moving.tree_u.02
5	Spectrogram 1	1	140.236965653	140.772359955	0.000	22050.000	sqs.01_moving.tree_u.02
6	Waveform 1	1	141.032551579	141.487886920	0.000	22050.000	sqs.01_moving.tree_u.02
6	Spectrogram 1	1	141.032551579	141.487886920	0.000	22050.000	sqs.01_moving.tree_u.02
7	Waveform 1	1	141.728063803	142.273465475	0.000	22050.000	sqs.01_moving.tree_u.02
7	Spectrogram 1	1	141.728063803	142.273465475	0.000	22050.000	sqs.01_moving.tree_u.02
8	Waveform 1	1	142.898926108	143.374276190	0.000	22050.000	sqs.01_moving.tree_u.02
8	Spectrogram 1	1	142.898926108	143.374276190	0.000	22050.000	sqs.01_moving.tree_u.02
9	Waveform 1	1	226.597513199	227.077866965	0.000	22050.000	
9	Spectrogram 1	1	226.597513199	227.077866965	0.000	22050.000	
10	Waveform 1	1	242.193796452	242.554061777	0.000	22050.000	NA_nest_u.02
10	Spectrogram 1	1	242.193796452	242.554061777	0.000	22050.000	NA_nest_u.02
11	Waveform 1	1	242.914327102	243.414695608	0.000	22050.000	NA_nest_u.02
11	Spectrogram 1	1	242.914327102	243.414695608	0.000	22050.000	NA_nest_u.02
12	Waveform 1	1	251.593066267	252.223530585	0.000	22050.000	
12	Spectrogram 1	1	251.593066267	252.223530585	0.000	22050.000	
13	Waveform 1	1	252.513744319	253.054142306	0.000	22050.000	
13	Spectrogram 1	1	252.513744319	253.054142306	0.000	22050.000	
14	Waveform 1	1	253.079160731	253.334348670	0.000	22050.000	
14	Spectrogram 1	1	253.079160731	253.334348670	0.000	22050.000	
15	Waveform 1	1	253.419411316	253.674599254	0.000	22050.000	
15	Spectrogram 1	1	253.419411316	253.674599254	0.000	22050.000	
16	Waveform 1	1	256.424073165	256.744309009	0.000	22050.000	
16	Spectrogram 1	1	256.424073165	256.744309009	0.000	22050.000	
17	Waveform 1	1	265.346153757	265.601341696	0.000	22050.000	NA_nest_NA
17	Spectrogram 1	1	265.346153757	265.601341696	0.000	22050.000	NA_nest_NA
18	Waveform 1	1	265.631363806	266.046669667	0.000	22050.000	NA_nest_NA
18	Spectrogram 1	1	265.631363806	266.046669667	0.000	22050.000	NA_nest_NA
19	Waveform 1	1	266.046669667	266.431953417	0.000	22050.000	NA_nest_NA
19	Spectrogram 1	1	266.046669667	266.431953417	0.000	22050.000	NA_nest_NA
20	Waveform 1	1	283.951489842	284.241703576	0.000	22050.000	NA_nest_NA
20	Spectrogram 1	1	283.951489842	284.241703576	0.000	22050.000	NA_nest_NA
21	Waveform 1	1	291.544429348	291.994761004	0.000	22050.000	NA_nest_NA
21	Spectrogram 1	1	291.544429348	291.994761004	0.000	22050.000	NA_nest_NA
22	Waveform 1	1	301.080738399	301.245860007	0.000	22050.000	NA_nest_NA
22	Spectrogram 1	1	301.080738399	301.245860007	0.000	22050.000	NA_nest_NA
23	Waveform 1	1	310.433749644	310.728967063	0.000	22050.000	NA_nest_NA
23	Spectrogram 1	1	310.433749644	310.728967063	0.000	22050.000	NA_nest_NA
24	Waveform 1	1	310.728967063	311.044199222	0.000	22050.000	NA_nest_NA
24	Spectrogram 1	1	310.728967063	311.044199222	0.000	22050.000	NA_nest_NA
25	Waveform 1	1	311.044199222	311.319401900	0.000	22050.000	NA_nest_NA
25	Spectrogram 1	1	311.044199222	311.319401900	0.000	22050.000	NA_nest_NA
26	Waveform 1	1	322.199762495	322.454950433	0.000	22050.000	NA_nest_NA
26	Spectrogram 1	1	322.199762495	322.454950433	0.000	22050.000	NA_nest_NA
27	Waveform 1	1	336.541346201	336.766512029	0.000	22050.000	
27	Spectrogram 1	1	336.541346201	336.766512029	0.000	22050.000	
28	Waveform 1	1	366.178378837	366.568666272	0.000	22050.000	NA_u.nest_06
28	Spectrogram 1	1	366.178378837	366.568666272	0.000	22050.000	NA_u.nest_06
29	Waveform 1	1	375.281205828	375.756555909	0.000	22050.000	sqs.02_nest_06
29	Spectrogram 1	1	375.281205828	375.756555909	0.000	22050.000	sqs.02_nest_06
30	Waveform 1	1	382.866078137	383.236350831	0.000	22050.000	
30	Spectrogram 1	1	382.866078137	383.236350831	0.000	22050.000	
31	Waveform 1	1	403.315221652	403.700505402	0.000	22050.000	sqs.03_nest_NA
31	Spectrogram 1	1	403.315221652	403.700505402	0.000	22050.000	sqs.03_nest_NA
32	Waveform 1	1	411.701908459	411.967103768	0.000	22050.000	sqs.03_moving.tree_NA
32	Spectrogram 1	1	411.701908459	411.967103768	0.000	22050.000	sqs.03_moving.tree_NA
33	Waveform 1	1	412.002129563	412.307354353	0.000	22050.000	sqs.03_moving.tree_NA
33	Spectrogram 1	1	412.002129563	412.307354353	0.000	22050.000	sqs.03_moving.tree_NA
34	Waveform 1	1	418.314226987	418.589429666	0.000	22050.000	
34	Spectrogram 1	1	418.314226987	418.589429666	0.000	22050.000	
35	Waveform 1	1	418.714521793	418.984720786	0.000	22050.000	
35	Spectrogram 1	1	418.714521793	418.984720786	0.000	22050.000	
36	Waveform 1	1	420.695981079	421.186342216	0.000	22050.000	
36	Spectrogram 1	1	420.695981079	421.186342216	0.000	22050.000	
37	Waveform 1	1	421.659139421	422.474740087	0.000	22050.000	
37	Spectrogram 1	1	421.659139421	422.474740087	0.000	22050.000	
38	Waveform 1	1	422.474740087	423.085189665	0.000	22050.000	
38	Spectrogram 1	1	422.474740087	423.085189665	0.000	22050.000	
39	Waveform 1	1	423.085189665	423.830738740	0.000	22050.000	
39	Spectrogram 1	1	423.085189665	423.830738740	0.000	22050.000	
40	Waveform 1	1	423.915801386	424.901527344	0.000	22050.000	
40	Spectrogram 1	1	423.915801386	424.901527344	0.000	22050.000	
41	Waveform 1	1	549.702939191	550.173285587	0.000	22050.000	
41	Spectrogram 1	1	549.702939191	550.173285587	0.000	22050.000	
42	Waveform 1	1	550.173285587	550.443484581	0.000	22050.000	
42	Spectrogram 1	1	550.173285587	550.443484581	0.000	22050.000	
43	Waveform 1	1	556.808070388	557.168335713	0.000	22050.000	
43	Spectrogram 1	1	556.808070388	557.168335713	0.000	22050.000	
44	Waveform 1	1	557.168335713	557.573634203	0.000	22050.000	
44	Spectrogram 1	1	557.168335713	557.573634203	0.000	22050.000	
45	Waveform 1	1	557.573634203	557.938903213	0.000	22050.000	
45	Spectrogram 1	1	557.573634203	557.938903213	0.000	22050.000	
46	Waveform 1	1	557.938903213	558.314179593	0.000	22050.000	
46	Spectrogram 1	1	557.938903213	558.314179593	0.000	22050.000	
47	Waveform 1	1	558.369220129	558.819551785	0.000	22050.000	
47	Spectrogram 1	1	558.369220129	558.819551785	0.000	22050.000	
48	Waveform 1	1	558.954651282	559.435005048	0.000	22050.000	
48	Spectrogram 1	1	558.954651282	559.435005048	0.000	22050.000	
49	Waveform 1	1	559.815285113	560.390708896	0.000	22050.000	
49	Spectrogram 1	1	559.815285113	560.390708896	0.000	22050.000	
50	Waveform 1	1	560.760981591	561.516538036	0.000	22050.000	
