Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	3.743332167	4.136114238	0.000	22050.000	SAT.NA_U.nest_NA
1	Spectrogram 1	1	3.743332167	4.136114238	0.000	22050.000	SAT.NA_U.nest_NA
2	Waveform 1	1	18.216756380	18.591684721	0.000	22050.000	SAT.NA_U.nest_NA
2	Spectrogram 1	1	18.216756380	18.591684721	0.000	22050.000	SAT.NA_U.nest_NA
3	Waveform 1	1	45.669842685	46.122137192	0.000	22050.000	SAT.NA_U.nest_NA
3	Spectrogram 1	1	45.669842685	46.122137192	0.000	22050.000	SAT.NA_U.nest_NA
4	Waveform 1	1	70.111599775	70.534138064	0.000	22050.000	SAT.NA_U.nest_NA
4	Spectrogram 1	1	70.111599775	70.534138064	0.000	22050.000	SAT.NA_U.nest_NA
5	Waveform 1	1	70.605552986	71.236384798	0.000	22050.000	SAT.NA_U.nest_NA
5	Spectrogram 1	1	70.605552986	71.236384798	0.000	22050.000	SAT.NA_U.nest_NA
6	Waveform 1	1	72.242144951	72.432584743	0.000	22050.000	SAT.NA_U.nest_NA
6	Spectrogram 1	1	72.242144951	72.432584743	0.000	22050.000	SAT.NA_U.nest_NA
7	Waveform 1	1	72.492097178	72.694439458	0.000	22050.000	SAT.NA_U.nest_NA
7	Spectrogram 1	1	72.492097178	72.694439458	0.000	22050.000	SAT.NA_U.nest_NA
8	Waveform 1	1	72.932489198	73.230051373	0.000	22050.000	SAT.NA_U.nest_NA
8	Spectrogram 1	1	72.932489198	73.230051373	0.000	22050.000	SAT.NA_U.nest_NA
9	Waveform 1	1	73.283612565	73.515711062	0.000	22050.000	SAT.NA_U.nest_NA
9	Spectrogram 1	1	73.283612565	73.515711062	0.000	22050.000	SAT.NA_U.nest_NA
10	Waveform 1	1	73.634735932	73.872785672	0.000	22050.000	SAT.NA_U.nest_NA
10	Spectrogram 1	1	73.634735932	73.872785672	0.000	22050.000	SAT.NA_U.nest_NA
11	Waveform 1	1	73.938249351	74.194152822	0.000	22050.000	SAT.NA_U.nest_NA
11	Spectrogram 1	1	73.938249351	74.194152822	0.000	22050.000	SAT.NA_U.nest_NA
12	Waveform 1	1	74.479617891	74.805750651	0.000	22050.000	SAT.NA_U.nest_NA
12	Spectrogram 1	1	74.479617891	74.805750651	0.000	22050.000	SAT.NA_U.nest_NA
13	Waveform 1	1	74.814166980	75.117154834	0.000	22050.000	SAT.NA_U.nest_NA
13	Spectrogram 1	1	74.814166980	75.117154834	0.000	22050.000	SAT.NA_U.nest_NA
14	Waveform 1	1	75.184485469	75.481161076	0.000	22050.000	SAT.NA_U.nest_NA
14	Spectrogram 1	1	75.184485469	75.481161076	0.000	22050.000	SAT.NA_U.nest_NA
15	Waveform 1	1	75.519034558	75.861999976	0.000	22050.000	SAT.NA_U.nest_NA
15	Spectrogram 1	1	75.519034558	75.861999976	0.000	22050.000	SAT.NA_U.nest_NA
16	Waveform 1	1	75.920914281	76.211277641	0.000	22050.000	SAT.NA_U.nest_NA
16	Spectrogram 1	1	75.920914281	76.211277641	0.000	22050.000	SAT.NA_U.nest_NA
17	Waveform 1	1	76.268087864	76.594220624	0.000	22050.000	SAT.NA_U.nest_NA
