Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	136.191395797	136.431758493	0.000	22050.000	
1	Spectrogram 1	1	136.191395797	136.431758493	0.000	22050.000	
2	Waveform 1	1	136.515149632	136.824187385	0.000	22050.000	
2	Spectrogram 1	1	136.515149632	136.824187385	0.000	22050.000	
3	Waveform 1	1	137.000780386	137.241143082	0.000	22050.000	
3	Spectrogram 1	1	137.000780386	137.241143082	0.000	22050.000	
4	Waveform 1	1	137.314723500	137.658098780	0.000	22050.000	
4	Spectrogram 1	1	137.314723500	137.658098780	0.000	22050.000	
5	Waveform 1	1	139.340637654	139.845889852	0.000	22050.000	
5	Spectrogram 1	1	139.340637654	139.845889852	0.000	22050.000	
6	Waveform 1	1	153.819370807	154.089165670	0.000	22050.000	
6	Spectrogram 1	1	153.819370807	154.089165670	0.000	22050.000	
7	Waveform 1	1	155.786420627	156.090553018	0.000	22050.000	
7	Spectrogram 1	1	155.786420627	156.090553018	0.000	22050.000	
8	Waveform 1	1	159.094644948	159.403682700	0.000	22050.000	
8	Spectrogram 1	1	159.094644948	159.403682700	0.000	22050.000	
9	Waveform 1	1	161.429344412	161.782530415	0.000	22050.000	NA_flight_NA
9	Spectrogram 1	1	161.429344412	161.782530415	0.000	22050.000	NA_flight_NA
10	Waveform 1	1	162.003271667	162.307404058	0.000	22050.000	
10	Spectrogram 1	1	162.003271667	162.307404058	0.000	22050.000	
11	Waveform 1	1	165.956740310	166.221629812	0.000	22050.000	
11	Spectrogram 1	1	165.956740310	166.221629812	0.000	22050.000	
12	Waveform 1	1	170.785374145	171.182708398	0.000	22050.000	
12	Spectrogram 1	1	170.785374145	171.182708398	0.000	22050.000	
13	Waveform 1	1	405.324701170	405.638644284	0.000	22050.000	
13	Spectrogram 1	1	405.324701170	405.638644284	0.000	22050.000	
14	Waveform 1	1	411.634880293	411.865432267	0.000	22050.000	
14	Spectrogram 1	1	411.634880293	411.865432267	0.000	22050.000	
15	Waveform 1	1	415.669098063	415.875123232	0.000	22050.000	
15	Spectrogram 1	1	415.669098063	415.875123232	0.000	22050.000	
16	Waveform 1	1	441.755547937	442.319664469	0.000	22050.000	
16	Spectrogram 1	1	441.755547937	442.319664469	0.000	22050.000	
17	Waveform 1	1	488.447400457	488.663236347	0.000	22050.000	
17	Spectrogram 1	1	488.447400457	488.663236347	0.000	22050.000	
18	Waveform 1	1	488.673047070	488.883977599	0.000	22050.000	
18	Spectrogram 1	1	488.673047070	488.883977599	0.000	22050.000	
19	Waveform 1	1	489.605065688	489.845428384	0.000	22050.000	
19	Spectrogram 1	1	489.605065688	489.845428384	0.000	22050.000	
20	Waveform 1	1	489.879765912	490.120128608	0.000	22050.000	
20	Spectrogram 1	1	489.879765912	490.120128608	0.000	22050.000	
21	Waveform 1	1	539.296231357	539.595458387	0.000	22050.000	
21	Spectrogram 1	1	539.296231357	539.595458387	0.000	22050.000	
22	Waveform 1	1	727.536190268	727.933524521	0.000	22050.000	
22	Spectrogram 1	1	727.536190268	727.933524521	0.000	22050.000	
23	Waveform 1	1	726.938527733	727.330956625	0.000	22050.000	
23	Spectrogram 1	1	726.938527733	727.330956625	0.000	22050.000	
