Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	75.138388691	75.496355356	0.000	22050.000	
1	Spectrogram 1	1	75.138388691	75.496355356	0.000	22050.000	
2	Waveform 1	1	75.496355356	75.885449556	0.000	22050.000	
2	Spectrogram 1	1	75.496355356	75.885449556	0.000	22050.000	
3	Waveform 1	1	125.601828681	126.047990030	0.000	22050.000	
3	Spectrogram 1	1	125.601828681	126.047990030	0.000	22050.000	
4	Waveform 1	1	144.109137772	144.487856127	0.000	22050.000	
4	Spectrogram 1	1	144.109137772	144.487856127	0.000	22050.000	
5	Waveform 1	1	144.487856127	144.845822791	0.000	22050.000	
5	Spectrogram 1	1	144.487856127	144.845822791	0.000	22050.000	
6	Waveform 1	1	146.927109629	147.305827984	0.000	22050.000	
6	Spectrogram 1	1	146.927109629	147.305827984	0.000	22050.000	
7	Waveform 1	1	147.943942473	148.172211070	0.000	22050.000	
7	Spectrogram 1	1	147.943942473	148.172211070	0.000	22050.000	
8	Waveform 1	1	147.409586438	147.679358417	0.000	22050.000	sqs.01_perched_u.02
8	Spectrogram 1	1	147.409586438	147.679358417	0.000	22050.000	sqs.01_perched_u.02
9	Waveform 1	1	148.405667590	148.675439569	0.000	22050.000	sqs.01_perched_NA
9	Spectrogram 1	1	148.405667590	148.675439569	0.000	22050.000	sqs.01_perched_NA
10	Waveform 1	1	151.597036412	151.996506458	0.000	22050.000	sqs.01_perched_NA
10	Spectrogram 1	1	151.597036412	151.996506458	0.000	22050.000	sqs.01_perched_NA
11	Waveform 1	1	154.595655716	154.855051849	0.000	22050.000	
11	Spectrogram 1	1	154.595655716	154.855051849	0.000	22050.000	
12	Waveform 1	1	154.880991463	155.088508369	0.000	22050.000	
12	Spectrogram 1	1	154.880991463	155.088508369	0.000	22050.000	
