Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	85.828204574	86.138052552	0.000	22050.000	
1	Spectrogram 1	1	85.828204574	86.138052552	0.000	22050.000	
1	Waveform 2	1	85.828204574	86.138052552	0.000	22050.000	
2	Waveform 1	1	86.133688496	86.395531858	0.000	22050.000	
2	Spectrogram 1	1	86.133688496	86.395531858	0.000	22050.000	
2	Waveform 2	1	86.133688496	86.395531858	0.000	22050.000	
3	Waveform 1	1	93.315166188	93.646834445	0.000	22050.000	NA_u.return.nest_NA
3	Spectrogram 1	1	93.315166188	93.646834445	0.000	22050.000	NA_u.return.nest_NA
3	Waveform 2	1	93.315166188	93.646834445	0.000	22050.000	NA_u.return.nest_NA
4	Waveform 1	1	93.651198501	93.982866759	0.000	22050.000	NA_u.return.nest_NA
4	Spectrogram 1	1	93.651198501	93.982866759	0.000	22050.000	NA_u.return.nest_NA
4	Waveform 2	1	93.651198501	93.982866759	0.000	22050.000	NA_u.return.nest_NA
5	Waveform 1	1	93.991594871	94.310170961	0.000	22050.000	NA_u.return.nest_NA
5	Spectrogram 1	1	93.991594871	94.310170961	0.000	22050.000	NA_u.return.nest_NA
5	Waveform 2	1	93.991594871	94.310170961	0.000	22050.000	NA_u.return.nest_NA
6	Waveform 1	1	94.318899073	94.510917538	0.000	22050.000	NA_u.return.nest_NA
6	Spectrogram 1	1	94.318899073	94.510917538	0.000	22050.000	NA_u.return.nest_NA
6	Waveform 2	1	94.318899073	94.510917538	0.000	22050.000	NA_u.return.nest_NA
7	Waveform 1	1	99.404761395	99.657876644	0.000	22050.000	
7	Spectrogram 1	1	99.404761395	99.657876644	0.000	22050.000	
7	Waveform 2	1	99.404761395	99.657876644	0.000	22050.000	
8	Waveform 1	1	130.375332391	130.781189601	0.000	22050.000	NA_u.nest_NA
8	Spectrogram 1	1	130.375332391	130.781189601	0.000	22050.000	NA_u.nest_NA
8	Waveform 2	1	130.375332391	130.781189601	0.000	22050.000	NA_u.nest_NA
9	Waveform 1	1	135.620967475	136.009368461	0.000	22050.000	
9	Spectrogram 1	1	135.620967475	136.009368461	0.000	22050.000	
9	Waveform 2	1	135.620967475	136.009368461	0.000	22050.000	
10	Waveform 1	1	136.009368461	136.323580495	0.000	22050.000	
10	Spectrogram 1	1	136.009368461	136.323580495	0.000	22050.000	
10	Waveform 2	1	136.009368461	136.323580495	0.000	22050.000	
