Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	12.612456561	12.951568504	0.000	22050.000	sqs.01_take.off_01
1	Spectrogram 1	1	12.612456561	12.951568504	0.000	22050.000	sqs.01_take.off_01
2	Waveform 1	1	12.927346222	13.284624876	0.000	22050.000	sqs.01_take.off_01
2	Spectrogram 1	1	12.927346222	13.284624876	0.000	22050.000	sqs.01_take.off_01
3	Waveform 1	1	13.284624876	13.587403397	0.000	22050.000	sqs.01_take.off_01
3	Spectrogram 1	1	13.284624876	13.587403397	0.000	22050.000	sqs.01_take.off_01
4	Waveform 1	1	13.587403397	13.932570910	0.000	22050.000	sqs.01_take.off_01
4	Spectrogram 1	1	13.587403397	13.932570910	0.000	22050.000	sqs.01_take.off_01
5	Waveform 1	1	14.102126881	14.465461106	0.000	22050.000	sqs.01_take.off_01
5	Spectrogram 1	1	14.102126881	14.465461106	0.000	22050.000	sqs.01_take.off_01
6	Waveform 1	1	19.173018798	19.669575572	0.000	22050.000	
6	Spectrogram 1	1	19.173018798	19.669575572	0.000	22050.000	
7	Waveform 1	1	19.669575572	20.166132345	0.000	22050.000	
7	Spectrogram 1	1	19.669575572	20.166132345	0.000	22050.000	
8	Waveform 1	1	20.166132345	20.674800260	0.000	22050.000	
8	Spectrogram 1	1	20.166132345	20.674800260	0.000	22050.000	
9	Waveform 1	1	24.807820337	25.352821674	0.000	22050.000	NA_perched_03
9	Spectrogram 1	1	24.807820337	25.352821674	0.000	22050.000	NA_perched_03
10	Waveform 1	1	25.352821674	26.061323411	0.000	22050.000	NA_perched_03
10	Spectrogram 1	1	25.352821674	26.061323411	0.000	22050.000	NA_perched_03
11	Waveform 1	1	26.061323411	26.648713741	0.000	22050.000	NA_perched_03
11	Spectrogram 1	1	26.061323411	26.648713741	0.000	22050.000	NA_perched_03
12	Waveform 1	1	26.648713741	27.266381922	0.000	22050.000	NA_perched_03
12	Spectrogram 1	1	26.648713741	27.266381922	0.000	22050.000	NA_perched_03
14	Waveform 1	1	39.203426124	39.724205179	0.000	22050.000	
14	Spectrogram 1	1	39.203426124	39.724205179	0.000	22050.000	
15	Waveform 1	1	39.724205179	40.275262086	0.000	22050.000	
15	Spectrogram 1	1	39.724205179	40.275262086	0.000	22050.000	
16	Waveform 1	1	40.347928931	40.886874697	0.000	22050.000	
16	Spectrogram 1	1	40.347928931	40.886874697	0.000	22050.000	
17	Waveform 1	1	46.373685468	46.924742375	0.000	22050.000	
17	Spectrogram 1	1	46.373685468	46.924742375	0.000	22050.000	
18	Waveform 1	1	47.106409487	47.572688409	0.000	22050.000	
18	Spectrogram 1	1	47.106409487	47.572688409	0.000	22050.000	
19	Waveform 1	1	47.572688409	48.069245182	0.000	22050.000	
19	Spectrogram 1	1	47.572688409	48.069245182	0.000	22050.000	
20	Waveform 1	1	49.177414567	49.940416438	0.000	22050.000	
20	Spectrogram 1	1	49.177414567	49.940416438	0.000	22050.000	
21	Waveform 1	1	71.134976429	71.619422061	0.000	22050.000	sqs.01_perched_04
