Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	0.734398800	1.031218314	0.000	22050.000	SAT.NA_nest_02
1	Spectrogram 1	1	0.734398800	1.031218314	0.000	22050.000	SAT.NA_nest_02
2	Waveform 1	1	1.223997999	1.404537704	0.000	22050.000	SAT.NA_nest_02
2	Spectrogram 1	1	1.223997999	1.404537704	0.000	22050.000	SAT.NA_nest_02
3	Waveform 1	1	1.597317389	1.952276809	0.000	22050.000	SAT.NA_nest_02
3	Spectrogram 1	1	1.597317389	1.952276809	0.000	22050.000	SAT.NA_nest_02
4	Waveform 1	1	2.123636529	2.496955918	0.000	22050.000	SAT.NA_nest_02
4	Spectrogram 1	1	2.123636529	2.496955918	0.000	22050.000	SAT.NA_nest_02
5	Waveform 1	1	3.705653943	4.167713187	0.000	22050.000	SAT.NA_nest_02
5	Spectrogram 1	1	3.705653943	4.167713187	0.000	22050.000	SAT.NA_nest_02
6	Waveform 1	1	6.735048991	7.099188396	0.000	22050.000	SAT.NA_nest_02
6	Spectrogram 1	1	6.735048991	7.099188396	0.000	22050.000	SAT.NA_nest_02
7	Waveform 1	1	7.181808261	7.503107735	0.000	22050.000	SAT.NA_nest_02
7	Spectrogram 1	1	7.181808261	7.503107735	0.000	22050.000	SAT.NA_nest_02
8	Waveform 1	1	7.594907585	7.885607110	0.000	22050.000	SAT.NA_nest_02
8	Spectrogram 1	1	7.594907585	7.885607110	0.000	22050.000	SAT.NA_nest_02
9	Waveform 1	1	10.330543114	10.734462453	0.000	22050.000	SAT.NA_nest_02
9	Spectrogram 1	1	10.330543114	10.734462453	0.000	22050.000	SAT.NA_nest_02
10	Waveform 1	1	12.720399207	13.185518447	0.000	22050.000	SAT.NA_nest_02
10	Spectrogram 1	1	12.720399207	13.185518447	0.000	22050.000	SAT.NA_nest_02
11	Waveform 1	1	13.390538112	13.754677516	0.000	22050.000	SAT.NA_nest_02
11	Spectrogram 1	1	13.390538112	13.754677516	0.000	22050.000	SAT.NA_nest_02
12	Waveform 1	1	13.858717346	14.198376791	0.000	22050.000	SAT.NA_nest_02
12	Spectrogram 1	1	13.858717346	14.198376791	0.000	22050.000	SAT.NA_nest_02
13	Waveform 1	1	14.302416621	14.700215971	0.000	22050.000	SAT.NA_nest_02
13	Spectrogram 1	1	14.302416621	14.700215971	0.000	22050.000	SAT.NA_nest_02
14	Waveform 1	1	77.972584501	78.282138406	0.000	22050.000	SAT.NA_nest_02
14	Spectrogram 1	1	77.972584501	78.282138406	0.000	22050.000	SAT.NA_nest_02
15	Waveform 1	1	78.438925448	78.591692310	0.000	22050.000	SAT.NA_nest_02
15	Spectrogram 1	1	78.438925448	78.591692310	0.000	22050.000	SAT.NA_nest_02
16	Waveform 1	1	78.668075741	78.836923325	0.000	22050.000	SAT.NA_nest_02
16	Spectrogram 1	1	78.668075741	78.836923325	0.000	22050.000	SAT.NA_nest_02
17	Waveform 1	1	78.913306756	79.114315785	0.000	22050.000	SAT.NA_nest_02
17	Spectrogram 1	1	78.913306756	79.114315785	0.000	22050.000	SAT.NA_nest_02
18	Waveform 1	1	79.186679036	79.407788967	0.000	22050.000	SAT.NA_nest_02
18	Spectrogram 1	1	79.186679036	79.407788967	0.000	22050.000	SAT.NA_nest_02
19	Waveform 1	1	81.943319115	82.156684619	0.000	22050.000	SAT.NA_nest_02
19	Spectrogram 1	1	81.943319115	82.156684619	0.000	22050.000	SAT.NA_nest_02
20	Waveform 1	1	82.258435565	82.417291634	0.000	22050.000	SAT.NA_nest_02
20	Spectrogram 1	1	82.258435565	82.417291634	0.000	22050.000	SAT.NA_nest_02
21	Waveform 1	1	83.352258234	83.642975223	0.000	22050.000	SAT.NA_nest_02
21	Spectrogram 1	1	83.352258234	83.642975223	0.000	22050.000	SAT.NA_nest_02
22	Waveform 1	1	83.748879268	83.977299759	0.000	22050.000	SAT.NA_nest_02
22	Spectrogram 1	1	83.748879268	83.977299759	0.000	22050.000	SAT.NA_nest_02
23	Waveform 1	1	138.174120423	138.556402511	0.000	22050.000	SAT.NA_nest_02
23	Spectrogram 1	1	138.174120423	138.556402511	0.000	22050.000	SAT.NA_nest_02
24	Waveform 1	1	138.718982249	139.119939037	0.000	22050.000	SAT.NA_nest_02
24	Spectrogram 1	1	138.718982249	139.119939037	0.000	22050.000	SAT.NA_nest_02
